"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","adaxial","somite 1"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," ","Median ch0","Median ch1"," "," ","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","","","",""
"3679","3679","652.2756485156013","2","31","1382.8412866479052","107.7108160550007","292.3270642208888","4.266497061397998","1525.0","107.0","448.48930889314323","438.53868736302115","55.80636232211933","3.186308177103567","1039785.0","80696.0","26","61","0","1"
"3680","3680","723.9111162514072","2","30","1457.434994431645","107.08296867100074","331.9357243776158","4.120179375287953","1614.5","107.0","447.0923039585762","437.35586800709984","57.06772750915503","3.186308177103567","1066716.0","78729.0","26","61","0","1"
"3681","3681","744.3827452878537","2","29","1437.6678190459702","107.57715240005005","280.74501823115884","3.8225467035812706","1504.0","107.0","451.5560758467771","439.69378739784617","60.671055771141965","3.186308177103567","1100609.0","82789.0","16","66","0","1"
"3682","3682","817.3952630902922","2","28","1523.8724516444322","107.62594475773983","321.10870541449043","3.8689885251556624","1695.5","107.0","451.1899722625344","436.8773920722484","61.335326971843784","3.186308177103567","1131381.0","79546.0","16","66","0","1"
"3683","3683","798.8703000505919","2","27","1508.5049107921373","107.15496662399393","306.21562793002676","3.706020862910436","1664.5","107.0","449.20602656113897","435.3722676239041","61.51862386037658","3.186308177103567","1118798.0","79444.0","16","66","0","1"
"3684","3684","819.7232639142178","2","26","1521.1947361969633","107.4028155673417","332.52539607621446","3.9877351605608613","1689.0","107.0","447.37397703149554","434.21625217711335","62.732055947790265","3.186308177103567","1115186.0","78601.0","16","66","0","1"
"3685","3685","795.823130410195","2","25","1511.9269294111505","107.60851905065708","304.11037137634065","4.088404892839893","1583.0","107.0","445.7460938129064","432.20835113654294","63.77795112606404","3.186308177103567","1168417.0","83305.0","16","66","0","1"
"3686","3686","805.5649173303035","2","24","1519.5041768115318","107.88983927523537","315.944135017039","4.145781970264594","1608.0","108.0","444.46007063001224","429.6066181503121","65.50099178066269","3.186308177103567","1149522.0","81538.0","16","66","0","1"
"3687","3687","847.5511597175288","2","23","1549.0140117432572","108.19420399066998","332.5667561504637","4.109200063460638","1634.5","108.0","443.27035780628114","427.9089568098092","66.51383205928215","3.186308177103567","1182635.0","82773.0","16","66","0","1"
"3688","3688","831.0606572728104","2","22","1564.2717706176788","107.87359842031714","307.95580157467396","4.115796155404804","1656.5","108.0","442.06277221027403","425.8700651081161","67.06236976401948","3.186308177103567","1193566.0","81938.0","16","66","0","1"
"3689","3689","872.8535190375353","2","21","1581.3936556091019","108.00004858428147","336.03993879086886","4.073402881475079","1771.5","108.0","441.2598014698982","424.5555506114352","67.58369940877517","3.186308177103567","1169718.0","79751.0","16","66","0","1"
"3690","3690","827.3328770645757","2","20","1544.146324076216","107.78593195040195","331.22094913850714","3.9487468301354944","1618.5","108.0","440.0572456163469","422.70576684368893","68.26429634497987","3.186308177103567","1186968.0","83027.0","16","66","0","1"
"3691","3691","850.3741250220901","2","19","1545.8154302193107","108.1659905125483","331.0487224810751","4.5519541863279835","1703.0","108.0","439.79396031943116","420.67994071636844","69.3922109869469","3.186308177103567","1157815.0","81030.0","16","66","0","1"
"3692","3692","828.5188054015806","2","18","1506.791795487987","108.54122745342876","350.20875582240757","4.283606691290387","1688.0","108.0","439.396631197273","418.85496459652967","70.60614987248285","3.186308177103567","1112545.0","80332.0","16","66","0","1"
"3693","3693","825.856704025379","2","17","1504.23221739189","108.40119835729202","350.00329498281025","4.21649164916644","1683.0","108.0","436.73409448444875","417.4549959839207","70.61189051948907","3.186308177103567","1106180.0","79299.0","16","66","0","1"
"3694","3694","828.3134601501783","2","16","1502.167316896036","108.59677694538401","358.7474494861934","4.19491701153358","1660.5","108.0","435.8556501293504","415.43408154620846","70.7659215145561","3.186308177103567","1117236.0","80520.0","16","66","0","1"
"3695","3695","890.4348607135358","2","15","1549.7369438745593","109.08519333176518","391.2558018848738","4.5671026652352325","1753.0","109.0","434.820191701586","413.8557784134722","70.80987010693707","3.186308177103567","1155714.0","81603.0","16","66","0","1"
"3696","3696","441.86900797541534","2","59","1162.6688308092102","119.56812225176307","215.47886405764646","7.2001226917327","1277.5","120.0","491.656941938138","460.3625325799078","24.04373119035787","3.186308177103567","852679.0","88829.0","14","99","0","1"
"3697","3697","432.89100233900655","2","58","1143.4570273084041","117.89218050458288","204.62042188024876","7.013493474126904","1196.0","118.0","491.9641578877141","458.8119613274835","25.915695992857977","3.186308177103567","855969.0","89279.0","14","99","0","1"
"3698","3698","357.45624259717806","2","57","1103.4532721778983","117.41982820103809","161.21714688652074","6.543198399026274","1145.5","117.0","490.92347610755064","457.6206717770035","27.67169232319803","3.186308177103567","838611.0","89412.0","14","99","0","1"
"3699","3699","325.2415186568575","2","56","1037.862346915429","116.31230113462756","156.39717304549856","6.372340281790287","1110.5","116.0","490.6502358131615","456.2505591149671","28.444186929945428","3.186308177103567","761764.0","85980.0","14","99","0","1"
"3700","3700","429.8450245281949","2","55","1159.9934158923531","118.65403418689846","213.37813850339066","7.777137848988619","1249.0","118.0","490.36165826887725","454.7119469915671","29.79901375629186","3.186308177103567","840120.0","86995.0","14","99","0","1"
"3701","3701","423.09492260923776","2","54","1150.962164916978","115.76920773374297","204.24333841622098","6.302307001483826","1237.0","115.0","490.99766862582334","454.02185977588243","31.330785247422536","3.186308177103567","836790.0","85168.0","14","99","0","1"
"3702","3702","388.10577594050886","2","53","1112.3929077495447","115.97714548665262","194.32065303760123","6.617044967957452","1196.5","116.0","490.74642602837355","452.75670298328293","32.8980019871525","3.186308177103567","815792.0","85551.0","14","99","0","1"
"3703","3703","375.17120458570236","2","52","1114.2522640695418","115.3359523035035","180.48392414990192","6.080261853720592","1186.0","115.0","491.5005713653193","451.8406561782647","34.660589539945725","3.186308177103567","813173.0","84674.0","14","99","0","1"
"3704","3704","409.99975896641615","2","51","1172.265449833167","115.94832088110265","193.03996233670117","6.343209683894292","1242.5","116.0","492.08652432314983","450.95319958343146","36.79713920173653","3.186308177103567","892565.0","89314.0","14","99","0","1"
"3705","3705","387.7207822165301","2","50","1152.9823109407546","114.8472339022465","199.4344326883793","6.033605524365739","1229.5","114.0","491.979005787568","450.1460984237059","38.23215198089804","3.186308177103567","873317.0","87615.0","14","99","0","1"
"3706","3706","413.0216593594889","2","49","1150.3969039319368","114.47407249020894","191.4076281719654","5.511982468818457","1212.5","114.5","492.6505025734365","448.4495664469037","39.928146434197004","3.186308177103567","871357.0","87482.0","14","99","0","1"
"3707","3707","399.48541221904094","2","48","1143.1928409228374","112.52621804203693","182.22523463307306","5.326724547667347","1234.5","112.0","492.56579667095986","448.4705610377553","40.62555030874428","3.186308177103567","840850.0","83220.0","14","99","0","1"
"3708","3708","420.58524389291557","2","47","1099.420947711475","111.14843170402058","254.67982475252632","5.880152812260849","1225.0","110.0","495.56380142068036","448.1735935248919","35.62233877124458","3.186308177103567","816483.0","84123.0","1","83","0","1"
"3709","3709","477.9540181563586","2","46","1136.322472590391","109.04989640245675","229.88167818962467","4.670560482147156","1179.5","109.0","493.44341705493014","453.3587429735157","38.41781551017981","3.186308177103567","863829.0","84197.0","80","98","0","1"
"3710","3710","458.9272230244415","2","45","1124.5458890783702","108.79459013447351","213.04084509298727","4.195001843006643","1231.5","109.0","492.59143149788355","453.59078285796","40.45630618233565","3.186308177103567","823858.0","80144.0","80","98","0","1"
"3711","3711","459.2608632206343","2","44","1117.2464171553497","108.52249895828328","217.6847617600119","4.29767303526113","1212.5","108.0","490.95262863304794","452.9541129973086","42.261343668750584","3.186308177103567","822917.0","80559.0","80","98","0","1"
"3712","3712","466.1386797954692","2","43","1148.835535987503","108.37723788438579","220.45855842000205","4.617794769071438","1283.0","108.0","489.80249084436366","452.107390206606","44.65485140193137","3.186308177103567","855364.0","81407.0","80","98","0","1"
"3713","3713","444.6607397688061","2","42","1119.9068409782328","107.76101678916669","208.54731885534522","4.102072301428132","1239.0","108.0","487.7204154876903","451.25850893527456","46.42687537769733","3.186308177103567","823545.0","79739.0","80","98","0","1"
"3714","3714","452.5589175390611","2","41","1148.6309865790693","108.02768825346328","228.92654509215185","4.286381199447101","1205.0","108.0","486.4970716614911","450.4775353145449","48.44724512047382","3.186308177103567","859463.0","81585.0","80","98","0","1"
"3715","3715","490.2327564402242","2","40","1161.7715861712109","107.4031416527653","249.76607529123936","3.9924780897955974","1228.0","107.0","484.1292183479207","448.40840736104786","50.36883098079153","3.186308177103567","886318.0","83329.0","80","98","0","1"
"3716","3716","508.1384516172009","2","39","1151.978755576155","107.80403810952592","253.45777708284157","4.95422782935661","1261.5","107.0","483.0716789844685","446.63196860100356","51.244286718551905","3.186308177103567","841230.0","79287.0","80","98","0","1"
"3717","3717","545.003588902493","2","38","1175.6752541002627","107.9574157600672","265.6738628402588","4.290457241844506","1304.5","107.0","482.33294447624166","444.9209517924904","52.308328279205696","3.186308177103567","852819.0","78799.0","80","98","0","1"
"3718","3718","571.3855416079367","2","37","1185.9737797879898","107.18366585318435","274.148878623158","3.858439842740939","1326.5","107.0","481.8087097828738","443.86705955891466","53.598531948318666","3.186308177103567","881005.0","80710.0","80","98","0","1"
"3719","3719","575.5454251060495","2","36","1176.7261122309578","107.42981564050663","265.03709091721794","3.8421029298377607","1326.0","107.0","480.5040099855768","442.8092915810493","55.106556304885956","3.186308177103567","876882.0","81030.0","80","98","0","1"
"3720","3720","584.288357390881","2","35","1178.7574473861641","107.35529842989497","276.1611833439233","3.9386025117637584","1324.5","107.0","479.1510279783813","441.19060585349945","55.221384952293576","3.186308177103567","862158.0","79620.0","80","98","0","1"
"3721","3721","634.3326206689837","2","34","1223.820743667754","107.35913121445158","309.39841375344685","4.132008221692162","1321.0","107.0","477.798263569705","440.90086996727376","56.00844001136292","3.186308177103567","908941.0","80981.0","80","98","0","1"
"3722","3722","608.2380370906659","2","33","1204.7776429474184","107.09722415823104","287.83170093533465","3.87287646822974","1361.0","107.0","476.4470612135946","439.1675045596325","57.0553702814787","3.186308177103567","879951.0","78934.0","80","98","0","1"
"3723","3723","638.1319710113685","2","32","1239.8435611040882","107.14089465476806","306.09054725069404","3.743727176568237","1418.5","107.0","474.80420867312773","438.9155684337989","58.49453752997901","3.186308177103567","898775.0","78603.0","80","98","0","1"
"3724","3724","678.7701535774288","2","31","1282.1912973652768","107.49088175124744","354.1541778646265","3.9573145267597227","1397.0","107.0","473.0451138873428","437.4725944857296","59.094753438893875","3.186308177103567","960291.0","82310.0","80","98","0","1"
"3725","3725","658.72058643753","2","30","1255.3620158839753","106.98543816710698","342.21915055204204","3.6023497406515377","1330.0","107.0","472.69516054924594","436.3208054259575","60.53803019905054","3.186308177103567","945810.0","82532.0","80","98","0","1"
"3726","3726","696.1851024308378","2","29","1234.2314010570317","106.39443487276594","372.8902567466177","3.6123431340688854","1443.0","106.0","471.5401764047027","434.62828345168606","61.21355700322601","3.186308177103567","892325.0","79257.0","80","98","0","1"
"3727","3727","728.0452771341463","2","28","1247.3472858211362","106.61785279651015","423.4249412004616","3.687756839473166","1393.0","106.0","470.7676664380567","432.303360147348","62.30909246654534","3.186308177103567","906663.0","80178.0","80","98","0","1"
"3728","3728","764.04102675334","2","27","1280.886473174345","106.50170370444205","498.6133961306022","4.0135022828200055","1371.0","106.0","470.0364646419137","430.62794221295957","62.44666971399843","3.186308177103567","923571.0","80958.0","80","98","0","1"
"3729","3729","867.1990387203729","2","26","1306.2637054383015","106.55648521610107","602.4904903005558","3.8117818120659557","1473.5","106.0","467.5483938453393","428.8578063574603","62.608140140631015","3.186308177103567","925777.0","80360.0","80","98","0","1"
"3730","3730","925.1234818888046","2","25","1358.5651716016127","106.78005635502342","629.3468967093244","3.4878070757859105","1440.0","107.0","465.523134949774","425.56984210235413","63.51635586091237","3.186308177103567","977188.0","81282.0","80","98","0","1"
"3731","3731","661.5809885254567","2","24","1217.1872806861338","106.2863354773136","440.80629605830427","3.501193919151952","1237.0","106.0","461.980254152596","421.1916173194611","63.89151146027662","3.186308177103567","899326.0","81080.0","80","98","0","1"
"3732","3732","921.1123511739863","3","23","1559.8891471265658","106.79156094603562","518.7615925630554","3.716992937452973","1748.5","106.0","456.4551589835356","418.45664945008474","64.70187838387739","3.186308177103567","1140630.0","78869.0","80","98","0","1"
"3733","3733","987.6778868072976","2","22","1607.3057931506105","107.2305786862561","541.2854120429054","3.8796234612161116","1777.0","107.0","455.4597902533856","417.602098017033","65.51788514798254","3.186308177103567","1193142.0","81567.0","80","98","0","1"
"3734","3734","908.400049972751","2","21","1553.817611563208","106.85462468602478","482.348005302603","3.6413414090907215","1648.5","107.0","452.60184875118915","414.03376938244173","65.48731192297484","3.186308177103567","1170139.0","82200.0","80","98","0","1"
"3735","3735","972.047258670352","2","20","1599.7936869806465","106.41451382657117","453.6132831597198","3.470747680475878","1705.0","106.0","455.2773139184028","415.5004996695728","66.73603079325886","3.186308177103567","1223817.0","81733.0","80","98","0","1"
"3736","3736","955.4667603375365","2","19","1585.200343994244","106.86954837516718","462.71195637614113","3.8335923491871924","1686.5","107.0","454.2371812252785","413.2823310008258","67.97456879468592","3.186308177103567","1195235.0","80677.0","80","98","0","1"
"3737","3737","883.7467144173281","2","18","1565.7243848711234","106.55128764632262","327.59538136163457","3.5999848081787587","1734.0","106.0","453.4846347003402","411.3144078595276","68.67388541031471","3.186308177103567","1176360.0","79766.0","80","98","0","1"
"3738","3738","867.0821147061868","2","17","1559.9384356118244","106.56940442228492","293.9558263163502","3.6744417347772473","1677.5","106.0","451.96852475055914","408.5538494527607","69.31398246141356","3.186308177103567","1185091.0","79724.0","80","98","0","1"
"3739","3739","959.8919638161026","2","16","1646.9371719698884","106.66550945359347","314.95923337919675","3.641929523912642","1836.5","106.0","450.68138989871954","406.0933017885996","70.15706329581585","3.186308177103567","1256092.0","80360.0","80","98","0","1"
"3740","3740","918.7602251951073","2","15","1609.102255627573","106.74887881377522","318.00294839941955","3.7608934781935828","1770.0","106.0","450.37957396203774","404.75192732878213","70.80584572106001","3.186308177103567","1215799.0","79577.0","80","98","0","1"
"3741","3741","934.0831402511735","2","14","1601.7384074890685","106.73958576756301","343.10338061058525","4.004206569872855","1776.5","107.0","449.14004746846894","403.75470864888115","70.6391831683984","3.186308177103567","1197142.0","78527.0","80","98","0","1"
"3742","3742","944.8361933044799","2","13","1625.1625737222935","106.80016054070485","328.1862567026188","3.7136892547038904","1702.0","107.0","448.4887204338358","402.26762671320773","69.92896260067214","3.186308177103567","1271635.0","82662.0","80","98","0","1"
"3743","3743","880.9678748393834","2","12","1570.9821460977248","107.12006270338328","316.05036532755935","3.629668179742834","1734.5","107.0","447.527745742859","401.5429735902215","69.0644876309108","3.186308177103567","1175749.0","78996.0","80","98","0","1"
"3744","3744","842.6523871540936","2","11","1543.710752418601","106.91596802613712","321.5564363665004","3.684988035533339","1638.0","107.0","446.52287337258787","399.54994591040384","68.26677875987973","3.186308177103567","1185689.0","81705.0","80","98","0","1"
"3745","3745","823.5287531027155","2","10","1479.5079862278099","107.36883450602224","332.22931145833485","3.7842935494135332","1652.0","107.0","444.14944812838513","397.31753958969864","66.0146985118457","3.186308177103567","1100086.0","79445.0","80","98","0","1"
"3746","3746","789.0661532006208","2","9","1443.721020556656","107.49424915972423","339.663274857895","3.6936486423870765","1531.0","107.0","443.4995006160693","396.0060166624997","64.95042283902177","3.186308177103567","1094435.0","81138.0","80","98","0","1"
"3747","3747","796.504738270563","2","8","1436.799813487392","107.54709470380364","333.88000766609855","3.8329602151774194","1509.5","107.0","443.1068375286047","395.3382047846433","63.81016387203868","3.186308177103567","1097524.0","82632.0","80","98","0","1"
"3748","3748","838.1505385380692","2","7","1477.712686848405","108.1839598962249","351.2635804387489","4.114070045397064","1676.0","108.0","439.9703460072643","394.1131911186323","61.37850142801806","3.186308177103567","1092202.0","79404.0","80","98","0","1"
"3749","3749","913.8940484789807","2","6","1542.248925585664","108.89576177599078","395.3846873884231","4.094850262770105","1689.5","109.0","437.7353512234687","393.2284974881424","60.36894666239818","3.186308177103567","1162621.0","81888.0","80","98","0","1"
"3750","3750","955.9991053719813","2","5","1592.9114720622392","109.1761505454913","392.91227897825974","4.260844416729478","1653.5","109.0","436.33459214970367","392.33435775235995","58.913802423747214","3.186308177103567","1203626.0","82051.0","80","98","0","1"
"3751","3751","918.4045700048654","2","4","1557.205699369254","109.42426413907982","381.06590363946907","4.548701277308588","1751.0","109.0","434.59604325130664","392.40319023300316","57.16298423591526","3.186308177103567","1167428.0","80646.0","80","98","0","1"
"3752","3752","902.4583266041245","2","3","1566.7459566279508","109.36512106177278","356.3793657939351","4.661715704277452","1747.0","108.5","433.41979111207655","392.4660384658085","55.448199289467766","3.186308177103567","1169073.0","80586.0","80","98","0","1"
"3753","3753","901.8966793732628","2","2","1563.658213621447","109.44664007021386","363.098524494685","4.6814298200964695","1746.5","109.0","431.5804218652976","392.1686113080363","52.75086160053003","3.186308177103567","1183061.0","81351.0","80","98","0","1"
"3754","3754","853.9628467521107","2","1","1550.1486976823392","109.64614485524591","353.3133711984637","4.76157611257236","1753.0","109.0","430.44114456010857","392.18917880064396","50.792986086645236","3.186308177103567","1138075.0","80573.0","80","98","0","1"
"3755","3755","888.2980214487465","1","0","1561.8389231142128","110.65938975366359","341.1593717278484","5.132829939295094","1657.5","110.0","428.580942171073","391.80516227685285","48.42191974348957","3.186308177103567","1196747.0","83902.0","80","98","0","1"
"3756","3756","603.6228913868547","2","59","1276.381646864391","136.42870105332938","260.79402937395207","17.684062577999857","1350.0","135.0","510.8764511200022","466.18542871504667","21.649114425499775","3.186308177103567","968295.0","103880.0","47","61","0","1"
"3757","3757","576.4713556539964","2","58","1284.10730415196","135.5267346509444","245.73856088045895","17.128893021051923","1345.0","135.0","511.2083153238115","465.11346496084894","23.50918950010674","3.186308177103567","967970.0","102060.0","47","61","0","1"
"3758","3758","603.7904782048619","2","57","1256.8174159502546","133.3551171329611","260.01955640497965","13.21818912522178","1382.5","134.0","510.84896987485115","463.6040039072857","25.58872461924011","3.186308177103567","922660.0","98145.0","47","61","0","1"
"3759","3759","629.8716928642907","2","56","1333.1456049921617","138.8237561212541","268.7434152597072","12.523664813449688","1415.0","140.0","510.7441638285128","461.7556921512181","26.552866476013634","3.186308177103567","1000516.0","104453.0","47","61","0","1"
"3760","3760","662.4144045051244","2","55","1348.1585917450134","133.2723154680216","281.0581443508169","11.973691048468055","1494.0","134.0","511.5061503821491","460.65226964237985","28.34330753586798","3.186308177103567","993125.0","98573.0","47","61","0","1"
"3761","3761","603.143822852122","2","54","1270.286102450878","129.9886356732263","256.8640059363343","11.080860156279886","1386.0","130.0","511.5474129000924","459.4218984838637","30.1805725245787","3.186308177103567","926775.0","95045.0","47","61","0","1"
"3762","3762","627.0837868548939","2","53","1307.7558902320989","129.6615957081198","271.76479644683803","10.95046768740824","1466.5","130.0","511.77530936946795","457.9068670658502","31.675931009914308","3.186308177103567","956512.0","95985.0","47","61","0","1"
"3763","3763","655.0631242709891","2","52","1342.6660465868047","128.57332738021236","296.6152117939986","10.840790768160291","1405.0","128.0","511.7634355302549","456.71388333716163","33.873435267658245","3.186308177103567","1019649.0","98548.0","47","61","0","1"
"3764","3764","660.5876690282347","2","51","1370.3438402589145","128.74445883144313","309.43778079081466","10.844301148770203","1495.5","130.0","512.0868775679767","455.50573093319906","35.054649606348896","3.186308177103567","1027188.0","97098.0","47","61","0","1"
"3765","3765","654.2628051022583","2","50","1345.830271588354","126.43757974859516","320.75035892356726","10.62191129054889","1502.0","127.0","511.50111263199335","454.0770007816234","36.31189893657965","3.186308177103567","989217.0","94402.0","47","61","0","1"
"3766","3766","704.5055474196026","2","49","1410.4463012259705","127.37059136515222","337.44986321314997","10.514725751045646","1569.5","129.0","511.9977561983758","452.89202692806117","37.64589760174149","3.186308177103567","1027910.0","94149.0","47","61","0","1"
"3767","3767","731.5190648861815","2","48","1454.2508939507882","125.1641096383024","346.0640701516798","10.369678978397243","1598.0","125.0","511.1677827888749","451.79832744027493","39.18210655689479","3.186308177103567","1051680.0","91630.0","47","61","0","1"
"3768","3768","685.5499417047358","2","47","1430.1374456167637","123.33735550762673","333.2836615458923","9.262485490219532","1495.5","123.0","510.50891302291166","450.50234933055157","40.923542845637286","3.186308177103567","1060510.0","92713.0","47","61","0","1"
"3769","3769","684.7434176369578","2","46","1409.0574192899564","122.31145467727178","318.30590913071717","9.478444385414319","1482.0","122.0","509.747222835003","449.502640340564","42.83463275438049","3.186308177103567","1067273.0","94361.0","47","61","0","1"
"3770","3770","677.005357834192","2","45","1400.4823616775764","121.83050638841624","303.00238721299866","8.518788475921362","1556.0","121.5","508.4720346442459","448.2826233586474","45.20596288138346","3.186308177103567","1028302.0","90224.0","47","61","0","1"
"3771","3771","666.889390856344","2","44","1364.784381965651","120.66392191553221","292.4423083364875","8.871051165201434","1449.0","120.5","507.50265427407084","447.13918623734014","45.753908581198445","3.186308177103567","1032960.0","91791.0","47","61","0","1"
"3772","3772","706.896588257547","2","43","1399.0204703176166","118.78941763187525","305.649086800442","8.044481940047026","1552.5","118.0","506.00693209938044","446.1184404123262","48.38006066011648","3.186308177103567","1045361.0","89285.0","47","61","0","1"
"3773","3773","653.4712262735658","2","42","1346.4813064799657","119.25566404639412","289.47661964020494","7.853549730628021","1402.0","120.0","504.89008540124627","445.46794367538865","50.07308265910804","3.186308177103567","1015376.0","90399.0","47","61","0","1"
"3774","3774","662.456467397824","2","41","1343.1940980303561","118.45567884017146","295.5005003374475","7.664528016715301","1483.0","119.0","503.56288056611464","444.3046885227783","52.458291380602304","3.186308177103567","984607.0","87333.0","47","61","0","1"
"3775","3775","641.0215574972294","2","40","1349.1612803025807","115.37423523653891","298.0362697724747","7.643269931472263","1491.5","114.0","500.7738080133047","444.07070749815466","55.396441098464976","3.186308177103567","985077.0","85322.0","47","61","0","1"
"3776","3776","674.2839553244537","2","39","1367.5521215828753","115.08854093862806","304.8657709119811","6.499187357609013","1520.0","115.0","499.70173870195055","442.7339334015755","56.72994421200198","3.186308177103567","1010021.0","86130.0","47","61","0","1"
"3777","3777","660.0765611473109","2","38","1363.6423515100987","114.62535489612198","277.780900312684","6.596229503726411","1456.5","115.0","498.80713442581555","441.6985869670891","57.54765318027313","3.186308177103567","1026617.0","86614.0","47","61","0","1"
"3778","3778","703.1708630787684","2","37","1376.4750497295079","114.0063243140719","313.2488755804647","6.462697515868949","1564.0","114.0","498.09094038514013","440.6037555571221","58.73840396581247","3.186308177103567","1012552.0","84359.0","47","61","0","1"
"3779","3779","701.2159664271089","2","36","1389.073202134275","112.34087846589622","310.8919593231514","6.200292733228683","1569.0","112.0","496.29509822585595","440.28093215040434","59.93330760193952","3.186308177103567","1022434.0","83140.0","47","61","0","1"
"3780","3780","727.8470810626899","2","35","1413.137755312841","112.23952949902757","324.09800192928935","5.54734741828772","1528.0","112.5","495.35793875572716","438.84719001473246","60.583895933232384","3.186308177103567","1056610.0","84796.0","47","61","0","1"
"3781","3781","774.117895996546","2","34","1429.5373286565866","111.1484303336158","363.62058065426766","5.323999245224563","1618.0","111.0","493.5367522474638","438.9279449045338","61.51055774688257","3.186308177103567","1040092.0","81698.0","47","61","0","1"
"3782","3782","784.127618377297","2","33","1465.5835102557378","111.06459634709974","389.4951464270048","5.425460978495546","1665.5","111.0","490.9446989823605","436.35715398864835","62.88962778265462","3.186308177103567","1057100.0","81499.0","47","61","0","1"
"3783","3783","758.9369157591842","2","32","1464.6969795685247","110.82371939414018","383.231444051279","5.554438951899233","1669.5","111.0","489.57062679472324","436.11081313741454","64.71723551001531","3.186308177103567","1069288.0","82097.0","47","61","0","1"
"3784","3784","833.4532306164244","2","31","1489.3730865830405","110.1617697758773","422.31564748735286","5.091009497567971","1735.5","110.0","488.6406128328971","435.131066667791","64.63252906275537","3.186308177103567","1079744.0","81131.0","47","61","0","1"
"3785","3785","875.4304600635248","2","30","1489.4481101424185","109.0733669149764","440.1686643159344","4.564273331112413","1686.0","109.0","487.66693548525416","433.4875821072186","64.89529153922949","3.186308177103567","1097410.0","81883.0","47","61","0","1"
"3786","3786","871.5937658427325","2","29","1508.8235447888708","108.96166469847826","439.8070885866091","4.593819757359781","1733.5","109.0","486.53619902182425","432.34064085253476","66.40574034376435","3.186308177103567","1120205.0","82583.0","47","61","0","1"
"3787","3787","879.0866976970414","2","28","1513.8255485059938","107.97813727588513","450.2544909340131","4.31296469909252","1686.5","108.0","485.71185569044616","430.48960401120104","66.92404424527953","3.186308177103567","1127238.0","82017.0","47","61","0","1"
"3788","3788","881.395031272567","2","27","1513.9722094962299","108.44402145143667","460.1071942918415","4.612061314696345","1682.0","108.0","484.0536459416044","428.45632646715313","68.27160058146478","3.186308177103567","1131049.0","83058.0","47","61","0","1"
"3789","3789","893.8300268730005","2","26","1498.8839179504967","107.74182835296175","455.8777201605071","4.00186760448289","1749.0","108.0","482.97250977828816","427.18489353595095","69.22834397511744","3.186308177103567","1081540.0","78996.0","47","61","0","1"
"3790","3790","899.3093730854424","2","25","1509.4977911658573","107.25679212445955","461.6418302187807","3.8197108019260875","1796.5","107.0","481.41203026289105","424.6773105921024","70.36168537697522","3.186308177103567","1082500.0","78541.0","47","61","0","1"
"3791","3791","878.507177424573","2","24","1508.3798271258179","107.42455661523861","440.89907417747594","3.850450474323075","1704.5","107.0","480.36372859584634","422.6763250621678","72.35811824427871","3.186308177103567","1116669.0","80615.0","47","61","0","1"
"3792","3792","944.3810723044211","2","23","1538.3373437981797","107.09360111489804","452.39021317456263","3.68313546850751","1644.0","107.0","478.6785985701104","420.4394448034956","72.76810170285978","3.186308177103567","1160568.0","82825.0","47","61","0","1"
"3793","3793","938.24384071051","2","22","1514.7669240024318","106.9538140169719","465.43208055592555","3.611376249832415","1627.0","107.0","478.02969388003254","418.6653290542809","72.71822832879894","3.186308177103567","1138415.0","81966.0","47","61","0","1"
"3794","3794","951.9889702459524","2","21","1544.35223292375","106.81905676919389","466.773361680864","3.9023143543619914","1807.0","107.0","476.06267072886646","416.97062447680077","73.23473611611328","3.186308177103567","1127591.0","79012.0","47","61","0","1"
"3795","3795","967.1192099123238","2","20","1547.8765158673928","106.807123165352","496.00299047518024","3.6527491370552805","1785.5","107.0","473.6498581651717","414.85138097930945","73.59931465220463","3.186308177103567","1124997.0","78920.0","47","61","0","1"
"3796","3796","990.1265917044718","2","19","1558.3338794115562","106.45304748209121","503.69493272079865","3.585551723589868","1715.5","106.0","473.5796921417865","413.4885951508708","73.91965509148312","3.186308177103567","1163097.0","80456.0","47","61","0","1"
"3797","3797","1022.8543413602231","2","18","1591.2681292769653","106.622547598324","531.6535250027589","3.712648412626201","1869.5","107.0","472.7910671125336","411.297338820312","75.13634881249536","3.186308177103567","1150285.0","78638.0","47","61","0","1"
"3798","3798","1010.6424810249346","2","17","1579.8883060113783","106.45024533785227","523.4619833917316","3.4438406240262043","1843.0","106.0","470.9362825636449","409.39376546601","75.16651961442663","3.186308177103567","1144375.0","78652.0","47","61","0","1"
"3799","3799","1024.0529733295282","2","16","1576.121371009889","106.84263202851757","506.5942089492386","3.6733223969046556","1862.0","107.0","470.0300659083228","406.9514608683215","75.3665834370265","3.186308177103567","1167192.0","80564.0","47","61","0","1"
