"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Adaxial","Somite1","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," ","Median ch0","Median ch1"," "," ","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","","","","",""
"4841","4841","742.8536788005224","2","10","1649.8402821221052","107.88904200240853","271.1782226749975","4.322188859650467","1736.0","108.0","487.20364983943824","376.53285832627205","130.0781579438649","2.2825136323633135","462242.0","29843.0","14","94","0","1","0"
"4842","4842","697.0390733838859","2","9","1544.3847889067297","107.86209762940419","254.79042789638333","4.024576583737403","1642.5","107.0","485.6009086994578","376.0016921670468","129.50916427236922","2.2825136323633135","425328.0","29084.0","14","94","0","1","0"
"4843","4843","","2","8","1556.0845850932742","108.22786908264496","215.36663184846168","4.238003747717285","1646.5","108.0","482.59766662656267","374.2394185766805","126.76753107762957","2.2825136323633135","397803.0","27348.0","14","94","0","1","0"
"4844","4844","","2","7","1427.557484230763","108.05002966637775","320.6807410195668","3.933157661795452","1578.5","108.0","481.3027584649172","374.3618710471996","122.34870166080876","2.2825136323633135","372330.0","27866.0","14","94","0","1","0"
"4845","4845","","2","6","1609.57796708228","108.49090724561646","234.17564017379385","4.28891387028662","1685.0","108.0","477.6694039072553","372.7632265166903","115.7607511582149","2.2825136323633135","466122.0","30985.0","14","94","0","1","0"
"4846","4846","","2","5","1524.1164440150524","108.22036250279842","206.34851517665274","4.158627764919457","1584.0","108.0","475.98647455736125","372.9310305383003","109.52244795149674","2.2825136323633135","458210.0","31584.0","14","94","0","1","0"
"4847","4847","","2","4","1482.679499354061","107.67281331928393","224.10492080372208","3.8526783647775793","1567.0","107.0","473.9121989437288","373.0807011956894","105.10338122220521","2.2825136323633135","450563.0","31853.0","14","94","0","1","0"
"4848","4848","","2","3","1439.7829033588607","108.96398995226897","289.9417956870568","4.546973621119482","1542.0","108.0","472.22808206687415","373.22583203325945","100.16461739667419","2.2825136323633135","413407.0","30774.0","14","94","0","1","0"
"4849","4849","","2","2","1461.5312188773346","109.35056703309948","259.79508612899735","4.550858764152111","1482.5","109.0","470.93293639983654","371.1872692269041","97.00099461304453","2.2825136323633135","403508.0","29812.0","14","94","0","1","0"
"4850","4850","","2","1","1530.2019836088384","109.38042750286958","194.07672761240258","4.890116357132978","1561.0","109.0","468.07112409220184","369.2322768646681","92.78431740380564","2.2825136323633135","455961.0","32050.0","14","94","0","1","0"
"4851","4851","","1","0","1434.5214446442226","109.70737170850423","241.48628977379312","4.809589245034533","1517.0","109.0","466.64240251625506","368.95267794001575","88.67273336500905","2.2825136323633135","420054.0","31736.0","14","94","0","1","0"
"4852","4852","","2","29","1325.8904736316074","109.23395980556721","402.85910653275965","4.4215248308227615","1414.5","109.0","521.8297955858025","383.1133001007867","142.7577527478996","2.6333125430607986","559257.0","45949.0","14","94","0","1","0"
"4853","4853","","2","30","1345.7050938296725","109.42476473619779","429.7024927366649","4.696762740671092","1467.5","109.0","523.660972121156","381.4101560420671","142.7239511736197","2.6333125430607986","568861.0","45845.0","14","94","0","1","0"
"4854","4854","","2","31","1354.6040601334269","110.10568690299654","384.5562274399369","4.644423026378831","1515.0","110.0","525.2310473106351","381.8014662452484","142.6629595666719","2.6333125430607986","575208.0","46457.0","14","94","0","1","0"
"4855","4855","","2","32","1353.3410132949973","110.73192243577563","330.40512831754404","4.959632623472213","1495.0","110.0","528.7635851568787","381.5275470093391","144.35893267980887","2.6333125430607986","569697.0","45782.0","14","94","0","1","0"
"4856","4856","770.9586396105727","2","33","1329.2157372662648","112.45864646265996","278.9791120652025","5.245883274854863","1428.0","113.0","531.8591904100788","382.0908402535722","145.45115199719658","2.6333125430607986","585356.0","48261.0","14","94","0","1","0"
"4857","4857","802.9798405146266","2","34","1350.7998321948355","112.35228975502012","290.0725220787043","5.739792395959401","1447.5","112.0","535.0287974738845","382.5831343829011","146.3972900252228","2.6333125430607986","586879.0","48043.0","14","94","0","1","0"
"4858","4858","789.3882493833418","2","35","1338.1383181086169","112.71665357752974","276.9300396930663","5.510723100445554","1480.0","112.0","540.1150042321027","382.8980723328783","145.45815543623556","2.6333125430607986","592237.0","48785.0","14","94","0","1","0"
"4859","4859","","2","17","1382.1820208351003","107.73472453848487","310.14326634420917","3.9578261870038003","1478.5","108.0","485.45733067533666","383.94553867837385","139.8805032179872","3.03802564467557","917791.0","71304.0","142","61","0","1","0"
"4860","4860","","2","15","1282.77576936948","107.3768181307253","264.7951830322696","3.7939374148192706","1330.0","107.0","481.4013994112442","383.2945994250052","140.03183898585357","3.03802564467557","848067.0","71117.0","142","61","0","1","0"
"4861","4861","","2","14","1264.479188029225","107.87782270577799","265.9706787763598","4.159574991494895","1357.5","108.0","479.4387616477004","382.6418501082182","140.1109084415453","3.03802564467557","851045.0","72809.0","142","61","0","1","0"
"4862","4862","","2","13","1298.1523574641224","107.49337919508233","302.8999086436101","4.186184579155839","1369.0","107.0","477.99948228064966","382.1195375258249","140.16964736158778","3.03802564467557","870600.0","72327.0","142","61","0","1","0"
"4863","4863","","2","12","1242.0686484379983","107.58451931481055","295.6859158205421","3.9915436149167","1368.0","108.0","477.2146022820115","381.5175852933981","139.02877347272374","3.03802564467557","823985.0","71877.0","142","61","0","1","0"
"4864","4864","","2","11","1282.5849229640803","107.95325151859397","298.4674414721051","4.095187471045279","1408.0","108.0","475.1236273523269","380.10433130394193","138.2071533585503","3.03802564467557","831208.0","69265.0","142","61","0","1","0"
"4865","4865","588.082486360514","2","9","1314.6355771586273","108.58880356925555","269.71299182278557","4.380164399749565","1439.0","108.0","470.07387244996283","376.2015375707579","135.40872833717003","3.03802564467557","864313.0","71065.0","142","61","0","1","0"
"4866","4866","580.2972812230913","2","8","1328.071507558282","108.75119409030137","268.73183377141044","4.367679189688165","1462.0","109.0","468.3345698590576","374.0389782532155","133.27249963325932","3.03802564467557","855758.0","69284.0","142","61","0","1","0"
"4867","4867","645.5429505053047","2","7","1346.205096013213","108.96986140920454","316.0129569877503","4.3690353072026396","1475.0","109.0","467.3935457739642","373.2935830898034","129.13357723377447","3.03802564467557","859141.0","68764.0","142","61","0","1","0"
"4868","4868","","2","6","1340.729771020543","109.42604688591248","316.1327385671873","4.405027905589287","1487.0","109.0","464.4113144126703","373.4999488009847","123.28474032062792","3.03802564467557","877078.0","71404.0","142","61","0","1","0"
"4869","4869","","2","5","1326.8081171222977","109.87549266928855","324.47069830008195","4.6194660530624025","1440.0","109.0","461.0423681427846","373.77660656570094","114.18693629827816","3.03802564467557","843678.0","70193.0","142","61","0","1","0"
"4870","4870","","2","4","1319.3772576562242","109.72034845514465","316.9965008729531","4.7541432501147085","1411.0","109.0","458.96821128184826","373.928544541494","109.63791563086791","3.03802564467557","835385.0","69092.0","142","61","0","1","0"
"4871","4871","","2","3","1358.7266859096217","110.27452687131864","312.91165954628553","4.712434289578405","1502.0","110.0","457.5434085448716","374.05553337649144","105.21904666196863","3.03802564467557","875632.0","71101.0","142","61","0","1","0"
"4872","4872","","2","2","1257.450362749282","110.36815908973651","343.93700358561523","4.693835454165101","1376.0","110.0","456.2469565981773","374.1485107077586","102.4896184406911","3.03802564467557","817682.0","73068.0","142","61","0","1","0"
"4873","4873","","2","1","1315.1819224700148","111.67536786539186","321.1999292897455","5.087528355432305","1364.5","111.0","454.1730372426331","371.9826195541343","99.50540428479192","3.03802564467557","870151.0","74536.0","142","61","0","1","0"
"4874","4874","","1","0","1206.7117614963986","112.09891064367682","342.8255102648335","5.324567312347956","1314.0","112.0","452.48810285002133","372.12559447459375","94.44124271773154","3.03802564467557","752828.0","69557.0","142","61","0","1","0"
"4875","4875","","2","33","1383.8793589765862","115.35831192983328","275.4117916930881","7.417002525661766","1402.0","115.0","557.3851544356335","402.4837106440698","150.4106126566842","2.2825136323633135","399080.0","32074.0","11","62","0","1","0"
"4876","4876","","2","32","1470.5443604404297","113.69157501536735","342.9171332047959","6.773209667085269","1563.0","114.0","555.6844585305054","402.87784907134227","150.46253716250925","2.2825136323633135","414934.0","31477.0","11","62","0","1","0"
"4877","4877","","2","31","1384.2799968878164","111.21428887175325","351.7474294646713","5.440350447856992","1454.0","111.0","551.3670056642679","402.7506930768943","150.61385038897504","2.2825136323633135","373534.0","29006.0","11","62","0","1","0"
"4878","4878","","2","30","1542.351142084175","111.95658390672858","279.8759329289838","5.45573205041217","1719.0","113.0","548.8826523088183","403.691740462982","149.38427955025603","2.2825136323633135","410041.0","28972.0","11","62","0","1","0"
"4879","4879","947.8725522920342","2","29","1595.7497772771208","111.27548930249455","252.23103327351112","5.409415298824912","1654.0","111.0","546.0898314653035","403.51439695715965","149.62958700028963","2.2825136323633135","458551.0","31188.0","11","62","0","1","0"
"4880","4880","960.6262095580685","2","28","1608.9215959170406","109.12807290100567","257.0988725143556","4.641753096517373","1634.5","109.0","543.1002477308265","403.20303077777453","149.981735857302","2.2825136323633135","473464.0","31463.0","11","62","0","1","0"
"4881","4881","884.9247749914718","2","27","1581.5679826788016","109.47028926689488","235.6910695979518","4.619454254285396","1600.0","109.0","538.8648654708176","403.61428807495776","149.81465199233577","2.2825136323633135","456293.0","30913.0","11","62","0","1","0"
"4882","4882","947.778350841483","2","26","1648.5062785979305","107.6970421998203","252.5227013252217","4.0477183887714165","1695.5","108.0","537.384539495905","402.7022534380411","148.6514361537925","2.2825136323633135","481689.0","30802.0","11","62","0","1","0"
"4883","4883","1016.2983225333562","2","25","1688.25035829212","108.31623285781464","274.7256883221235","4.532886912341465","1741.0","108.0","534.8831210288395","402.2233628308623","148.09568030047197","2.2825136323633135","481125.0","30010.0","11","62","0","1","0"
"4884","4884","1029.6698764292653","2","24","1722.5575987699667","107.15500393203101","271.4157427242192","4.192422167491625","1802.0","107.0","532.7270508490636","403.17917729866394","146.95500450733442","2.2825136323633135","513278.0","31121.0","11","62","0","1","0"
"4885","4885","944.9507004286661","2","23","1655.7951636440953","107.3076891186911","278.84230930785355","4.688834357013331","1789.0","107.0","531.1718787438571","401.7788001178472","147.8072768103593","2.2825136323633135","438250.0","27374.0","11","62","0","1","0"
"4886","4886","891.4054486726353","2","22","1604.2831936588736","107.41287334779464","256.4080439635954","4.043482808008163","1646.0","107.0","529.0717293964445","401.35026602664357","147.40553883239392","2.2825136323633135","457440.0","29960.0","11","62","0","1","0"
"4887","4887","954.1244935871871","2","21","1641.7764881807834","105.8215113789489","260.80132152144694","3.316909853053635","1787.5","105.0","526.6288987485054","400.07245604243735","147.9207199313611","2.2825136323633135","448464.0","28025.0","11","62","0","1","0"
"4888","4888","973.5743902612107","2","20","1636.356079554318","106.55902655816082","255.28786437859034","3.5522306992794253","1693.0","106.0","524.7977939922126","399.3985486559853","148.40057854260843","2.2825136323633135","491053.0","31221.0","11","62","0","1","0"
"4889","4889","939.2258482741765","2","19","1607.5724907835065","105.78029924582641","257.88378138766797","3.359792901310039","1692.5","105.0","522.578609638252","398.69214641751006","148.96716114496098","2.2825136323633135","450161.0","28758.0","11","62","0","1","0"
"4890","4890","925.0122843294903","2","18","1623.0453405907228","106.43401923874212","251.80300359299648","3.7642830543242827","1670.0","106.0","521.5868082101435","397.24649550489204","148.48913463970234","2.2825136323633135","482014.0","30945.0","11","62","0","1","0"
"4891","4891","920.9825345838507","2","17","1647.6387637298258","105.7140131089074","226.19920463060353","3.6210321489241193","1698.0","105.0","518.7500500229282","396.89736684704445","147.96991174161928","2.2825136323633135","455644.0","28339.0","11","62","0","1","0"
"4892","4892","1012.4059471816427","2","16","1699.1364681480586","105.86464828991024","265.2080242718611","3.3861012052164807","1788.0","105.5","517.3403749289572","396.7403852906095","147.27943177948745","2.2825136323633135","491498.0","29833.0","11","62","0","1","0"
"4893","4893","964.244176119162","2","15","1691.7862441054297","105.7755986047281","239.8415171012995","3.638067859259583","1846.5","105.0","514.474280699405","395.7744806273548","146.2698615371008","2.2825136323633135","445832.0","27059.0","11","62","0","1","0"
"4894","4894","971.0200770768155","2","14","1681.1734645391648","105.85293366827203","252.30488045237396","3.3930109682028196","1781.5","106.0","513.6167934783402","395.905626226528","145.58285353412518","2.2825136323633135","501524.0","30699.0","11","62","0","1","0"
"4895","4895","995.8087305055917","2","13","1715.53485645353","106.07242733640874","250.8554779550997","3.287974264559844","1841.5","106.0","512.3237482115206","395.1818873981118","144.816488582697","2.2825136323633135","447854.0","26913.0","11","62","0","1","0"
"4896","4896","1004.160210342624","2","12","1721.7877980918045","106.05448523626113","252.3459941101018","3.6430275547300446","1869.5","106.0","510.0057714942949","393.6393559719285","143.27151483904163","2.2825136323633135","444961.0","26684.0","11","62","0","1","0"
"4897","4897","1014.784823571029","2","11","1749.2399266708478","105.64211718228042","272.06428104289023","3.458037052821556","1868.0","105.0","509.01359063622056","393.7007302719259","142.82118074037686","2.2825136323633135","505792.0","29707.0","11","62","0","1","0"
"4898","4898","1013.6872588058272","2","10","1712.543021525365","105.5076428791667","258.4713162435413","3.1889325412749123","1793.0","105.0","507.1011786417993","393.04599530025456","141.32297116036483","2.2825136323633135","498220.0","29845.0","11","62","0","1","0"
"4899","4899","1008.3682687964683","2","9","1709.0214675014506","106.3865728264514","258.50962826341015","3.6391241898914677","1841.5","106.0","505.4748148543526","391.97980975362424","140.1046273177697","2.2825136323633135","463268.0","27997.0","11","62","0","1","0"
"4900","4900","997.5055887703784","2","8","1704.51230766834","106.55464797569181","251.52140785398677","3.70643935263136","1848.5","106.0","503.52084021829893","390.79112531387386","137.23516000397683","2.2825136323633135","431221.0","26090.0","11","62","0","1","0"
"4901","4901","1006.5950746674501","2","7","1712.9710764467548","106.10985752316964","259.3984540349696","3.4187951864337087","1804.0","106.0","502.33610022866685","389.6567647375656","133.22371528940732","2.2825136323633135","506715.0","30535.0","11","62","0","1","0"
"4902","4902","","2","6","1630.9446473038709","106.23333128400915","309.779348611329","3.792021986957014","1739.0","106.0","499.2261111049218","389.9175146582083","127.63569768628679","2.2825136323633135","491944.0","31045.0","11","62","0","1","0"
"4903","4903","","2","5","1642.937182866985","106.28297697036827","329.9917265559401","3.7337482967379327","1785.0","106.0","496.8978646709973","390.19413373163314","118.79883119620234","2.2825136323633135","475566.0","30057.0","11","62","0","1","0"
"4904","4904","","2","55","1314.182508082633","124.30212279148508","295.3132070481453","9.120378933780644","1444.0","123.0","612.3708488068427","387.5430416571973","145.93979813874174","2.6333125430607995","567439.0","51969.0","43","97","0","1","0"
"4905","4905","","2","54","1241.035630182195","125.15008775002214","280.78641865096535","9.663624120876996","1331.5","126.0","610.2960173660742","387.6880892656738","148.019063462802","2.6333125430607995","528488.0","52588.0","43","97","0","1","0"
"4906","4906","","2","53","1293.8240500129345","122.56561449317363","333.52917483381606","8.955475395269865","1457.0","122.0","607.7010539008521","387.84224068454745","149.05869699282422","2.6333125430607995","560139.0","52637.0","43","97","0","1","0"
"4907","4907","","2","52","1285.5373622659115","119.24417113526171","277.147739534534","7.922680760328596","1379.0","118.0","603.4189844060992","388.08934836789643","150.35823948401335","2.6333125430607995","550105.0","49474.0","43","97","0","1","0"
"4908","4908","","2","51","1204.2515483902719","119.6504646526218","314.06016542517267","7.1895118726472615","1309.0","120.0","602.6416346979418","388.1573202669361","151.91768804306253","2.6333125430607995","517906.0","50347.0","43","97","0","1","0"
"4909","4909","","2","50","1235.7291120647287","118.49033891589701","314.2741764903037","7.226178183417201","1334.0","118.0","599.0083060694943","388.36589009556667","152.95732215174613","2.6333125430607995","549197.0","51003.0","43","97","0","1","0"
"4910","4910","","2","49","1261.5638396583909","118.74571645905039","283.57886251250784","7.494458307767588","1236.0","118.0","594.855557498724","388.59714278045544","153.73704852891822","2.6333125430607995","552197.0","51526.0","43","97","0","1","0"
"4911","4911","","2","48","1199.8275663148972","115.51265539320819","270.72593549203634","6.518271481285464","1247.0","115.0","593.0382997827247","388.69011182322","153.60709553115458","2.6333125430607995","519349.0","49198.0","43","97","0","1","0"
"4912","4912","","2","47","1204.5125191672319","116.6613495633582","298.03247934531583","6.694181520549757","1324.5","116.0","590.7029276083089","388.8306586396544","154.64672891651145","2.6333125430607995","518879.0","49276.0","43","97","0","1","0"
"4913","4913","","2","46","1232.089221218626","115.84508145388521","253.73085204196033","6.245964978186363","1342.5","116.0","589.1484269356494","388.1629608404133","155.95082048999163","2.6333125430607995","534619.0","48923.0","43","97","0","1","0"
"4914","4914","","2","45","1178.1622639860607","116.42087604046866","294.3759923110687","6.302412760226662","1240.5","116.0","586.8132921219438","388.308034005468","157.2503618961907","2.6333125430607995","501519.0","49149.0","43","97","0","1","0"
"4915","4915","737.2803113431676","2","44","1262.9747211601368","116.17512142017515","296.89053480458347","6.865305119421336","1326.5","116.0","584.669587396839","387.7859263833072","157.4588089801009","2.6333125430607995","545413.0","48942.0","43","97","0","1","0"
"4916","4916","758.2721526811193","2","43","1282.8670007024307","115.85318342524869","310.78283306714593","6.395654900633249","1373.5","116.0","582.1189054883687","387.37128854729724","158.58775646265497","2.6333125430607995","548327.0","48403.0","43","97","0","1","0"
"4917","4917","713.8891728309812","2","42","1256.7579315402404","114.86867099557537","304.24471782762623","6.165244067269512","1357.5","114.0","578.9478542168545","387.4823497320501","159.46537219651555","2.6333125430607995","535956.0","48445.0","43","97","0","1","0"
"4918","4918","830.9702066706457","2","41","1396.4561333605843","114.29517300070108","372.34777085422394","5.630302270884873","1547.0","115.0","576.1590480352957","386.98652785134664","159.84585550530164","2.6333125430607995","599011.0","49237.0","43","97","0","1","0"
"4919","4919","1064.7571657643018","2","40","1494.3721257942555","112.4611277051533","532.2944157118047","5.5716571113241296","1586.5","112.0","574.3442721556988","386.4604099115713","159.30196739166263","2.6333125430607995","634731.0","47273.0","43","97","0","1","0"
"4920","4920","1066.9357219484816","2","39","1477.598723590297","111.80468867952511","529.7732251086187","5.346973199765765","1440.0","112.0","570.519701910052","386.11521999185203","160.35264374855024","2.6333125430607995","637997.0","47615.0","43","97","0","1","0"
"4921","4921","861.6787479947627","2","38","1336.3102020814154","110.82374187823856","458.16594242316285","4.899202140130854","1380.5","111.0","568.7428657860935","387.2188608418182","161.17568457276965","2.6333125430607995","564111.0","47668.0","43","97","0","1","0"
"4922","4922","","2","37","933.8583142439362","108.32701281215886","161.07963292899444","4.11658406313342","921.5","108.0","569.3940775347884","386.70655582092985","163.78382024995062","2.6333125430607995","399756.0","45938.0","43","97","0","1","0"
"4923","4923","","2","34","1359.9656217536342","108.11973606322876","121.95137972131636","4.539840150829793","1370.0","108.0","528.911844685564","391.4728846962294","171.4428414931399","2.393920493691635","431368.0","34145.0","84","61","1","0","0"
"4924","4924","","2","35","1371.1017188056533","107.91311884229853","122.88377573571871","3.8994587892131007","1403.0","108.0","533.3309528628824","390.8230158466238","171.4428414931399","2.393920493691635","440056.0","34415.0","84","61","1","0","0"
"4925","4925","","2","36","1364.9943006945246","108.14490173575375","125.51636915177964","4.024095047285344","1400.0","108.0","538.1399823499643","390.043173227097","171.4428414931399","2.393920493691635","438689.0","34500.0","84","61","1","0","0"
"4926","4926","","2","37","1413.0951232455884","107.59218810900263","141.0857901723996","3.9423454765921737","1464.0","107.0","541.5193003679136","389.39330437749135","171.4428414931399","2.393920493691635","450605.0","33943.0","84","61","1","0","0"
"4927","4927","","2","38","1406.862001584351","108.02145801940034","138.53260811988","4.286815030235505","1420.0","108.0","545.9384085452319","388.2235404482012","171.4428414931399","2.393920493691635","448216.0","34021.0","84","61","1","0","0"
"4928","4928","746.8709296633069","2","46","1557.174467200704","107.30748265181325","148.49108432788006","3.831341553756693","1517.0","107.0","584.2454133931213","419.5477648930056","148.55896552718454","1.8863749027795975","251344.0","17407.0","158","61","0","1","0"
"4929","4929","700.6116378089388","2","45","1530.0535032026994","108.53149805974388","150.71857444066234","4.326325806051278","1499.5","107.0","581.5720901665094","419.77412345738225","149.9191976987551","1.8863749027795975","245374.0","17485.0","158","61","0","1","0"
"4930","4930","792.8788781586437","2","44","1632.5586339251545","107.27209357101515","151.23072145994192","3.725416752147302","1671.5","107.0","579.6612412872585","419.9100758317925","150.5030879382852","1.8863749027795975","248097.0","16303.0","158","61","0","1","0"
"4931","4931","789.4869262975319","2","43","1650.9501996246438","107.41143861013667","134.99773054441658","3.7303904432774773","1691.0","107.0","576.9947770980398","419.23632342866745","151.02176936631372","1.8863749027795975","250849.0","16216.0","158","61","0","1","0"
"4932","4932","824.4948122251114","2","42","1674.5223748115368","107.77411755876781","148.69116458612106","4.534547571671247","1741.0","108.0","574.8367874510477","419.35236304579934","152.50120335550136","1.8863749027795975","257543.0","16367.0","158","61","0","1","0"
"4933","4933","806.8846536699391","2","41","1677.7384200079666","107.31196184068479","139.29534854221086","4.053910022846024","1729.0","107.0","571.2141850896815","418.91823708692124","152.46489339982944","1.8863749027795975","260642.0","16569.0","158","61","0","1","0"
"4934","4934","","2","40","1487.6571373635134","108.05331788025289","225.9628141766387","3.9448183118802445","1479.0","108.0","567.7244923551688","418.8099364073899","152.85473750831864","1.8863749027795975","237353.0","17278.0","158","61","0","1","0"
"4935","4935","","2","39","1633.2370021580434","106.7985688455596","155.3994474112411","3.5659137353260437","1595.5","106.5","564.4370389059984","420.6327024410552","153.0794968033995","1.8863749027795975","266692.0","17491.0","158","61","0","1","0"
"4936","4936","","2","38","1470.6588879566514","107.73182013522803","156.61018502648892","4.643469350069941","1501.0","107.0","560.876373510717","421.43996469696816","152.88419937167347","1.8863749027795975","237767.0","17291.0","158","61","0","1","0"
"4937","4937","","2","37","1573.3069342212737","106.61484822102008","143.8432662892197","3.39018730014244","1556.0","106.0","557.2128162625165","421.6384002815339","152.7385850671943","1.8863749027795975","245529.0","16678.0","158","61","0","1","0"
"4938","4938","","2","36","1618.895327208683","107.31118645716707","174.48172524588847","3.9766210231038572","1684.5","107.0","553.1443878432267","423.05374499314365","152.4722929603577","1.8863749027795975","251990.0","16492.0","158","61","0","1","0"
"4939","4939","","2","35","1541.3924497179328","106.78474359555574","148.96352587059818","3.9396403930723896","1576.0","106.0","548.9726955576516","423.6573621549377","152.27342899806487","1.8863749027795975","247171.0","16851.0","158","61","0","1","0"
"4940","4940","","2","34","1563.3931019074753","106.45211048394965","153.5160231201785","3.4677505062628766","1544.0","106.0","543.7575598959693","423.9108444759365","153.21963319452843","1.8863749027795975","242015.0","16499.0","158","61","0","1","0"
"4941","4941","752.9181349821573","2","33","1612.7768345907266","106.38038333844783","126.12892343675007","3.279986812151411","1664.0","107.0","540.1895971008709","424.16416317962734","152.48588487241585","1.8863749027795975","249421.0","16297.0","158","61","0","1","0"
"4942","4942","794.6576530391328","2","32","1690.6218352951719","106.8521413312458","141.70488899787827","4.046111896179812","1727.5","107.0","536.6164698703903","424.9817162855698","151.94658717141738","1.8863749027795975","264204.0","16668.0","158","61","0","1","0"
"4943","4943","794.7452146248866","2","31","1679.0951598798952","105.63240782103453","143.50387626973435","3.818103291541818","1715.5","106.0","533.6275237531968","425.1945324949816","151.94016078295166","1.8863749027795975","250220.0","15731.0","158","61","0","1","0"
"4944","4944","","2","59","1480.2103505657149","111.37909939799927","203.23490166100194","6.815249481021258","1472.0","112.0","621.8345974070047","417.21415094753144","133.5766179150854","1.8863749027795975","230606.0","17512.0","158","61","0","1","0"
"4945","4945","729.9479524195972","2","29","1628.96957033281","105.6352397582184","145.18404347941296","2.9660860556967457","1647.5","105.0","527.4141035505432","425.90676032807477","150.76113935804835","1.8863749027795975","257441.0","16699.0","158","61","0","1","0"
"4946","4946","744.187888496176","2","28","1624.3620436378853","106.0976755022861","135.20755397186468","3.5683261825520316","1671.5","106.0","524.5842440677548","425.6031546121693","150.56263452931506","1.8863749027795975","248834.0","16208.0","158","61","0","1","0"
"4947","4947","758.4975390071786","2","27","1633.6105199993763","105.9728779935502","135.0062918263765","3.5806147889975977","1668.0","105.0","521.265391884672","425.110024007928","150.39056300867287","1.8863749027795975","243332.0","15688.0","158","61","0","1","0"
"4948","4948","724.0531718523341","2","26","1585.105074643942","106.19118889927614","137.52337132789822","3.3601439007974117","1631.0","106.0","519.2848546479804","424.3315539544192","149.56344898999424","1.8863749027795975","247352.0","16462.0","158","61","0","1","0"
"4949","4949","701.2145937531133","2","30","1565.697130079096","105.90445878896178","133.06662486490532","3.625469439285039","1535.0","106.0","530.4675272906472","425.66623476648834","151.44518891280597","1.8863749027795975","256285.0","17317.0","158","61","0","1","0"
"4950","4950","840.0432552869477","2","24","1731.6672728284502","105.7885551963923","152.14910140435757","3.16461328811915","1693.0","105.0","514.3837513734748","422.7554143400316","148.27431240169904","1.8863749027795975","263801.0","16076.0","158","61","0","1","0"
"4951","4951","826.9639752134178","2","23","1697.4673041742649","106.25978504894009","157.88942190697702","3.9461196790780124","1642.0","106.0","512.111975001048","422.36939956425186","148.54551023306377","1.8863749027795975","274742.0","17214.0","158","61","0","1","0"
"4952","4952","791.7691822991927","2","22","1684.7272616071987","105.84451980368176","136.70169854005977","3.2303489389031745","1722.5","106.0","509.50399135828866","421.3638329175445","148.0355584978529","1.8863749027795975","257173.0","16104.0","158","61","0","1","0"
"4953","4953","","2","36","922.8790666486207","108.13551584471536","166.69626956836453","4.026518706832166","966.0","108.0","564.8152081304736","387.4958508361476","163.92831906219897","2.6333125430607995","395771.0","45598.0","43","97","0","1","0"
"4954","4954","","2","35","893.4019939601027","107.5217396834965","147.0349187540781","3.9411900686517827","976.0","107.0","560.7598021867194","388.8082503365042","164.04569546598123","2.6333125430607995","386306.0","45735.0","43","97","0","1","0"
"4955","4955","","2","34","887.143440405153","109.14865519361106","142.42839228418094","4.420263379194276","904.5","109.0","554.2263428408988","389.6710617600548","166.05020065871912","2.6333125430607995","372330.0","45770.0","43","97","0","1","0"
"4956","4956","","2","33","914.9121880668224","107.37526952708191","134.6826788730574","3.89309711558094","975.0","107.0","551.8896651825766","389.78671365907746","165.66033992944395","2.6333125430607995","396032.0","46085.0","43","97","0","1","0"
"4957","4957","","2","32","953.8279207004834","107.67448669801536","150.78136775252992","4.234011157001445","1007.5","107.0","548.6498091940089","392.08113109866844","165.04068090589382","2.6333125430607995","419385.0","46455.0","43","97","0","1","0"
"4958","4958","","2","31","1008.2582704078961","107.79905884624579","203.8003371896225","3.9299108232058932","1105.0","107.0","544.2355157062708","392.56511669017","164.90615275732273","2.6333125430607995","431043.0","45807.0","43","97","0","1","0"
"4959","4959","","2","30","890.4313562965272","107.31200705930137","143.2306641011657","4.010724496531029","912.5","107.0","541.5167156978813","393.40667528876537","164.72185133654224","2.6333125430607995","377664.0","45146.0","43","97","0","1","0"
"4960","4960","","2","25","1173.0063927849135","106.82211615488131","302.62348995264983","3.548121077891031","1119.0","107.0","529.9013823423293","393.5183734965317","162.82833766211323","2.6333125430607995","499176.0","46020.0","43","97","0","1","0"
"4961","4961","","2","29","975.1670199829086","107.3006194020726","180.06203976420423","4.078224105014335","1063.5","107.0","538.5331960589357","393.597075831469","166.67116315651012","2.6333125430607995","420529.0","45819.0","43","97","0","1","0"
"4962","4962","","2","22","1339.274233354949","106.53217936410375","290.02581957005816","3.6942259801430457","1415.0","106.0","525.9768953552724","392.21346888243784","160.686939079411","2.6333125430607995","565663.0","44833.0","43","97","0","1","0"
"4963","4963","","2","21","1349.4586138835564","106.50244024953582","283.5834072580503","3.4992755209277906","1437.5","106.0","523.4913284866068","391.5614690912455","160.7954882492162","2.6333125430607995","565678.0","44264.0","43","97","0","1","0"
