"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","TB","TB to PSM","TB to Somite","checked","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","","",""
"3061","3061","","2","113","133.3684821976824","2368.572505653845","9.27451298487588","169.61523857681362","129.0","2183.0","309.97025804740616","579.3785334011112","143.51476069158164","1.5388703770098242","0","145","0","1","0","1","0"
"3062","3062","","2","114","136.35820756055003","2251.4060202305295","9.293427203168223","159.87679565677757","134.0","2184.0","309.8863719489946","579.5460757727932","143.52354523070494","1.5388703770098242","0","145","0","1","0","1","0"
"3063","3063","","2","115","138.70311702518276","2418.862049710672","10.046778789160816","202.62301078621692","136.0","2369.0","309.8863719489946","579.5460757727932","143.52354523070494","1.5388703770098242","0","145","0","1","0","1","0"
"3064","3064","","2","116","140.02625944510518","2438.2426482375236","10.997305888905968","197.3402614868066","137.0","2335.0","309.71808928457006","580.3005270490777","143.54845666582665","1.5388703770098242","0","145","0","1","0","1","0"
"3065","3065","","2","117","144.32389609671586","2585.2381698403037","10.72354039966911","223.2060028651831","140.0","2400.0","309.71808928457006","580.3005270490777","143.54845666582665","1.5388703770098242","0","145","0","1","0","1","0"
"3066","3066","","2","118","144.53242628141635","2523.7520714063553","11.37631597501185","235.47718265067314","138.0","2293.0","309.4654100541325","581.6418872299648","143.5894949969468","1.5388703770098242","0","145","0","1","0","1","0"
"3067","3067","","2","119","144.88986660944815","2325.183767655788","11.756458299603425","182.4534813174083","143.0","2311.0","308.96311439886625","581.8084083942149","143.62751751793624","1.5388703770098242","0","145","0","1","0","1","0"
"3068","3068","","2","120","141.52684457849082","2228.400752122465","10.418077956009242","173.01799825370665","138.0","2100.0","309.2138538524182","582.0606410384264","143.61438014294163","1.5388703770098242","0","145","0","1","0","1","0"
"3069","3069","","2","121","147.53412611615002","2371.028800046503","11.84943089611953","159.8410684142577","145.0","2324.0","309.29462527207795","582.6904148041326","144.68454909855691","1.5388703770098242","0","145","0","1","0","1","0"
"3070","3070","","2","122","145.57979912520517","2474.0163952705375","11.7347619332356","170.76827849093092","141.0","2360.0","309.29462527207795","582.6904148041326","144.68454909855691","1.5388703770098242","0","145","0","1","0","1","0"
"3071","3071","","2","123","145.6936793934702","2367.422195020807","12.627129913480957","160.60162242317918","144.0","2348.0","309.0422523222013","583.7801550652674","144.721182015552","1.5388703770098242","0","145","0","1","0","1","0"
"3072","3072","","2","124","145.0614822286409","2471.1971993122957","11.408018032754208","182.45203625826719","144.0","2471.0","309.0416397610795","584.2833949047722","144.72999284380214","1.5388703770098242","0","145","0","1","0","1","0"
"3073","3073","","2","125","146.50586742506005","2472.684586868818","10.969284861880645","198.9368600118141","141.0","2371.0","308.6233322977451","584.1985003907562","144.75776235429328","1.5388703770098242","0","145","0","1","0","1","0"
"3074","3074","","2","126","142.40325809270868","2373.2088120718486","10.9162549047088","154.01534582740373","140.0","2306.0","308.6233322977451","584.1985003907562","144.75776235429328","1.5388703770098242","0","145","0","1","0","1","0"
"3075","3075","","2","127","140.07823935422962","2362.206928848529","10.466545039278131","139.48716475646154","139.0","2361.0","308.6222092690218","585.1211067631818","144.77391553941857","1.5388703770098242","0","145","0","1","0","1","0"
"3076","3076","","2","128","139.87029133316523","2398.658367292534","9.497411887858139","180.93779078149427","139.0","2353.0","308.6222092690218","585.1211067631818","144.77391553941857","1.5388703770098242","0","145","0","1","0","1","0"
"3077","3077","","2","129","141.5933330296727","2472.6545748882327","10.254684407921179","178.25476506047966","138.0","2418.0","308.64263602624277","585.6755641753036","145.472614595312","1.5388703770098242","0","145","0","1","0","1","0"
