Label,ID,Detection quality,Spot N links,Spot frame,Spot gaussian-filtered intensity,Spot gaussian-filtered intensity,Spot gaussian-filtered intensity,Spot gaussian-filtered intensity,Spot median intensity,Spot median intensity,Spot position,Spot position,Spot position,Spot radius,Spot track ID,Track N spots,TB,TB to PSM,TB to Somite,checked,other
,, , , ,Mean ch0,Mean ch1,Std ch0,Std ch1,Median ch0,Median ch1,X,Y,Z, , , ,Tag,Tag,Tag,Tag,Tag
,,,,,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(micron),(micron),(micron),(micron),,,,,,,
945,945,,2,197,127.5512917,2008.851998,8.281265823,115.9174107,127,1183,346.3695438,474.180832,122.1064725,1.48643628,7,196,0,0,1,1,0
946,946,,2,198,126.859936,1944.95429,8.079116877,118.8380994,125,1381,346.4291239,474.0019829,122.1043919,1.002155136,7,196,0,0,1,1,0
947,947,,2,199,125.6616418,1903.026842,7.573034612,103.8617827,114,1472,346.4291239,474.0019829,122.1043919,1.002155136,7,196,0,0,1,1,0
948,948,,2,200,124.7255523,1977.874066,7.744625831,113.6933545,108,1320,346.4887039,473.5846683,122.1023113,1.002155136,7,196,0,0,1,1,0
949,949,,2,201,124.4186676,2001.522098,6.296864463,113.5523747,112,1309,346.2503837,473.5846683,122.1106337,1.002155136,7,196,0,0,1,1,0
950,950,,2,202,124.0204085,1887.751722,6.548473637,105.2524917,112,1329,346.4887039,472.6904227,122.1023113,1.002155136,7,196,0,0,1,1,0
951,951,,2,203,122.440414,1872.963096,6.705390348,105.0045804,106,1285,346.4887039,472.6904227,122.1023113,1.002155136,7,196,0,0,1,1,0
952,952,,2,204,122.0571832,1919.862644,6.785313033,140.557315,106,1143,346.4887039,472.094259,122.1023113,1.002155136,7,196,0,0,1,1,0
953,953,,2,205,120.9864779,1843.399272,6.608930015,115.3981443,115,1371,346.3685273,471.718534,121.0978814,1.002155136,7,196,0,0,1,1,0
954,954,,2,206,122.039336,1907.012663,6.383795644,143.4875991,101,1102,346.3685273,471.718534,121.0978814,1.002155136,7,196,0,0,1,1,0
955,955,,2,207,120.3722419,1782.422612,7.073885494,107.8994389,107,1266,346.0110469,471.3608357,121.1103649,1.002155136,7,196,0,0,1,1,0
956,956,,2,208,119.5831971,1762.490457,5.986970582,119.7206356,109,1175,346.070627,470.6454393,121.1082843,1.002155136,7,196,0,0,1,1,0
957,957,,2,209,119.3478849,1777.994447,5.926615135,112.4392384,105,1097,346.070627,470.6454393,121.1082843,1.002155136,7,196,0,0,1,1,0
958,958,,1,210,118.7838635,1750.757456,5.977517687,139.466531,103,1029,346.0110469,470.2281246,121.1103649,1.002155136,7,196,0,0,1,1,0
959,959,,1,10,167.9365725,4009.844035,12.92196963,532.1529526,166,3821,318.1742735,445.7304296,114.9154974,1.775378954,9,203,0,0,1,1,0
960,960,,2,11,158.4579857,3958.981691,12.26999051,467.6579556,155,3685,318.1742735,445.7304296,114.9154974,1.775378954,9,203,0,0,1,1,0
961,961,,2,12,154.5368085,4062.101563,12.93660371,336.6774194,151,3855,318.6775909,446.1498607,114.9154974,1.775378954,9,203,0,0,1,1,0
962,962,,2,13,154.4602145,3908.972351,12.35789652,313.0857214,151,3768,318.6775909,446.1498607,114.9154974,1.775378954,9,203,0,0,1,1,0
963,963,,2,14,154.197294,3828.054608,11.22027993,273.5355271,151,3808,319.0131357,446.8209505,114.9154974,1.775378954,9,203,0,0,1,1,0
964,964,,2,15,159.8894261,3442.408369,12.9105002,232.3656284,153,3390,320.2714291,445.7304296,114.9154974,1.775378954,9,203,0,0,1,1,0
965,965,,2,16,159.8545256,3530.171109,12.82145289,190.9220361,157,3460,320.6908602,444.8915673,114.9154974,1.775378954,9,203,0,0,1,1,0
966,966,,2,17,164.2489268,3711.505508,12.0432524,272.700431,162,3713,322.2008122,444.1365913,114.9154974,1.775378954,9,203,0,0,1,1,0
967,967,,2,18,168.0045406,3995.471674,14.0444716,321.2457555,164,3906,323.1900756,442.462696,113.5885334,1.775378954,9,203,0,0,1,1,0
968,968,,2,19,163.5810457,4048.981982,11.43418918,267.0826145,162,3959,324.2921913,442.2668435,113.16877,1.775378954,9,203,0,0,1,1,0
969,969,,2,20,156.6406234,3638.558349,11.82911603,239.6325469,151,3441,323.3054512,442.3132404,112.3327548,1.775378954,9,203,0,0,1,1,0
970,970,,2,21,157.1624263,3522.682608,11.76174989,231.3251216,156,3444,324.1470225,443.6561468,112.6504746,1.775378954,9,203,0,0,1,1,0
971,971,,2,22,160.1234471,3603.421002,12.54590652,215.7427633,155,3456,323.8953638,445.1660988,112.6504746,1.775378954,9,203,0,0,1,1,0
972,972,,2,23,163.9199608,3500.973881,11.1917705,231.7377715,163,3527,323.8953638,445.1660988,112.6504746,1.775378954,9,203,0,0,1,1,0
973,973,,2,24,157.8513912,3547.329401,10.81930372,247.896539,157,3561,324.5207128,446.7523069,110.9196423,1.775378954,9,203,0,0,1,1,0
974,974,,2,25,154.5094601,3307.14327,13.23460579,209.7607205,152,3168,325.1183212,447.4502528,110.3017252,1.775378954,9,203,0,0,1,1,0
975,975,,2,26,160.5796666,3331.053744,13.44462124,226.8193955,159,3349,326.6282732,445.9403008,110.3017252,1.775378954,9,203,0,0,1,1,0
976,976,,2,27,166.2098797,3325.228972,13.70703529,222.4865168,163,3286,326.6282732,445.9403008,110.3017252,1.775378954,9,203,0,0,1,1,0
977,977,,2,28,161.6494039,3419.474461,12.97795778,267.9968025,157,3352,327.3832492,444.514235,110.3017252,1.775378954,9,203,0,0,1,1,0
978,978,,2,29,162.6269484,3580.414283,12.10471756,214.2474274,160,3632,328.5576563,443.6753728,110.3017252,1.775378954,9,203,0,0,1,1,0
979,979,,2,30,163.5419477,3394.067259,12.81705163,223.3888598,162,3369,329.3126323,443.9270315,110.3017252,1.775378954,9,203,0,0,1,1,0
980,980,,2,31,158.1067188,3460.203273,11.52552445,195.0115377,152,3503,329.3126323,443.9270315,110.3017252,1.775378954,9,203,0,0,1,1,0
981,981,,2,32,159.8401202,3462.788307,13.96708805,206.1960794,153,3335,329.1786624,444.623129,108.8183543,1.775378954,9,203,0,0,1,1,0
982,982,,2,33,157.1410045,3169.593457,13.10691531,263.4496806,151,2898,330.1075262,445.7951597,107.7056279,1.775378954,9,203,0,0,1,1,0
983,983,,2,34,152.5331626,3147.646574,10.69710493,368.0298715,151,2982,330.6947298,446.0468183,107.7056279,1.775378954,9,203,0,0,1,1,0
984,984,,2,35,154.5503488,3225.068368,11.69542857,238.2570255,147,2934,331.1141609,446.4662494,107.7056279,1.775378954,9,203,0,0,1,1,0
985,985,,2,36,151.1609839,3062.083772,10.78745686,168.1685033,149,3017,331.6174783,446.4662494,107.7056279,1.775378954,9,203,0,0,1,1,0
986,986,,2,37,155.4300841,3212.782682,11.73813057,201.9905655,151,3115,332.4563405,447.3889979,107.7056279,1.775378954,9,203,0,0,1,1,0
987,987,,2,38,158.8768911,3300.689522,12.93557835,211.5188994,152,3146,333.2952027,448.4795188,107.7056279,1.775378954,9,203,0,0,1,1,0
988,988,,2,39,161.1081801,3303.758738,13.41863341,231.9139619,158,3248,333.79852,449.8216984,107.7056279,1.775378954,9,203,0,0,1,1,0
989,989,,2,40,156.3282835,3224.03662,11.95693657,207.0240831,152,3076,333.2952027,451.3316504,107.7056279,1.775378954,9,203,0,0,1,1,0
990,990,,2,41,163.8987811,3021.046216,14.78563181,215.6556642,160,2967,332.7079992,451.9188539,107.7056279,1.775378954,9,203,0,0,1,1,0
991,991,,2,42,166.633359,2796.228667,14.80135987,182.5830654,163,2720,332.7079992,451.4994228,107.7056279,1.775378954,9,203,0,0,1,1,0
992,992,,2,43,171.8406917,2597.436059,16.05298114,157.6222777,165,2602,332.7079992,451.4994228,107.7056279,1.775378954,9,203,0,0,1,1,0
993,993,,2,44,179.8899282,2746.424845,15.91416885,186.098561,180,2711,333.79852,452.0027402,107.7056279,1.775378954,9,203,0,0,1,1,0
994,994,,2,45,179.2974837,2744.448622,16.49719615,202.875219,176,2650,333.8824063,452.5899437,107.7056279,1.775378954,9,203,0,0,1,1,0
995,995,,2,46,188.1408483,2919.389314,18.60615051,239.7599281,177,2789,334.3857236,452.8416024,107.7056279,1.775378954,9,203,0,0,1,1,0
996,996,,2,47,183.9674319,2794.622922,19.32574975,270.6985531,176,2650,334.3857236,452.8416024,107.7056279,1.775378954,9,203,0,0,1,1,0
997,997,,2,48,187.5441559,2945.157301,20.39198264,297.8488764,174,2722,334.5534961,453.0932611,107.7056279,1.775378954,9,203,0,0,1,1,0
998,998,,2,49,187.7861525,2885.336966,19.05334749,272.1268751,179,2782,334.5534961,453.0932611,107.7056279,1.775378954,9,203,0,0,1,1,0
999,999,,2,50,180.062408,2897.703426,17.51962893,247.5864634,169,2754,335.0568134,453.0932611,107.7056279,1.775378954,9,203,0,0,1,1,0
1000,1000,,2,51,182.8793769,2842.976804,17.12427645,207.8998736,171,2736,335.0568134,453.0932611,107.7056279,1.775378954,9,203,0,0,1,1,0
1001,1001,,2,52,180.7030691,2821.960473,15.70277552,195.3265688,172,2716,335.5601307,453.1771473,107.7056279,1.775378954,9,203,0,0,1,1,0
1002,1002,,2,53,178.6748719,2689.895446,16.56390562,196.6352514,175,2651,336.1473343,453.3449197,107.7056279,1.775378954,9,203,0,0,1,1,0
1003,1003,,2,54,162.4084449,2444.442096,13.04137089,181.0617148,158,2366,336.3489284,453.8225123,106.2235551,1.775378954,9,203,0,0,1,1,0
1004,1004,,2,55,166.9252709,2565.009712,12.85706399,176.9082318,164,2522,336.6392098,454.7864163,105.7847697,1.775378954,9,203,0,0,1,1,0
1005,1005,,2,56,153.9772818,2502.504932,12.8104334,159.2404132,151,2474,337.2793845,455.4639365,105.7752754,1.775378954,9,203,0,0,1,1,0
1006,1006,,2,57,155.3089739,2726.348604,12.71235014,214.8537372,147,2555,338.2860192,454.9606958,105.7664913,1.775378954,9,203,0,0,1,1,0
1007,1007,,2,58,165.4473259,3062.69007,13.20962766,245.6206905,163,2995,338.9362193,456.4676448,108.1332996,1.775378954,9,203,0,0,1,1,0
1008,1008,753.7292511,2,59,165.7779928,2962.845701,13.57776418,237.8864239,161,2847,338.967741,457.2443549,108.7194192,1.775378954,9,203,0,0,1,1,0
1009,1009,,2,60,161.9193751,3035.903029,12.34325448,230.7145452,160,3022,340.2090983,458.1478274,110.8974853,1.775378954,9,203,0,0,1,1,0
1010,1010,,2,61,160.4465792,2764.205087,13.68405168,255.0471583,158,2711,340.2090983,458.1478274,110.8974853,1.775378954,9,203,0,0,1,1,0
1011,1011,,2,62,160.9180177,2700.85934,13.33428528,264.4291345,157,2680,340.7410348,459.2362601,112.6658579,1.775378954,9,203,0,0,1,1,0
1012,1012,,2,63,163.0026308,2639.509297,12.55014228,219.1966371,163,2719,341.1604659,461.3321381,112.7390476,1.775378954,9,203,0,0,1,1,0
1013,1013,,2,64,167.2738141,2588.637686,13.23790468,234.3402262,168,2604,341.1604659,461.918984,112.7595407,1.775378954,9,203,0,0,1,1,0
1014,1014,,2,65,174.8781313,2591.26939,14.11008468,256.2709804,174,2646,341.7476694,462.2543244,112.771251,1.775378954,9,203,0,0,1,1,0
1015,1015,,2,66,180.2660591,2529.171515,16.02608195,248.8846389,178,2598,342.1671005,462.5896649,112.7829614,1.775378954,9,203,0,0,1,1,0
1016,1016,,2,67,186.6507827,2492.341438,17.8170625,194.0803527,179,2490,342.4187592,462.4219947,112.7771062,1.775378954,9,203,0,0,1,1,0
1017,1017,,2,68,199.2764088,2607.282204,19.32734499,232.7147973,193,2600,342.2509868,462.7573352,112.7888165,1.775378954,9,203,0,0,1,1,0
1018,1018,,2,69,205.6281063,2637.367836,24.66675162,269.7628118,194,2564,342.334873,463.4280162,112.8122372,1.775378954,9,203,0,0,1,1,0
1019,1019,,2,70,219.3301659,2658.25614,21.92776926,226.1340379,215,2617,341.9542936,463.7103297,113.8961166,1.775378954,9,203,0,0,1,1,0
1020,1020,,2,71,216.0159526,2640.584303,22.75864858,212.8214526,209,2626,341.9542936,463.7103297,113.8961166,1.775378954,9,203,0,0,1,1,0
1021,1021,,2,72,222.6849602,2536.678102,24.60785909,254.478556,207,2386,342.122066,465.1355268,113.9458856,1.775378954,9,203,0,0,1,1,0
1022,1022,,2,73,212.748763,2495.339399,25.09291553,248.984956,197,2346,342.122066,465.1355268,113.9458856,1.775378954,9,203,0,0,1,1,0
1023,1023,,2,74,224.7641487,2587.743806,20.37712121,236.7282852,222,2557,342.077685,464.973711,115.7300878,1.775378954,9,203,0,0,1,1,0
1024,1024,,2,75,236.7564285,2839.342329,27.12873042,270.9988113,227,2747,342.4157548,466.8863222,115.6183009,1.775378954,9,203,0,0,1,1,0
1025,1025,985.0451985,2,76,227.3596551,2966.169928,25.59272106,343.3971212,212,2850,342.3223834,466.8493354,115.003476,1.775378954,9,203,0,0,1,1,0
1026,1026,1072.725218,2,77,228.8774744,3009.67441,27.56416868,478.0245243,219,2869,342.3864714,467.0920664,114.8974665,1.775378954,9,203,0,0,1,1,0
1027,1027,894.5892386,2,78,213.5669237,2884.666209,26.69683237,397.4303696,193,2646,342.2713976,467.6651766,115.0533729,1.775378954,9,203,0,0,1,1,0
1028,1028,1004.131086,2,79,209.6704964,3056.826238,21.08994501,392.4729963,198,2969,342.4011906,468.2906588,115.6172124,1.775378954,9,203,0,0,1,1,0
1029,1029,1076.916899,2,80,204.4513,3173.557417,22.94909543,408.5134183,187,2938,342.7101249,468.9112358,115.6144811,1.775378954,9,203,0,0,1,1,0
1030,1030,1063.605764,2,81,199.5957326,3273.975837,20.22304503,408.2074915,185,3093,343.0030718,470.4338104,116.1272795,1.775378954,9,203,0,0,1,1,0
1031,1031,1113.025491,2,82,192.2433565,3314.498692,20.66041635,408.9856432,180,2991,343.249884,470.9132696,116.2154985,1.775378954,9,203,0,0,1,1,0
1032,1032,896.6595699,2,83,184.6061664,3077.304593,16.58920702,287.2034152,182,3035,343.3765038,471.669021,116.034598,1.775378954,9,203,0,0,1,1,0
1033,1033,778.6881561,2,84,171.739671,3008.035316,14.46879575,312.1979067,170,2936,343.058858,471.6734189,116.4080684,1.775378954,9,203,0,0,1,1,0
1034,1034,809.1676314,2,85,173.4058798,2996.083367,14.92376644,344.7825883,168,2797,342.7845649,471.936424,117.5894505,1.775378954,9,203,0,0,1,1,0
1035,1035,764.375034,2,86,167.891521,2892.882973,14.92185472,261.1653229,164,2820,343.2326896,473.1726651,116.8631017,1.775378954,9,203,0,0,1,1,0
1036,1036,820.5001115,2,87,173.530153,2985.17978,15.99064064,312.3517783,171,2957,343.2838306,473.155678,117.5098852,1.775378954,9,203,0,0,1,1,0
1037,1037,890.5503355,2,88,177.3360235,3008.869505,16.12299508,301.2217479,164,2785,343.1408612,473.9997868,117.2175277,1.775378954,9,203,0,0,1,1,0
1038,1038,856.9142493,2,89,180.3293698,3023.886641,18.01384548,275.220033,172,2952,343.6056869,473.9554186,117.7225732,1.775378954,9,203,0,0,1,1,0
1039,1039,818.9092143,2,90,190.522799,2958.194742,16.62034756,259.863548,186,2877,343.6609429,474.1924262,118.2236369,1.775378954,9,203,0,0,1,1,0
1040,1040,771.0310223,2,91,193.2390951,2816.371585,18.34247085,260.2926631,188,2731,344.1634439,474.7175405,117.8060644,1.775378954,9,203,0,0,1,1,0
1041,1041,687.2826191,2,92,204.5542538,2707.223194,18.54318248,210.083358,200,2655,344.8236798,475.1420199,117.8345143,1.775378954,9,203,0,0,1,1,0
1042,1042,746.7859869,2,93,224.3011415,2712.807352,24.96047022,248.9522917,203,2529,345.1422591,475.6500532,117.8617228,1.775378954,9,203,0,0,1,1,0
1043,1043,654.4880832,2,94,236.5887575,2599.424337,24.56409476,201.3669707,229,2551,345.7028516,475.2655614,117.7653167,1.775378954,9,203,0,0,1,1,0
1044,1044,657.3005421,2,95,239.3848164,2603.05379,27.02312537,260.3121367,225,2515,345.8825593,475.9471468,118.0607471,1.775378954,9,203,0,0,1,1,0
1045,1045,688.5117545,2,96,255.4659437,2734.918091,26.64144365,248.2445435,243,2680,346.3543202,475.5378441,118.1178717,1.775378954,9,203,0,0,1,1,0
1046,1046,732.9339516,2,97,270.6950896,2785.758049,31.13467576,253.8365717,251,2694,346.3551333,475.1947876,118.953247,1.775378954,9,203,0,0,1,1,0
1047,1047,784.129635,2,98,292.3207372,2834.84975,35.45316755,266.7840669,252,2649,346.6507091,474.8225647,118.7947474,1.775378954,9,203,0,0,1,1,0
1048,1048,736.3503963,2,99,308.1875527,2786.111015,39.45755483,275.9310023,291,2710,346.7340071,475.3508131,119.5108793,1.775378954,9,203,0,0,1,1,0
1049,1049,764.0860147,2,100,293.6980588,2769.775875,41.07653284,313.8221819,265,2688,347.2295819,475.5862647,119.1885216,1.775378954,9,203,0,0,1,1,0
1050,1050,653.4211222,2,101,267.5934141,2600.277905,32.3832324,282.0741634,251,2525,347.4726041,475.0754595,118.8029385,1.775378954,9,203,0,0,1,1,0
1051,1051,571.5396351,2,102,251.8964677,2555.521211,29.85489489,248.9195249,233,2460,347.6345994,475.0136668,118.9587608,1.775378954,9,203,0,0,1,1,0
1052,1052,690.299697,2,103,272.0022332,2676.090149,34.75878545,265.1421677,235,2449,347.6517863,475.0142572,119.3875386,1.775378954,9,203,0,0,1,1,0
1053,1053,,2,105,247.9017182,2594.116701,29.51482872,283.316732,230,2420,348.2317734,475.266493,119.1791202,1.775378954,9,203,0,0,1,1,0
1054,1054,,2,106,235.9051096,2554.057615,29.19709204,312.4008455,222,2407,348.2317734,475.266493,119.1791202,1.775378954,9,203,0,0,1,1,0
1055,1055,,2,107,226.8047724,2406.059701,23.86052004,263.7241089,226,2455,347.9003327,476.783459,120.783445,1.775378954,9,203,0,0,1,1,0
1056,1056,,2,108,229.361862,2453.130721,24.05109636,241.9797608,223,2402,348.3197638,476.5319536,120.7746622,1.775378954,9,203,0,0,1,1,0
1057,1057,,2,109,217.8967555,2480.076095,20.41768396,230.9079908,209,2443,348.3197638,476.5319536,120.7746622,1.775378954,9,203,0,0,1,1,0
1058,1058,,2,110,203.8716487,2403.000667,18.95120063,195.5172172,194,2261,348.3197638,476.5319536,120.7746622,1.775378954,9,203,0,0,1,1,0
1059,1059,,2,111,196.9784447,2373.493476,18.66307816,207.1974861,192,2328,348.8230812,477.0349644,120.7922277,1.775378954,9,203,0,0,1,1,0
1060,1060,,2,112,188.3486233,2355.398291,15.37178456,196.2247369,178,2224,348.8230812,477.0349644,120.7922277,1.775378954,9,203,0,0,1,1,0
1061,1061,,2,113,185.0067847,2264.209831,16.46647947,212.4443132,180,2174,348.8230812,477.0349644,120.7922277,1.775378954,9,203,0,0,1,1,0
1062,1062,,2,114,184.4509032,2356.569528,16.07628401,257.4835549,179,2214,348.739195,478.1248209,120.8302864,1.775378954,9,203,0,0,1,1,0
1063,1063,,2,115,187.0470457,2504.5196,15.16732339,306.2758611,182,2308,348.739195,478.1248209,120.8302864,1.775378954,9,203,0,0,1,1,0
1064,1064,,2,116,190.9865673,2555.281578,15.57092668,337.2880603,188,2391,349.1586261,477.8733156,120.8215036,1.775378954,9,203,0,0,1,1,0
1065,1065,,2,117,189.2342293,2578.224735,17.27977612,370.9076046,186,2515,349.1586261,477.8733156,120.8215036,1.775378954,9,203,0,0,1,1,0
1066,1066,,2,118,196.3051891,2480.382901,17.61383143,322.9331406,187,2264,349.1586261,477.8733156,120.8215036,1.775378954,9,203,0,0,1,1,0
1067,1067,,2,119,200.9738549,2483.589337,16.58153897,321.0845672,194,2260,349.1586261,477.8733156,120.8215036,1.775378954,9,203,0,0,1,1,0
1068,1068,,2,120,213.107976,2417.472584,17.15244923,318.44072,208,2256,349.1586261,477.8733156,120.8215036,1.775378954,9,203,0,0,1,1,0
1069,1069,,2,121,223.5504514,2411.185101,20.89230852,344.3502971,214,2199,349.5780572,478.5439966,120.8449243,1.775378954,9,203,0,0,1,1,0
1070,1070,,2,122,240.2972609,2353.182798,24.93072131,323.151747,218,2055,349.5780572,478.5439966,120.8449243,1.775378954,9,203,0,0,1,1,0
1071,1071,,2,123,261.1177081,2318.265986,26.71896586,296.5213111,254,2218,349.5780572,478.5439966,120.8449243,1.775378954,9,203,0,0,1,1,0
1072,1072,,2,124,292.5155843,2397.253873,30.31178863,288.557727,270,2165,349.7113544,478.7622302,121.628139,1.775378954,9,203,0,0,1,1,0
1073,1073,,2,125,318.022087,2423.936609,33.71465214,294.7151375,306,2382,349.7113544,478.7622302,121.628139,1.775378954,9,203,0,0,1,1,0
1074,1074,,2,126,327.5886351,2529.167802,40.66907038,285.3750843,273,2105,350.2146718,478.7622302,121.628139,1.775378954,9,203,0,0,1,1,0
1075,1075,,2,127,358.2531586,2519.571469,44.04277644,337.5212895,332,2378,349.7952407,478.9299004,121.6339942,1.775378954,9,203,0,0,1,1,0
1076,1076,888.0337446,2,128,378.183448,2622.068632,37.9508588,305.5622165,357,2437,349.9167895,479.2653507,122.4332016,1.775378954,9,203,0,0,1,1,0
1077,1077,835.6585238,2,129,400.9820275,2588.573944,42.343272,311.5869132,355,2297,349.6473727,479.2497529,122.4567569,1.775378954,9,203,0,0,1,1,0
1078,1078,771.9995197,2,130,397.7746712,2492.665213,53.39233424,316.0415473,332,2182,349.6972959,478.5704166,122.21253,1.775378954,9,203,0,0,1,1,0
1079,1079,741.3905405,2,131,404.0919289,2478.774645,49.78465197,280.3614108,384,2394,349.670391,479.5510582,122.4131614,1.775378954,9,203,0,0,1,1,0
1080,1080,837.2490847,2,133,414.2098572,2525.749581,54.33692634,323.1616884,353,2244,349.6399425,478.878444,123.0881909,1.775378954,9,203,0,0,1,1,0
1081,1081,676.4430704,2,134,397.4087859,2326.464207,49.57901187,297.4876338,357,2188,349.6471233,478.4993926,123.2068329,1.775378954,9,203,0,0,1,1,0
1082,1082,751.0534855,2,135,378.8804745,2372.787496,54.03799404,323.9668099,351,2246,349.9275893,478.443466,123.1295548,1.775378954,9,203,0,0,1,1,0
1083,1083,647.2520288,2,136,359.5474478,2214.372953,55.479782,295.8801376,305,1999,350.12979,479.2261908,123.1153618,1.775378954,9,203,0,0,1,1,0
1084,1084,546.7742693,2,137,349.7523869,2130.791512,43.2553401,258.9946781,319,1952,349.9781261,479.223562,123.7811392,1.775378954,9,203,0,0,1,1,0
1085,1085,550.3255587,2,138,323.893826,2110.88403,39.86114922,265.5175272,297,1932,349.8561881,479.3547184,123.7280642,1.775378954,9,203,0,0,1,1,0
1086,1086,482.6157769,2,139,306.4666743,2020.753025,37.82292445,232.7471093,270,1846,350.0563074,479.4862197,123.7060144,1.775378954,9,203,0,0,1,1,0
1087,1087,425.7425528,2,140,298.6865557,1957.18207,37.84576036,201.7506949,281,1865,349.9899532,479.8015,124.0080817,1.775378954,9,203,0,0,1,1,0
1088,1088,531.7095847,2,141,295.6853906,2004.576586,39.03039734,258.9231008,268,1859,350.6163879,479.4751605,123.5726823,1.775378954,9,203,0,0,1,1,0
1089,1089,676.4682348,2,145,277.9961801,2299.764162,31.42517413,238.4175871,251,2033,350.5661977,479.1639468,123.9789901,1.775378954,9,203,0,0,1,1,0
1090,1090,748.9620934,2,146,265.8065719,2310.461353,28.63769431,272.1629319,250,2172,350.5649792,479.1938453,124.1660123,1.775378954,9,203,0,0,1,1,0
1091,1091,681.0854742,2,147,245.3974115,2213.44469,27.44047702,256.733476,220,1947,350.6938857,479.2501879,123.9872413,1.775378954,9,203,0,0,1,1,0
1092,1092,642.0343754,2,148,247.2998885,2170.416561,28.47665027,252.6694463,243,2108,350.3469824,479.3196364,124.2468207,1.775378954,9,203,0,0,1,1,0
1093,1093,476.366627,2,149,233.2252901,1999.627915,23.24405554,181.3134609,222,1896,350.1718641,479.4370135,124.5582287,1.775378954,9,203,0,0,1,1,0
1094,1094,393.4134528,2,150,224.2696343,1940.735144,21.26904134,159.3309393,214,1848,349.9234418,478.9690152,124.5479068,1.775378954,9,203,0,0,1,1,0
1095,1095,322.4420227,2,151,219.4370555,1902.69444,18.29104615,131.7848894,213,1875,349.8948085,478.693384,124.7340197,1.775378954,9,203,0,0,1,1,0
1096,1096,433.1623468,2,152,216.3426191,1965.949976,19.20476705,175.4161846,207,1862,349.7692252,478.5736709,124.7915658,1.775378954,9,203,0,0,1,1,0
1097,1097,398.9047556,2,153,215.648382,1961.061452,16.60053468,149.3654085,209,1873,349.5919829,478.3172651,125.3597174,1.775378954,9,203,0,0,1,1,0
1098,1098,528.4874329,2,154,211.882353,2064.526987,17.55029959,202.7702636,209,2001,349.4675342,478.6105992,124.7417384,1.775378954,9,203,0,0,1,1,0
1099,1099,432.6995815,2,155,213.3001922,2016.430224,17.06190136,162.021743,212,1979,349.4484334,478.2945731,125.3929649,1.775378954,9,203,0,0,1,1,0
1100,1100,462.3648773,2,156,205.3624784,2005.872256,17.62886068,193.8485789,202,1935,349.3210615,478.2281973,125.0022361,1.775378954,9,203,0,0,1,1,0
1101,1101,402.913136,2,157,213.5854427,1984.798929,15.84901263,179.7570324,209,1912,348.9269388,478.1437446,125.7908283,1.775378954,9,203,0,0,1,1,0
1102,1102,399.4696186,2,158,216.1562377,1955.148956,16.78543034,160.4158236,213,1909,348.5008352,477.7292165,126.3114072,1.775378954,9,203,0,0,1,1,0
1103,1103,380.7714031,2,159,215.5947185,1985.045041,15.71851038,151.2014622,208,1895,348.6699633,477.1712511,126.1655683,1.775378954,9,203,0,0,1,1,0
1104,1104,368.591172,2,160,214.4727841,2030.187562,16.64030777,159.2122846,211,2003,348.4987606,477.3529562,126.757141,1.775378954,9,203,0,0,1,1,0
1105,1105,383.9786512,2,161,211.6582394,2000.231492,16.09703951,179.6373664,206,1912,348.5156712,477.2567165,125.9385179,1.775378954,9,203,0,0,1,1,0
1106,1106,380.3609163,2,162,212.3448255,1986.892796,16.58834955,176.4006922,211,1963,348.1235344,476.8723683,125.9111965,1.775378954,9,203,0,0,1,1,0
1107,1107,395.5387602,2,163,217.8885662,2030.282285,18.36255385,180.9790732,214,1996,348.1922231,476.5298746,126.4330394,1.775378954,9,203,0,0,1,1,0
1108,1108,343.1711044,2,164,214.9995836,1983.266836,16.72020489,172.8466156,211,1953,348.0471912,476.5826864,126.6294413,1.775378954,9,203,0,0,1,1,0
1109,1109,417.0329048,2,165,208.47341,2048.82123,15.49359555,200.9189325,209,2009,348.049916,476.483867,125.6899032,1.775378954,9,203,0,0,1,1,0
1110,1110,440.0168481,2,166,204.5794232,2046.777791,15.71608616,183.6555198,201,1893,347.8502601,477.0145261,125.5901491,1.775378954,9,203,0,0,1,1,0
1111,1111,418.120551,2,167,202.5647285,1978.714938,15.65294634,188.714567,203,1945,347.5363939,477.0612515,126.0427834,1.775378954,9,203,0,0,1,1,0
1112,1112,452.0866298,2,168,203.7033104,2009.122435,14.54641699,199.2116035,202,1882,347.7818864,476.2225768,126.2186321,1.775378954,9,203,0,0,1,1,0
1113,1113,411.5562626,2,169,196.9705062,1931.081679,15.38726452,194.5710409,194,1858,347.5884524,475.9567687,126.1075937,1.775378954,9,203,0,0,1,1,0
1114,1114,323.6661671,2,170,198.0848972,1906.80808,15.19946034,165.0580973,199,1909,347.2922603,475.491106,126.8959545,1.775378954,9,203,0,0,1,1,0
1115,1115,314.1512903,2,171,195.2711427,1817.089911,15.79158608,164.2248435,193,1710,347.249025,475.5414715,126.768165,1.775378954,9,203,0,0,1,1,0
1116,1116,322.37312,2,172,189.3190022,1809.728433,15.0683575,167.9242968,188,1736,347.0433071,475.7482809,127.0825411,1.775378954,9,203,0,0,1,1,0
1117,1117,302.4140627,2,173,188.197719,1845.639065,14.14508062,172.499844,187,1837,347.3038465,475.7360579,126.943207,1.775378954,9,203,0,0,1,1,0
