"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","TB","TB to PSM","TB to Somite","checked","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","","",""
"794","794","","2","41","143.8454842282061","2641.569714129136","10.945688518608735","153.3838761145721","333.9089764262187","465.6942528448934","105.9177860464633","1.692757414710806","7","196","0","0","1","1","0"
"795","795","","2","42","143.36442827635562","2432.651327438911","10.017808557350754","126.00677223276914","334.08774386214867","465.69737229159153","106.09668961396757","1.692757414710806","7","196","0","0","1","1","0"
"796","796","","2","43","151.15562686829597","2404.710629723311","10.290133342542898","99.11759750243066","334.5598173107865","465.81540863125724","106.0884495412707","1.692757414710806","7","196","0","0","1","1","0"
"797","797","","2","44","158.43081697474994","2585.0336788828236","12.143187665023051","132.73613509354126","334.5598173107865","465.81540863125724","106.0884495412707","1.692757414710806","7","196","0","0","1","1","0"
"798","798","","2","45","161.50024453611525","2388.173394520181","12.465504271913382","148.8869844233829","334.79585403510544","466.64166300891725","106.08432950492227","1.692757414710806","7","196","0","0","1","1","0"
"799","799","","2","46","167.72476766918265","2397.7439712866","12.98730126642929","148.19243012291184","334.79585403510544","466.64166300891725","106.08432950492227","1.692757414710806","7","196","0","0","1","1","0"
"800","800","","2","47","174.85385431906045","2330.63789739521","13.737935679510526","129.79420967046465","335.14990912158385","465.93344497092295","106.07814945039962","1.692757414710806","7","196","0","0","1","1","0"
"801","801","","2","48","170.58535835757246","2308.0517010070685","13.176412863185782","163.84474715407364","335.85801929454067","465.5793359519258","106.06578934135432","1.692757414710806","7","196","0","0","1","1","0"
"802","802","","2","49","176.3528687168753","2297.7226844575493","16.156443451060476","142.36290163788752","335.85801929454067","465.5793359519258","106.06578934135432","1.692757414710806","7","196","0","0","1","1","0"
"803","803","","2","50","173.24193601325402","2441.5290251472666","14.247444986262888","186.06055322955427","335.9760376567001","465.4612996122601","106.06372932318011","1.692757414710806","7","196","0","0","1","1","0"
"804","804","","2","51","184.23947698588506","2572.5329656449253","17.10832679470431","215.90336493342886","335.9760376567001","465.4612996122601","106.06372932318011","1.692757414710806","7","196","0","0","1","1","0"
"805","805","","2","52","179.19874638504245","2629.2037869195133","16.673548423198238","222.85521800572832","336.9201845539758","465.8154086312573","106.04724917778638","1.692757414710806","7","196","0","0","1","1","0"
"806","806","","2","53","171.41589776550208","2507.372420656937","16.169287046708977","228.3481192176584","337.62829472693255","465.8154086312573","106.0348890687411","1.692757414710806","7","196","0","0","1","1","0"
"807","807","","2","54","172.14382059269332","2560.2530502317322","16.499994456370835","260.1586917542999","337.62829472693255","465.8154086312573","106.0348890687411","1.692757414710806","7","196","0","0","1","1","0"
"808","808","","2","55","176.32932614172802","2856.9285963298544","17.018481215971054","308.021633549036","338.8084783485272","466.1695176502544","106.01428888699894","1.692757414710806","7","196","0","0","1","1","0"
"809","809","","2","56","176.38426362996458","2910.5238653437173","18.677333755426602","408.964512990157","338.8084783485272","466.1695176502544","106.01428888699894","1.692757414710806","7","196","0","0","1","1","0"
"810","810","","2","57","168.5947896764663","3010.183980470172","14.592034988887903","321.58124070853614","339.8706436079624","465.93344497092295","105.995748723431","1.692757414710806","7","196","0","0","1","1","0"
"811","811","689.636781034316","2","58","166.38985420760085","2803.5466748012427","15.940772951122865","342.3966126071692","341.1128574305094","466.39078027867833","106.49847258666375","1.692757414710806","7","196","0","0","1","1","0"
"812","812","697.4910853625867","2","59","155.81795703172892","2856.274933433371","14.627652693089413","302.79033917856736","340.92547339350335","466.3700632019531","106.18443541693354","1.692757414710806","7","196","0","0","1","1","0"
"813","813","756.7891210552244","2","60","147.1463921456945","2751.1692233386316","11.382974167350755","385.0568455656187","340.2972502458299","465.4091511709313","105.9121283126529","1.692757414710806","7","196","0","0","1","1","0"
"814","814","710.283988506504","2","61","144.44481054289062","2756.841893532355","10.953502450497732","355.6919949253371","340.7373165529457","466.7333944510998","106.30130834293278","1.692757414710806","7","196","0","0","1","1","0"
"815","815","541.6731249459638","2","62","139.26732754738148","2500.7596260821792","10.844359025202952","288.95884018419747","341.3519125934836","467.42309761148806","105.77411934723331","1.692757414710806","7","196","0","0","1","1","0"
"816","816","574.0893776341469","2","63","138.78508975778539","2593.7287209028405","11.268295154440956","294.81662272974114","341.578938054895","467.8191823677123","107.03202444513073","1.692757414710806","7","196","0","0","1","1","0"
"817","817","521.6858948155967","2","64","139.50446295126812","2501.150103037163","11.6203239725279","255.75075408712794","341.5139050360501","468.05226181453327","106.53189787637977","1.692757414710806","7","196","0","0","1","1","0"
"818","818","403.1203563957016","2","65","135.4737627541266","2189.912051097537","10.583067799962746","239.62818960166013","341.17796739045514","469.5218660987969","105.41174129633544","1.692757414710806","7","196","0","0","1","1","0"
"819","819","519.5230892440536","2","66","141.6594137013723","2282.344425015915","12.500875605389089","271.8896818030209","341.32159939243684","469.29196225112935","106.44181534758881","1.692757414710806","7","196","0","0","1","1","0"
"820","820","526.1648371640189","2","67","152.73673006052894","2499.4637912790804","12.924439431541186","257.524439453405","342.3933221528889","470.85764674669355","108.72102690889079","1.692757414710806","7","196","0","0","1","1","0"
"821","821","512.2012874780123","2","68","152.50913952337024","2519.5094882733983","13.229851542749488","268.1133090365254","342.2428023640962","471.1405079337235","107.57641680170258","1.692757414710806","7","196","0","0","1","1","0"
"822","822","477.0152553184247","2","69","155.50115779958665","2445.9019908817454","14.917427904182254","309.75279046408104","341.88544922097833","471.2008473544059","107.63883771875986","1.692757414710806","7","196","0","0","1","1","0"
"823","823","538.6429898749319","2","70","173.65691485612547","2611.4380869202437","19.00664293784446","280.87723535219317","343.183394427429","472.35822608568424","108.24033554894423","1.692757414710806","7","196","0","0","1","1","0"
"824","824","517.7401383067349","2","71","167.874549450222","2358.218386442614","18.250937158475345","332.3858374112852","341.4892618821451","471.19964160945995","108.03770115924425","1.692757414710806","7","196","0","0","1","1","0"
"825","825","501.2111813883839","2","72","169.1674443051243","2351.1430256188437","18.232336153629593","260.4313716000063","341.780780986923","470.94042921334517","108.37036354099467","1.692757414710806","7","196","0","0","1","1","0"
"826","826","650.5860095513664","2","73","179.00076563338206","2527.929054133693","19.89694450573497","311.7116135180595","342.1452084397696","471.19050029426637","108.49431703204526","1.692757414710806","7","196","0","0","1","1","0"
"827","827","690.4365765685142","2","74","186.80702682318858","2598.9573545186518","21.75111097815179","313.0160347817828","341.9821254354726","471.5867030632396","109.48178146057975","1.692757414710806","7","196","0","0","1","1","0"
"828","828","660.6069297997274","2","75","182.02564415297144","2579.422182994646","16.810740269524764","276.6234567945166","342.760990217904","472.354397078265","109.83138284285945","1.692757414710806","7","196","0","0","1","1","0"
"829","829","635.2817733897768","2","76","176.922088279506","2491.0036059047975","18.538664933586336","275.3278315004879","342.8150128428764","471.98003131044743","109.00961661034435","1.692757414710806","7","196","0","0","1","1","0"
"830","830","683.8941064134726","2","77","183.58480711159675","2596.6197844640037","18.383151692575677","313.9411598297863","343.07242893944874","471.9896312516598","109.0442634017411","1.692757414710806","7","196","0","0","1","1","0"
"831","831","666.0723607009355","2","78","171.09758967543513","2448.5487519301173","17.235025369715288","314.934259135622","342.95850428138704","472.1434927169949","108.8476269236782","1.692757414710806","7","196","0","0","1","1","0"
"832","832","566.9933988168657","2","79","170.18672714793968","2251.2996166666985","15.65995736679601","246.11433804120279","342.63970512787444","472.80783052816827","109.31741956615485","1.692757414710806","7","196","0","0","1","1","0"
"833","833","568.8744894637064","2","80","162.95562712211745","2415.193593733093","17.175459134482292","235.5305870707088","342.80900685691046","473.1643961452888","109.38852512098167","1.692757414710806","7","196","0","0","1","1","0"
"834","834","537.2416222904444","2","81","163.49841719394027","2384.490670689328","14.126560194117465","243.3590497610897","342.7646762598927","473.50583795336735","109.89537683915425","1.692757414710806","7","196","0","0","1","1","0"
"835","835","584.719224712665","2","82","159.84505645198988","2506.3435810036235","14.855547408742412","260.69139344328534","342.6997519645465","474.12549836069627","110.90765495226645","1.692757414710806","7","196","0","0","1","1","0"
"836","836","434.63248771630305","2","83","148.14948713151136","2074.3111385776187","11.937362976546087","241.49423001532398","341.16114761131126","474.1024675749017","111.23526059372108","1.692757414710806","7","196","0","0","1","1","0"
"837","837","610.7905903266753","2","84","145.97152257890085","2384.627026537926","12.586831577471433","325.05316827793007","340.64987962518296","475.2371713438261","111.741618604524","1.692757414710806","7","196","0","0","1","1","0"
"838","838","547.0806894046684","2","85","147.581251813815","2357.2456737543253","11.793312498125166","279.35633018841804","341.13328198755903","475.57982191183845","112.1774705573546","1.692757414710806","7","196","0","0","1","1","0"
"839","839","682.0359107978587","2","86","145.84621092000899","2509.985604796768","11.522218850363966","316.21132534419877","341.67200515737153","476.4911075263489","112.39686992230801","1.692757414710806","7","196","0","0","1","1","0"
"840","840","571.583889998156","2","87","143.89370219551816","2519.4470721117473","9.971197724926204","231.9429060401435","341.62240556007373","476.95461119443274","112.9932830460678","1.692757414710806","7","196","0","0","1","1","0"
"841","841","632.5925860986032","2","88","143.58001470560754","2415.8747124692345","10.696103018581528","298.5968976535213","341.4461616312547","477.50110066216604","112.88428592250527","1.692757414710806","7","196","0","0","1","1","0"
"842","842","634.9901875550426","2","89","145.83546811757492","2521.5715177056636","10.753631678121696","303.77325924574853","341.88019092950776","477.34305276307566","113.92504120496255","1.692757414710806","7","196","0","0","1","1","0"
"843","843","671.5586607551405","2","90","152.6762326964125","2571.772774452272","11.934133498218001","343.93920489344436","342.3611751943905","477.5369641946316","113.95406738964076","1.692757414710806","7","196","0","0","1","1","0"
"844","844","565.1441170585366","2","91","155.56513478910426","2449.7286032684283","12.564692203355367","300.40850306131","342.05160926127144","477.6010962189104","114.06297273847338","1.692757414710806","7","196","0","0","1","1","0"
"845","845","602.0515216250346","2","92","161.2389495209055","2436.530431969039","12.794858611663141","338.4985016105793","342.6800107799025","477.8314322207185","113.94662161849025","1.692757414710806","7","196","0","0","1","1","0"
"846","846","519.6100302205853","2","93","169.80497315426172","2360.7608338260807","14.118228901872355","327.77863718889444","343.4313850591709","478.10341896571464","113.29645181386353","1.692757414710806","7","196","0","0","1","1","0"
"847","847","517.6149335660974","2","94","184.20750442193773","2416.9190531890813","19.118575182632842","288.3602389953834","345.1058570894056","479.22068701131894","114.31840285740661","1.692757414710806","7","196","0","0","1","1","0"
"848","848","559.4852875524417","2","95","195.09883597843023","2377.1067865450286","21.606216132163546","279.0483460272736","344.11125405194724","478.5713661231653","114.37989404243804","1.692757414710806","7","196","0","0","1","1","0"
"849","849","574.0188105490225","2","96","207.64297751502437","2416.719395304001","24.28081559966135","281.76915029379614","344.7038908504524","478.6411550565887","113.65283338526501","1.692757414710806","7","196","0","0","1","1","0"
"850","850","590.8212251754823","2","97","221.8494627591469","2389.774117337769","23.71461788076752","304.2669921735724","345.1015903059824","478.5728120020343","114.17388886362907","1.692757414710806","7","196","0","0","1","1","0"
"851","851","586.3389957973976","2","98","229.63015518559806","2496.9731341165866","28.49733280219468","252.3342808189803","346.0948264890928","478.8970668428138","114.24917551051992","1.692757414710806","7","196","0","0","1","1","0"
"852","852","635.6715552098839","2","99","244.9236528568587","2589.9578056076316","28.69633126206026","251.14865640926507","346.08533586248154","479.0327503328811","114.69494304850332","1.692757414710806","7","196","0","0","1","1","0"
"853","853","577.7747821092333","2","100","235.04913700213146","2428.57815724407","32.667226970598875","251.015395713114","346.6343664551343","479.4888970638663","114.02299150312682","1.692757414710806","7","196","0","0","1","1","0"
"854","854","664.8383410322707","2","101","228.58714140319574","2428.3645500820126","31.084987632462855","292.8398033517848","346.81534236839525","479.52243851777683","114.40906592715906","1.692757414710806","7","196","0","0","1","1","0"
"855","855","648.3051864873835","2","102","221.99035619965687","2404.1472910949688","32.3831831334232","289.65080958455144","347.05421682536854","478.9535231514194","114.33631935600002","1.692757414710806","7","196","0","0","1","1","0"
"856","856","602.1244692059781","2","103","238.150800452938","2304.1831177886","32.71740315793426","297.77808857710016","347.08584318780265","479.6781579987593","114.72575834776441","1.692757414710806","7","196","0","0","1","1","0"
"857","857","581.9759560158219","2","105","205.34335422762257","2163.9567834909344","26.57194315884691","307.1326075003289","347.1814400633685","480.52033527968683","114.80812816367748","1.692757414710806","7","196","0","0","1","1","0"
"858","858","539.8928004296358","2","106","198.13854335587908","2111.2963491351047","25.45521612768238","296.1954724787632","347.8122034160533","480.4968538129123","114.47589394451309","1.692757414710806","7","196","0","0","1","1","0"
"859","859","520.86633096","2","107","187.95729665897238","2097.5535414816068","21.713091464726162","270.10288188066573","347.86647317449996","480.2554659401877","114.47497888459915","1.692757414710806","7","196","0","0","1","1","0"
"860","860","456.1822447296302","2","108","176.9054655443021","1962.6500186735516","18.13354668399653","246.24104664304426","348.07437269419427","481.1996125604619","114.40690385319378","1.692757414710806","7","196","0","0","1","1","0"
"861","861","472.1387715586743","2","109","183.7204720397314","2033.909160498414","20.231658338846177","260.60025303288063","348.05907463328714","481.5779611019173","114.99517378309392","1.692757414710806","7","196","0","0","1","1","0"
"862","862","441.1587223681252","2","110","173.23281380713996","1972.5500057465097","16.409995937232395","238.38488083957384","348.14301601438007","481.4968493586716","114.98322900843523","1.692757414710806","7","196","0","0","1","1","0"
"863","863","512.30659969877","2","111","168.5093717614734","1972.9414595283727","15.550574885519355","261.6049088584664","348.30651152746725","482.25638100409753","115.56396158679073","1.692757414710806","7","196","0","0","1","1","0"
"864","864","568.7060493293371","2","112","165.1648598369502","2152.887229387312","16.020351865155135","276.5491742040627","348.3018172315005","483.24753596981884","115.83413640265388","1.692757414710806","7","196","0","0","1","1","0"
"865","865","556.1099565208812","2","113","164.0150365986567","2064.892327452968","17.356674929141477","286.0654618562927","348.3889373302619","482.65672736516507","116.05722293903834","1.692757414710806","7","196","0","0","1","1","0"
"866","866","511.1503829657163","2","114","159.5835772060389","2110.6736384956102","13.521607547168225","263.8544338757549","348.47703411244817","483.16126329753354","116.68068106569447","1.692757414710806","7","196","0","0","1","1","0"
"867","867","510.1230667162064","2","115","159.99657485641126","2177.0017968968627","12.811607291804979","239.99309973298833","347.9348116650857","483.41354068082825","116.92067972040773","1.692757414710806","7","196","0","0","1","1","0"
"868","868","538.0776420827548","2","116","158.0260196793487","2189.075991647257","12.6524408723691","236.44787507859743","347.8636157684771","483.8676679833504","116.58217167483735","1.692757414710806","7","196","0","0","1","1","0"
"869","869","511.379150087947","2","117","160.61121838001222","2140.352193405737","12.767424239950442","234.27673159400055","348.124771227685","483.6583754929777","116.21931369310718","1.692757414710806","7","196","0","0","1","1","0"
"870","870","591.4489527115229","2","118","155.84309736657593","2128.314077719095","12.779335674615709","279.21747373462046","348.130798740301","484.50886076822917","116.27135727470093","1.692757414710806","7","196","0","0","1","1","0"
"871","871","606.4329135213275","2","119","155.99652406052036","2216.022747647459","12.42787760976431","290.36002252879405","348.45966586515704","484.26863906762344","116.26497144211986","1.692757414710806","7","196","0","0","1","1","0"
"872","872","678.6544519825844","2","120","158.974575386922","2285.2496424795268","12.447432439808876","295.4416513948474","348.54424033386493","484.0146962870105","116.66725023273611","1.692757414710806","7","196","0","0","1","1","0"
"873","873","629.6406351514335","2","121","163.25849372944916","2187.8262866120754","14.319926000152586","290.28502650121476","348.3784887730104","483.740350757707","117.1583589640323","1.692757414710806","7","196","0","0","1","1","0"
"874","874","708.5568966464376","2","122","165.2615963164124","2203.120506810202","13.426681533791314","333.1220858000249","348.98310504970124","484.7275621698952","116.79595459980719","1.692757414710806","7","196","0","0","1","1","0"
"875","875","570.7188625964533","2","123","171.5760828475192","2071.2203192421402","14.867840017388819","248.20036034060564","349.10236352079215","484.65959780062013","116.71799557164712","1.692757414710806","7","196","0","0","1","1","0"
"876","876","658.1593028954965","2","124","179.36557203324102","2148.968257292224","15.09724036407996","312.1875281021607","349.26129611467223","484.38928719414974","117.17269640561108","1.692757414710806","7","196","0","0","1","1","0"
"877","877","622.9009536385435","2","125","189.84331655653185","2037.3968970798924","14.662965689879197","291.0942112167621","349.3578840551843","484.5553436038881","117.49689325867342","1.692757414710806","7","196","0","0","1","1","0"
"878","878","519.0371879505594","2","126","195.80480195663418","1991.304535919639","16.848259433911934","225.56783944234343","349.8421677021828","483.9975587401237","117.62304203823658","1.692757414710806","7","196","0","0","1","1","0"
"879","879","513.0783113449113","2","127","206.99172929236923","1997.5715699398577","18.4147686110757","231.8287930709365","349.7486447610182","484.3051465191553","117.63149955670094","1.692757414710806","7","196","0","0","1","1","0"
"880","880","542.4470849386436","2","128","207.40272203122552","2052.845815221842","16.836561883799266","250.17380537496817","349.64185931943524","484.0671278256352","117.84675683888412","1.692757414710806","7","196","0","0","1","1","0"
"881","881","432.39713984420814","2","129","207.90493083139097","1931.5519756855435","16.823448179748006","203.95745307404167","349.8205970206999","484.13824203607044","116.86997023147218","1.692757414710806","7","196","0","0","1","1","0"
"882","882","519.4511906266239","2","130","208.00723899392483","1947.8198842393388","20.4918896664089","292.70124751433815","349.94517073966324","483.2935414516886","115.83025435511563","1.692757414710806","7","196","0","0","1","1","0"
"883","883","","2","131","215.33897104214947","1952.3999759638084","24.66357129495369","364.5758701851644","350.4816363729891","482.2204467475158","115.82089031265417","1.692757414710806","7","196","0","0","1","1","0"
"884","884","","2","133","222.11132232374285","2207.4134503441273","17.128620923118753","201.71279769966375","350.00581274249873","483.13479872932385","116.96123522826538","1.1023706492690661","7","196","0","0","1","1","0"
"885","885","380.159453615185","2","134","229.4993742736174","2102.7183118205417","20.316062352007577","208.73306505352542","350.4243658565557","484.1627937794897","117.95487851131577","1.1023706492690661","7","196","0","0","1","1","0"
"886","886","384.74674911178374","2","135","220.79578809084535","2078.000121016324","16.10687013299902","163.77179707548945","349.9470831624207","485.0854907972111","117.3736041850873","1.1023706492690661","7","196","0","0","1","1","0"
"887","887","502.7792028180113","2","136","222.88888995824533","2198.686728005057","19.90913888059647","209.78862768814025","350.2153908545894","485.13563142851956","117.42619048714413","1.1023706492690661","7","196","0","0","1","1","0"
"888","888","","2","137","211.77138112007947","2070.5364636396735","18.645663034959238","183.3352732672073","350.2153908545894","485.13563142851956","117.42619048714413","1.1023706492690661","7","196","0","0","1","1","0"
"889","889","","2","138","211.74928846795572","2022.569120263837","14.926827120423841","123.80849289328901","349.8577470990388","484.18176946925485","117.43243318211843","1.1023706492690661","7","196","0","0","1","1","0"
"890","890","","2","139","207.12617443099387","1934.7190391084482","16.3358672922977","173.9659765188382","349.8577470990388","484.18176946925485","117.43243318211843","1.1023706492690661","7","196","0","0","1","1","0"
"891","891","","2","140","208.40243851158405","2203.699538713202","16.568844089879345","211.00691648040225","350.395465276344","484.49163983653153","118.7934107403506","1.1023706492690661","7","196","0","0","1","1","0"
"892","892","","2","141","203.46691008200818","2118.1573306237733","19.312823425949897","210.94532909221658","350.395465276344","484.49163983653153","118.7934107403506","1.1023706492690661","7","196","0","0","1","1","0"
"893","893","","2","145","176.8462321461319","1922.7836910229453","14.423863296551003","161.66446362868822","350.2757695912013","483.1935958171918","117.95277575730347","1.1023706492690661","7","196","0","0","1","1","0"
"894","894","","2","146","173.96302678177975","1912.1265624039459","13.437459911295306","181.21126398596334","350.2757695912013","483.1935958171918","117.95277575730347","1.1023706492690661","7","196","0","0","1","1","0"
"895","895","","2","147","171.9612091636354","1801.1891917684563","13.036702065584025","126.27833564906709","350.4555262896788","482.7943079738788","118.9551251276434","1.1023706492690661","7","196","0","0","1","1","0"
"896","896","","2","148","172.2054668782048","1778.4070520657278","14.272081501183028","115.83461067982017","350.4555262896788","482.7943079738788","118.9551251276434","1.1023706492690661","7","196","0","0","1","1","0"
"897","897","","2","149","166.1771249846168","1779.3691191770836","12.257683472772928","146.28988298855415","350.5151063454495","483.032773463695","118.95304454624952","1.1023706492690661","7","196","0","0","1","1","0"
"898","898","","2","150","166.75392850428784","1706.6795077325262","13.967139818584064","99.77506868462439","350.5151063454495","482.1981442493383","118.95304454624952","1.1023706492690661","7","196","0","0","1","1","0"
"899","899","","2","151","161.20089020362838","1789.2256596862085","12.137820962768519","90.40949592211436","350.5151063454495","482.1981442493383","118.95304454624952","1.1023706492690661","7","196","0","0","1","1","0"
"900","900","","2","152","162.69491967694026","1685.4585005211095","12.433226515519616","132.93404247176852","349.68141206378937","483.0067795022533","119.08638758485506","1.1023706492690661","7","196","0","0","1","1","0"
"901","901","339.9617137703548","2","153","167.4356466961654","1711.816383524119","11.250570589693769","183.0674418266642","350.4777154039758","484.08088488231783","118.90963186185445","1.1023706492690661","7","196","0","0","1","1","0"
"902","902","351.06242909905404","2","154","164.4052013484781","1741.4724515549542","12.529130601612785","166.460500467478","349.7814472914706","483.80471798087433","118.67363134548164","1.1023706492690661","7","196","0","0","1","1","0"
"903","903","353.6995682695197","2","155","166.44740653512835","1715.2129258617263","12.279929913402311","145.8721295204447","349.9032751881014","483.5214661580623","118.15014484487659","1.1023706492690661","7","196","0","0","1","1","0"
"904","904","292.66664253904213","2","156","164.39782821994638","1733.3838862572995","14.161919465837741","113.09304413938376","349.4504761228258","483.09630008847813","118.52436892212822","1.1023706492690661","7","196","0","0","1","1","0"
"905","905","","2","157","166.42343719054188","1534.827973208044","15.803788184823915","107.7191442251144","349.5100561785966","483.09630008847813","118.52228834073435","1.1023706492690661","7","196","0","0","1","1","0"
"906","906","","2","158","162.30491752502772","1593.2242214320781","13.996491415182216","114.18411433380682","349.3313160112844","482.917450971116","118.52853008491597","1.1023706492690661","7","196","0","0","1","1","0"
"907","907","","2","159","164.92121776445396","1668.5673826578895","14.472881791736691","147.4330664224955","349.09299578820145","482.6193691088458","118.53685241049146","1.1023706492690661","7","196","0","0","1","1","0"
"908","908","","2","160","164.15268172907943","1654.7330601719082","12.21004185113264","175.0212918600634","349.09299578820145","482.6193691088458","118.53685241049146","1.1023706492690661","7","196","0","0","1","1","0"
"909","909","","2","161","169.59714860972602","1754.9892750508184","15.113202589264127","140.9047021205165","349.09299578820145","482.6193691088458","118.53685241049146","1.1023706492690661","7","196","0","0","1","1","0"
"910","910","","2","162","162.88690407281882","1727.4665587036498","12.262784665544899","124.4037939031586","349.09299578820145","482.6193691088458","118.53685241049146","1.1023706492690661","7","196","0","0","1","1","0"
"911","911","","2","163","166.61981031419865","1848.8657571629371","12.87893943865808","159.31086020322127","349.09299578820145","482.6193691088458","118.53685241049146","1.1023706492690661","7","196","0","0","1","1","0"
"912","912","","2","164","160.8635435353667","1826.0409062493025","12.192185962746635","158.54130651401675","348.91425562088926","482.2020545016675","118.5430941546731","1.1023706492690661","7","196","0","0","1","1","0"
"913","913","","2","165","158.32083280741227","1832.368272943435","13.179029862173278","154.2764604526203","348.91425562088926","482.2020545016675","118.5430941546731","1.1023706492690661","7","196","0","0","1","1","0"
"914","914","","2","166","152.49743365795226","1771.9019248913896","11.04871653263675","162.67247231471316","348.4971952304941","483.0963000884782","118.55765822443023","1.1023706492690661","7","196","0","0","1","1","0"
"915","915","","2","167","151.56388423262223","1719.3239041764086","10.340339829590077","189.94412757499782","348.4971952304941","483.0963000884782","118.55765822443023","1.1023706492690661","7","196","0","0","1","1","0"
"916","916","","2","168","148.03063504778007","1602.3517765686697","11.101110034738957","162.77811625508306","348.4971952304941","483.0963000884782","118.55765822443023","1.1023706492690661","7","196","0","0","1","1","0"
"917","917","","2","169","146.83800289050745","1578.5714114756968","11.250101305262113","126.59914275518439","348.19929495164047","482.1424381292135","118.5680611313996","1.1023706492690661","7","196","0","0","1","1","0"
"918","918","","2","170","146.5435338701949","1661.0416703496114","10.763293348045854","136.7175540262159","347.54536653679884","481.72651450591866","120.07617919801677","1.1023706492690661","7","196","0","0","1","1","0"
"919","919","236.75626822189062","2","171","146.49021370142881","1595.3120386718451","10.495141440744833","114.96167911666367","347.6906573857385","481.7750441578474","120.00464356850637","1.1023706492690661","7","196","0","0","1","1","0"
"920","920","","2","172","139.9929346018561","1592.6337542716155","10.363534240347484","142.3820393810487","347.6906573857385","481.7750441578474","120.00464356850637","1.1023706492690661","7","196","0","0","1","1","0"
"921","921","","2","173","141.33057631038335","1605.7298545495082","11.37737793873797","124.49962252098824","347.6906573857385","481.7750441578474","120.00464356850637","1.1023706492690661","7","196","0","0","1","1","0"
"922","922","","2","174","139.56498246084905","1695.7022116117032","9.889387828561066","132.18132572202265","347.80981749728","480.4634839638583","120.00048240571861","1.002155135699151","7","196","0","0","1","1","0"
"923","923","","2","175","138.44551961305697","1788.110648322213","8.89165496585042","126.15185502963072","348.2268778876751","480.4634839638583","119.9859183359615","1.002155135699151","7","196","0","0","1","1","0"
"924","924","","2","176","136.7267011862674","1752.4064948523464","9.233390242396093","130.64302879634963","348.2268778876751","480.4634839638583","119.9859183359615","1.002155135699151","7","196","0","0","1","1","0"
"925","925","","2","177","138.47774800659067","1908.9882773355553","10.754917323855036","155.25073490402528","348.16729783190436","479.62885474950167","119.98799891735537","1.002155135699151","7","196","0","0","1","1","0"
"926","926","","2","178","134.8931932534136","1742.8031620498161","9.404555525692306","133.08727582514538","347.7502374415093","479.56923837704767","120.0025629871125","1.002155135699151","7","196","0","0","1","1","0"
"927","927","","2","179","136.24245135688474","1716.1768266405652","8.672197441308468","137.0908091134336","347.80981749728005","479.5096220045936","120.00048240571863","1.002155135699151","7","196","0","0","1","1","0"
"928","928","","2","180","133.57001694534884","1740.7653570257164","8.339954872170889","129.05050262425235","348.22687788767513","478.9134582800532","119.9859183359615","1.002155135699151","7","196","0","0","1","1","0"
"929","929","","2","181","133.29524426129072","1755.7664102233957","8.21017852587317","120.3016295035405","347.98855766459224","478.67499279023696","119.994240661537","1.002155135699151","7","196","0","0","1","1","0"
"930","930","","2","182","136.23574887214528","1700.873864051469","8.423675783985383","90.66214097193121","347.80981749728005","478.67499279023696","120.00048240571863","1.002155135699151","7","196","0","0","1","1","0"
"931","931","","2","183","137.77692932301863","1722.6369266252075","8.975555119608988","104.92076415745953","347.80981749728005","478.67499279023696","120.00048240571863","1.002155135699151","7","196","0","0","1","1","0"
"932","932","","2","184","137.19297376630652","1828.1145966840597","9.170954856418037","103.08320255102855","347.5714972741971","477.9595963207884","120.00880473129412","1.002155135699151","7","196","0","0","1","1","0"
"933","933","","2","185","137.67996247056212","1847.671481030816","11.3300492902087","109.97319135633943","347.5714972741971","477.9595963207884","120.00880473129412","1.002155135699151","7","196","0","0","1","1","0"
"934","934","","2","186","139.3230040262065","1874.2271820059032","9.749265212392395","124.82199373571282","347.5714972741971","477.9595963207884","120.00880473129412","1.002155135699151","7","196","0","0","1","1","0"
"935","935","","2","187","135.8701297031386","1824.0370362581125","8.287648727597482","152.76704701771973","347.5119172184264","477.36343259624795","120.010885312688","1.002155135699151","7","196","0","0","1","1","0"
"936","936","","2","188","135.8120329090087","1945.6185050193142","8.463877499490568","160.77746993154588","347.5119172184264","477.36343259624795","120.010885312688","1.002155135699151","7","196","0","0","1","1","0"
"937","937","","2","189","132.17809761888216","1848.0022140877336","7.850644941688914","140.623742241445","347.5119172184264","477.36343259624795","120.010885312688","1.002155135699151","7","196","0","0","1","1","0"
"938","938","","2","190","137.34411197565703","2048.79542806029","8.897692244200742","115.87107458125149","347.1561703853453","476.3932857080503","121.55750537043156","1.002155135699151","7","196","0","0","1","1","0"
"939","939","","2","191","136.52476940203675","1941.2242012379536","9.469450626933385","148.36875653419517","347.1561703853453","476.3932857080503","121.55750537043156","1.002155135699151","7","196","0","0","1","1","0"
