"Label","ID","Link cost","Link displacement","Link target IDs","Link target IDs","Link velocity","Checked","TBto SOM25","TBtoPSM","TBtoPSMd","TBtoSom","TBtoTB"
"",""," "," ","Source spot id","Target spot id"," ","Tag","Tag","Tag","Tag","TB","Tag"
"","","","(micron)","","","(micron/frame)","","","","","",""
"6164 ? 6163","6136","","0.0","6164.0","6163.0","0.0","1","0","1","1","0","0"
"6165 ? 6164","6137","","1.144852396413615","6165.0","6164.0","1.144852396413615","1","0","1","1","0","0"
"6166 ? 6165","6138","","0.11491698940602646","6166.0","6165.0","0.11491698940602646","1","0","1","1","0","0"
"6167 ? 6166","6139","","0.4942766607899816","6167.0","6166.0","0.4942766607899816","1","0","1","1","0","0"
"6168 ? 6167","6140","","0.908498570931222","6168.0","6167.0","0.908498570931222","1","0","1","1","0","0"
"6169 ? 6168","6141","","0.0","6169.0","6168.0","0.0","1","0","1","1","0","0"
"6170 ? 6169","6142","","0.0","6170.0","6169.0","0.0","1","0","1","1","0","0"
"6172 ? 6171","6143","","0.9084985709312341","6172.0","6171.0","0.9084985709312341","1","0","1","1","0","0"
"6173 ? 6172","6144","","1.0687897830179598","6173.0","6172.0","1.0687897830179598","1","0","1","1","0","0"
"6174 ? 6173","6145","","0.236907442749511","6174.0","6173.0","0.236907442749511","1","0","1","1","0","0"
"6175 ? 6174","6146","","0.0","6175.0","6174.0","0.0","1","0","1","1","0","0"
"6176 ? 6175","6147","","1.2569407574837759","6176.0","6175.0","0.418980252494592","1","0","1","1","0","0"
"6178 ? 6177","6148","","0.47964929800431416","6178.0","6177.0","0.47964929800431416","1","0","1","1","0","0"
"6179 ? 6178","6149","","0.40459732155790573","6179.0","6178.0","0.40459732155790573","1","0","1","1","0","0"
"6180 ? 6179","6150","","0.6132415945591411","6180.0","6179.0","0.6132415945591411","1","0","1","1","0","0"
"6181 ? 6180","6151","","0.6651538993057876","6181.0","6180.0","0.6651538993057876","1","0","1","1","0","0"
"6182 ? 6181","6152","","0.0","6182.0","6181.0","0.0","1","0","1","1","0","0"
"6183 ? 6182","6153","","1.171927942849381","6183.0","6182.0","1.171927942849381","1","0","1","1","0","0"
"6184 ? 6183","6154","","0.0","6184.0","6183.0","0.0","1","0","1","1","0","0"
"6185 ? 6184","6155","","0.0","6185.0","6184.0","0.0","1","0","1","1","0","0"
"6186 ? 6185","6156","","0.0","6186.0","6185.0","0.0","1","0","1","1","0","0"
"6187 ? 6186","6157","","0.404597321557925","6187.0","6186.0","0.404597321557925","1","0","1","1","0","0"
"6188 ? 6187","6158","","0.0","6188.0","6187.0","0.0","1","0","1","1","0","0"
"6189 ? 6188","6159","","0.48423934802293994","6189.0","6188.0","0.48423934802293994","1","0","1","1","0","0"
"6190 ? 6189","6160","","0.0","6190.0","6189.0","0.0","1","0","1","1","0","0"
"6191 ? 6190","6161","","0.0","6191.0","6190.0","0.0","1","0","1","1","0","0"
"6192 ? 6191","6162","","0.0","6192.0","6191.0","0.0","1","0","1","1","0","0"
"6193 ? 6192","6163","","0.23982464900214856","6193.0","6192.0","0.23982464900214856","1","0","1","1","0","0"
"6194 ? 6193","6164","","0.47033483273179244","6194.0","6193.0","0.47033483273179244","1","0","1","1","0","0"
"6195 ? 6194","6165","","0.0","6195.0","6194.0","0.0","1","0","1","1","0","0"
"6196 ? 6195","6166","","0.2742499784129914","6196.0","6195.0","0.2742499784129914","1","0","1","1","0","0"
"6197 ? 6196","6167","","0.47033483273178295","6197.0","6196.0","0.47033483273178295","1","0","1","1","0","0"
"6198 ? 6197","6168","","0.0","6198.0","6197.0","0.0","1","0","1","1","0","0"
"6199 ? 6198","6169","","0.35819633698690423","6199.0","6198.0","0.35819633698690423","1","0","1","1","0","0"
"6200 ? 6199","6170","","0.09406696654639347","6200.0","6199.0","0.09406696654639347","1","0","1","1","0","0"
"6201 ? 6200","6171","","0.0","6201.0","6200.0","0.0","1","0","1","1","0","0"
"6202 ? 6201","6172","","0.38784803895207837","6202.0","6201.0","0.38784803895207837","1","0","1","1","0","0"
"6203 ? 6202","6173","","1.2900230566979216","6203.0","6202.0","1.2900230566979216","1","0","1","1","0","0"
"6205 ? 6204","6174","","1.0531249501368163","6205.0","6204.0","1.0531249501368163","1","0","1","1","0","0"
"6206 ? 6205","6175","0.2717769578058812","0.5213223166198443","6206.0","6205.0","0.5213223166198443","1","0","1","1","0","0"
"6207 ? 6206","6176","0.05171453318460818","0.22740829620884148","6207.0","6206.0","0.22740829620884148","1","0","1","1","0","0"
"6209 ? 6208","6177","","0.47488184783546894","6209.0","6208.0","0.47488184783546894","1","0","1","1","0","0"
"6210 ? 6209","6178","","0.2974658668693563","6210.0","6209.0","0.2974658668693563","1","0","1","1","0","0"
"6211 ? 6210","6179","","0.0","6211.0","6210.0","0.0","1","0","1","1","0","0"
"6212 ? 6211","6180","","1.114677989536026","6212.0","6211.0","1.114677989536026","1","0","1","1","0","0"
"6213 ? 6212","6181","","0.0","6213.0","6212.0","0.0","1","0","1","1","0","0"
"6214 ? 6213","6182","","0.2660615597222352","6214.0","6213.0","0.2660615597222352","1","0","1","1","0","0"
"6215 ? 6214","6183","","0.33257694965287726","6215.0","6214.0","0.33257694965287726","1","0","1","1","0","0"
"6216 ? 6215","6184","","0.0","6216.0","6215.0","0.0","1","0","1","1","0","0"
"6217 ? 6216","6185","","0.0","6217.0","6216.0","0.0","1","0","1","1","0","0"
"6218 ? 6217","6186","","0.1995461697917303","6218.0","6217.0","0.1995461697917303","1","0","1","1","0","0"
"6219 ? 6218","6187","","0.0","6219.0","6218.0","0.0","1","0","1","1","0","0"
"6220 ? 6219","6188","","1.115642163645339","6220.0","6219.0","1.115642163645339","1","0","1","1","0","0"
"6221 ? 6220","6189","","0.0","6221.0","6220.0","0.0","1","0","1","1","0","0"
"6222 ? 6221","6190","","0.0","6222.0","6221.0","0.0","1","0","1","1","0","0"
"6223 ? 6222","6191","","1.0065604976126652","6223.0","6222.0","1.0065604976126652","1","0","1","1","0","0"
"6224 ? 6223","6192","","1.262322025296483","6224.0","6223.0","1.262322025296483","1","0","1","1","0","0"
"6225 ? 6224","6193","","0.0","6225.0","6224.0","0.0","1","0","1","1","0","0"
"6226 ? 6225","6194","","0.0","6226.0","6225.0","0.0","1","0","1","1","0","0"
"6227 ? 6226","6195","","0.50656611775938","6227.0","6226.0","0.50656611775938","1","0","1","1","0","0"
"6228 ? 6227","6196","","0.7163926739739076","6228.0","6227.0","0.7163926739739076","1","0","1","1","0","0"
"6229 ? 6228","6197","","0.6132415945591411","6229.0","6228.0","0.6132415945591411","1","0","1","1","0","0"
"6230 ? 6229","6198","","0.0","6230.0","6229.0","0.0","1","0","1","1","0","0"
"6231 ? 6230","6199","","0.0","6231.0","6230.0","0.0","1","0","1","1","0","0"
"6232 ? 6231","6200","","0.2660615597223031","6232.0","6231.0","0.2660615597223031","1","0","1","1","0","0"
"6233 ? 6232","6201","","0.0","6233.0","6232.0","0.0","1","0","1","1","0","0"
"6234 ? 6233","6202","","0.8009513587943531","6234.0","6233.0","0.8009513587943531","1","0","1","1","0","0"
"6235 ? 6234","6203","","0.0","6235.0","6234.0","0.0","1","0","1","1","0","0"
"6236 ? 6235","6204","","0.0","6236.0","6235.0","0.0","1","0","1","1","0","0"
"6237 ? 6236","6205","","0.6873416537562433","6237.0","6236.0","0.6873416537562433","1","0","1","1","0","0"
"6238 ? 6237","6206","","0.27645148150016086","6238.0","6237.0","0.27645148150016086","1","0","1","1","0","0"
"6239 ? 6238","6207","","0.11491698940603987","6239.0","6238.0","0.11491698940603987","1","0","1","1","0","0"
"6240 ? 6239","6208","","0.9938742063976561","6240.0","6239.0","0.9938742063976561","1","0","1","1","0","0"
"6241 ? 6240","6209","","0.6990127572536553","6241.0","6240.0","0.6990127572536553","1","0","1","1","0","0"
"6242 ? 6241","6210","","0.7207073961833451","6242.0","6241.0","0.7207073961833451","1","0","1","1","0","0"
"6243 ? 6242","6211","","1.1842239439186972","6243.0","6242.0","1.1842239439186972","1","0","1","1","0","0"
"6244 ? 6243","6212","","1.1780914173197459","6244.0","6243.0","1.1780914173197459","1","0","1","1","0","0"
"6245 ? 6244","6213","","0.47381488549904455","6245.0","6244.0","0.47381488549904455","1","0","1","1","0","0"
"6246 ? 6245","6214","","0.0","6246.0","6245.0","0.0","1","0","1","1","0","0"
"6247 ? 6246","6215","","0.9084985709312313","6247.0","6246.0","0.9084985709312313","1","0","1","1","0","0"
"6248 ? 6247","6216","","0.0","6248.0","6247.0","0.0","1","0","1","1","0","0"
"6249 ? 6248","6217","","0.5297411463635608","6249.0","6248.0","0.5297411463635608","1","0","1","1","0","0"
"6250 ? 6249","6218","","0.0","6250.0","6249.0","0.0","1","0","1","1","0","0"
"6251 ? 6250","6219","","0.24377574744762656","6251.0","6250.0","0.24377574744762656","1","0","1","1","0","0"
"6253 ? 6252","6221","","0.0","6253.0","6252.0","0.0","1","0","1","1","0","0"
"6254 ? 6253","6222","","0.0","6254.0","6253.0","0.0","1","0","1","1","0","0"
"6255 ? 6254","6223","","0.0","6255.0","6254.0","0.0","1","0","1","1","0","0"
"6256 ? 6255","6224","","0.4796492980043722","6256.0","6255.0","0.4796492980043722","1","0","1","1","0","0"
"6257 ? 6256","6225","","0.0","6257.0","6256.0","0.0","1","0","1","1","0","0"
"6258 ? 6257","6226","","1.369635706817542","6258.0","6257.0","1.369635706817542","1","0","1","1","0","0"
"6259 ? 6258","6227","","0.9068844229130556","6259.0","6258.0","0.9068844229130556","1","0","1","1","0","0"
"6260 ? 6259","6228","","0.4632451941249671","6260.0","6259.0","0.4632451941249671","1","0","1","1","0","0"
"6788 ? 6787","6229","","2.036024515896453","6788.0","6787.0","1.0180122579482265","1","0","1","1","0","0"
"6536 ? 6535","6230","","1.9437627578459236","6536.0","6535.0","0.9718813789229618","1","0","1","1","0","0"
"6262 ? 6261","6231","","1.7841608400198714","6262.0","6261.0","1.7841608400198714","1","0","1","1","0","0"
"6263 ? 6262","6232","","0.7070682937529387","6263.0","6262.0","0.7070682937529387","1","0","1","1","0","0"
"6264 ? 6263","6233","","0.23982464900220524","6264.0","6263.0","0.23982464900220524","1","0","1","1","0","0"
"6265 ? 6264","6234","","1.138560077291359","6265.0","6264.0","1.138560077291359","1","0","1","1","0","0"
"6266 ? 6265","6235","","0.9999455705494621","6266.0","6265.0","0.9999455705494621","1","0","1","1","0","0"
"6267 ? 6266","6236","","0.0","6267.0","6266.0","0.0","1","0","1","1","0","0"
"6268 ? 6267","6237","","0.7436646671733708","6268.0","6267.0","0.7436646671733708","1","0","1","1","0","0"
"6269 ? 6268","6238","","0.6275049335964634","6269.0","6268.0","0.6275049335964634","1","0","1","1","0","0"
"6270 ? 6269","6239","","1.0745890109608973","6270.0","6269.0","1.0745890109608973","1","0","1","1","0","0"
"6271 ? 6270","6240","","0.0","6271.0","6270.0","0.0","1","0","1","1","0","0"
"6272 ? 6271","6241","","0.5986385093752313","6272.0","6271.0","0.5986385093752313","1","0","1","1","0","0"
"6273 ? 6272","6242","","1.127365949563991","6273.0","6272.0","1.127365949563991","1","0","1","1","0","0"
"6274 ? 6273","6243","","0.8009513587943787","6274.0","6273.0","0.8009513587943787","1","0","1","1","0","0"
"6275 ? 6274","6244","","0.0","6275.0","6274.0","0.0","1","0","1","1","0","0"
"6276 ? 6275","6245","","1.313661076730594","6276.0","6275.0","1.313661076730594","1","0","1","1","0","0"
"6277 ? 6276","6246","","0.6310203949046017","6277.0","6276.0","0.6310203949046017","1","0","1","1","0","0"
"6278 ? 6277","6247","","0.23982464900214323","6278.0","6277.0","0.23982464900214323","1","0","1","1","0","0"
"6279 ? 6278","6248","","0.5362642178488649","6279.0","6278.0","0.5362642178488649","1","0","1","1","0","0"
"6280 ? 6279","6249","","0.40459732155788547","6280.0","6279.0","0.40459732155788547","1","0","1","1","0","0"
"6281 ? 6280","6250","","0.0","6281.0","6280.0","0.0","1","0","1","1","0","0"
"6282 ? 6281","6251","","1.3668189501112873","6282.0","6281.0","1.3668189501112873","1","0","1","1","0","0"
"6283 ? 6282","6252","","1.500355639383768","6283.0","6282.0","1.500355639383768","1","0","1","1","0","0"
"6284 ? 6283","6253","","0.5362642178489407","6284.0","6283.0","0.5362642178489407","1","0","1","1","0","0"
"6285 ? 6284","6254","","1.542812962908262","6285.0","6284.0","1.542812962908262","1","0","1","1","0","0"
"6286 ? 6285","6255","","1.9045136194498125","6286.0","6285.0","1.9045136194498125","1","0","1","1","0","0"
"6287 ? 6286","6256","","0.0","6287.0","6286.0","0.0","1","0","1","1","0","0"
"6288 ? 6287","6257","","0.4842393480229549","6288.0","6287.0","0.4842393480229549","1","0","1","1","0","0"
"6289 ? 6288","6258","","0.14873293343459046","6289.0","6288.0","0.14873293343459046","1","0","1","1","0","0"
"6290 ? 6289","6259","","0.28220089963914097","6290.0","6289.0","0.28220089963914097","1","0","1","1","0","0"
"6291 ? 6290","6260","","1.7809075115929554","6291.0","6290.0","1.7809075115929554","1","0","1","1","0","0"
"6292 ? 6291","6261","","0.8770658566801016","6292.0","6291.0","0.8770658566801016","1","0","1","1","0","0"
"6293 ? 6292","6262","","0.5986385093752107","6293.0","6292.0","0.5986385093752107","1","0","1","1","0","0"
"6294 ? 6293","6263","","0.46560772951401735","6294.0","6293.0","0.46560772951401735","1","0","1","1","0","0"
"6295 ? 6294","6264","","1.3718787804404209","6295.0","6294.0","1.3718787804404209","1","0","1","1","0","0"
"6296 ? 6295","6265","","0.47964929800437067","6296.0","6295.0","0.47964929800437067","1","0","1","1","0","0"
"6297 ? 6296","6266","","0.3762678661854099","6297.0","6296.0","0.3762678661854099","1","0","1","1","0","0"
"6298 ? 6297","6267","","0.29746586686938564","6298.0","6297.0","0.29746586686938564","1","0","1","1","0","0"
"6299 ? 6298","6268","","0.33916327121020406","6299.0","6298.0","0.33916327121020406","1","0","1","1","0","0"
"6300 ? 6299","6269","","0.9523554509800116","6300.0","6299.0","0.9523554509800116","1","0","1","1","0","0"
"6301 ? 6300","6270","","0.33257694965288614","6301.0","6300.0","0.33257694965288614","1","0","1","1","0","0"
"6302 ? 6301","6271","","0.0","6302.0","6301.0","0.0","1","0","1","1","0","0"
"6303 ? 6302","6272","","0.3391632712102511","6303.0","6302.0","0.3391632712102511","1","0","1","1","0","0"
"6304 ? 6303","6273","","0.4045973215578767","6304.0","6303.0","0.4045973215578767","1","0","1","1","0","0"
"6305 ? 6304","6274","","0.9453613138471102","6305.0","6304.0","0.9453613138471102","1","0","1","1","0","0"
"6306 ? 6305","6275","","0.0","6306.0","6305.0","0.0","1","0","1","1","0","0"
"6307 ? 6306","6276","","0.33257694965288614","6307.0","6306.0","0.33257694965288614","1","0","1","1","0","0"
"6308 ? 6307","6277","","1.2655416031634086","6308.0","6307.0","1.2655416031634086","1","0","1","1","0","0"
"6309 ? 6308","6278","","0.8413605265394499","6309.0","6308.0","0.8413605265394499","1","0","1","1","0","0"
"6310 ? 6309","6279","","0.7194739470065606","6310.0","6309.0","0.7194739470065606","1","0","1","1","0","0"
"6311 ? 6310","6280","","1.4768813321066945","6311.0","6310.0","1.4768813321066945","1","0","1","1","0","0"
"6312 ? 6311","6281","","0.33916327121020406","6312.0","6311.0","0.33916327121020406","1","0","1","1","0","0"
"6313 ? 6312","6282","","1.2855759522017813","6313.0","6312.0","1.2855759522017813","1","0","1","1","0","0"
"6314 ? 6313","6283","","0.7984862706961466","6314.0","6313.0","0.7984862706961466","1","0","1","1","0","0"
"6315 ? 6314","6284","","1.2681321581202034","6315.0","6314.0","1.2681321581202034","1","0","1","1","0","0"
"6316 ? 6315","6285","","1.7849164860190414","6316.0","6315.0","1.7849164860190414","1","0","1","1","0","0"
"6317 ? 6316","6286","","3.0445138538551237","6317.0","6316.0","3.0445138538551237","1","0","1","1","0","0"
"6318 ? 6317","6287","","1.270774740317927","6318.0","6317.0","1.270774740317927","1","0","1","1","0","0"
"6319 ? 6318","6288","","0.6848178534087923","6319.0","6318.0","0.6848178534087923","1","0","1","1","0","0"
"6320 ? 6319","6289","","0.4796492980043799","6320.0","6319.0","0.4796492980043799","1","0","1","1","0","0"
"6321 ? 6320","6290","","0.09406696654635162","6321.0","6320.0","0.09406696654635162","1","0","1","1","0","0"
"6322 ? 6321","6291","","0.27424997841292115","6322.0","6321.0","0.27424997841292115","1","0","1","1","0","0"
"6323 ? 6322","6292","","0.5065661177593621","6323.0","6322.0","0.5065661177593621","1","0","1","1","0","0"
"6324 ? 6323","6293","","0.37626786618539915","6324.0","6323.0","0.37626786618539915","1","0","1","1","0","0"
"6325 ? 6324","6294","","0.0","6325.0","6324.0","0.0","1","0","1","1","0","0"
"6326 ? 6325","6295","","1.2700437154926802","6326.0","6325.0","1.2700437154926802","1","0","1","1","0","0"
"6327 ? 6326","6296","","0.46324519412496284","6327.0","6326.0","0.46324519412496284","1","0","1","1","0","0"
"6328 ? 6327","6297","","0.9300062431342205","6328.0","6327.0","0.9300062431342205","1","0","1","1","0","0"
"6329 ? 6328","6298","","0.9453613138470337","6329.0","6328.0","0.9453613138470337","1","0","1","1","0","0"
"6330 ? 6329","6299","","0.8350049865583141","6330.0","6329.0","0.8350049865583141","1","0","1","1","0","0"
"6331 ? 6330","6300","","1.2283223218626795","6331.0","6330.0","1.2283223218626795","1","0","1","1","0","0"
"6332 ? 6331","6301","","0.7346864949822368","6332.0","6331.0","0.7346864949822368","1","0","1","1","0","0"
"6333 ? 6332","6302","","1.7847952012161405","6333.0","6332.0","1.7847952012161405","1","0","1","1","0","0"
"6334 ? 6333","6303","","1.8167348829210872","6334.0","6333.0","1.8167348829210872","1","0","1","1","0","0"
"6335 ? 6334","6304","","0.0","6335.0","6334.0","0.0","1","0","1","1","0","0"
"6336 ? 6335","6305","","0.5362642178488564","6336.0","6335.0","0.5362642178488564","1","0","1","1","0","0"
"6337 ? 6336","6306","","0.19954616979170922","6337.0","6336.0","0.19954616979170922","1","0","1","1","0","0"
"6338 ? 6337","6307","","1.1037852889604647","6338.0","6337.0","1.1037852889604647","1","0","1","1","0","0"
"6339 ? 6338","6308","","0.8748733610573518","6339.0","6338.0","0.8748733610573518","1","0","1","1","0","0"
"6340 ? 6339","6309","","0.0","6340.0","6339.0","0.0","1","0","1","1","0","0"
"6341 ? 6340","6310","","0.0","6341.0","6340.0","0.0","1","0","1","1","0","0"
"6342 ? 6341","6311","","0.4045973215579387","6342.0","6341.0","0.4045973215579387","1","0","1","1","0","0"
"6343 ? 6342","6312","","1.3456270978779086","6343.0","6342.0","1.3456270978779086","1","0","1","1","0","0"
"6344 ? 6343","6313","","1.5101218667551133","6344.0","6343.0","1.5101218667551133","1","0","1","1","0","0"
"6345 ? 6344","6314","","0.6233450343495828","6345.0","6344.0","0.6233450343495828","1","0","1","1","0","0"
"6346 ? 6345","6315","","0.6267458156108938","6346.0","6345.0","0.6267458156108938","1","0","1","1","0","0"
"6347 ? 6346","6316","","0.0","6347.0","6346.0","0.0","1","0","1","1","0","0"
"6348 ? 6347","6317","","0.7163926739739842","6348.0","6347.0","0.7163926739739842","1","0","1","1","0","0"
"6349 ? 6348","6318","","0.33257694965282997","6349.0","6348.0","0.33257694965282997","1","0","1","1","0","0"
"6350 ? 6349","6319","","2.383163177291033","6350.0","6349.0","2.383163177291033","1","0","1","1","0","0"
"6351 ? 6350","6320","","0.9264521773613863","6351.0","6350.0","0.9264521773613863","1","0","1","1","0","0"
"6352 ? 6351","6321","","1.5428129629083063","6352.0","6351.0","1.5428129629083063","1","0","1","1","0","0"
"6353 ? 6352","6322","","0.0","6353.0","6352.0","0.0","1","0","1","1","0","0"
"6354 ? 6353","6323","","1.013132235518711","6354.0","6353.0","1.013132235518711","1","0","1","1","0","0"
"6355 ? 6354","6324","","1.171504580005763","6355.0","6354.0","1.171504580005763","1","0","1","1","0","0"
"6356 ? 6355","6325","","1.4457449924336194","6356.0","6355.0","1.4457449924336194","1","0","1","1","0","0"
"6357 ? 6356","6326","","0.9312154590280104","6357.0","6356.0","0.9312154590280104","1","0","1","1","0","0"
"6358 ? 6357","6327","","2.493938218468618","6358.0","6357.0","2.493938218468618","1","0","1","1","0","0"
"6359 ? 6358","6328","","0.47033483273177323","6359.0","6358.0","0.47033483273177323","1","0","1","1","0","0"
"6360 ? 6359","6329","","1.1786557125182409","6360.0","6359.0","1.1786557125182409","1","0","1","1","0","0"
"6361 ? 6360","6330","","2.193999827303356","6361.0","6360.0","2.193999827303356","1","0","1","1","0","0"
"6362 ? 6361","6331","","0.5949317337386887","6362.0","6361.0","0.5949317337386887","1","0","1","1","0","0"
"6363 ? 6362","6332","","0.5065661177594066","6363.0","6362.0","0.5065661177594066","1","0","1","1","0","0"
"6364 ? 6363","6333","","1.3385964009120979","6364.0","6363.0","1.3385964009120979","1","0","1","1","0","0"
"6365 ? 6364","6334","","1.9675051320093357","6365.0","6364.0","1.9675051320093357","1","0","1","1","0","0"
"6366 ? 6365","6335","","1.0827920995595954","6366.0","6365.0","1.0827920995595954","1","0","1","1","0","0"
"6367 ? 6366","6336","","0.7500697358826144","6367.0","6366.0","0.7500697358826144","1","0","1","1","0","0"
"6368 ? 6367","6337","","2.1817289929596746","6368.0","6367.0","2.1817289929596746","1","0","1","1","0","0"
"6369 ? 6368","6338","","1.5655863413047006","6369.0","6368.0","1.5655863413047006","1","0","1","1","0","0"
"6370 ? 6369","6339","","0.8413605265393659","6370.0","6369.0","0.8413605265393659","1","0","1","1","0","0"
"6372 ? 6371","6340","","0.8009513587943199","6372.0","6371.0","0.8009513587943199","1","0","1","1","0","0"
"6373 ? 6372","6341","","0.9406696654635907","6373.0","6372.0","0.9406696654635907","1","0","1","1","0","0"
"6374 ? 6373","6342","","0.9335879863358378","6374.0","6373.0","0.9335879863358378","1","0","1","1","0","0"
"6375 ? 6374","6343","","1.6238476129796526","6375.0","6374.0","1.6238476129796526","1","0","1","1","0","0"
"6376 ? 6375","6344","","0.8227499352387423","6376.0","6375.0","0.8227499352387423","1","0","1","1","0","0"
"6377 ? 6376","6345","","1.3068200640028322","6377.0","6376.0","1.3068200640028322","1","0","1","1","0","0"
"6378 ? 6377","6346","","2.23932963133081","6378.0","6377.0","2.23932963133081","1","0","1","1","0","0"
"6379 ? 6378","6347","","1.051700658174292","6379.0","6378.0","1.051700658174292","1","0","1","1","0","0"
"6380 ? 6379","6348","","0.9047071145178008","6380.0","6379.0","0.9047071145178008","1","0","1","1","0","0"
"6381 ? 6380","6349","","0.3391632712102825","6381.0","6380.0","0.3391632712102825","1","0","1","1","0","0"
"6382 ? 6381","6350","","0.548499956825823","6382.0","6381.0","0.548499956825823","1","0","1","1","0","0"
"6383 ? 6382","6351","","0.9999455705494322","6383.0","6382.0","0.9999455705494322","1","0","1","1","0","0"
"6384 ? 6383","6352","","1.05170065817429","6384.0","6383.0","1.05170065817429","1","0","1","1","0","0"
"6385 ? 6384","6353","","1.1991232450109115","6385.0","6384.0","1.1991232450109115","1","0","1","1","0","0"
"6386 ? 6385","6354","","2.2391314138679053","6386.0","6385.0","2.2391314138679053","1","0","1","1","0","0"
"6387 ? 6386","6355","","0.8762128956374763","6387.0","6386.0","0.8762128956374763","1","0","1","1","0","0"
"6388 ? 6387","6356","","0.5019527522110085","6388.0","6387.0","0.5019527522110085","1","0","1","1","0","0"
"6389 ? 6388","6357","","1.157740315100105","6389.0","6388.0","1.157740315100105","1","0","1","1","0","0"
"6390 ? 6389","6358","","1.2497876063194782","6390.0","6389.0","1.2497876063194782","1","0","1","1","0","0"
"6391 ? 6390","6359","","3.3030768448104593","6391.0","6390.0","3.3030768448104593","1","0","1","1","0","0"
"6392 ? 6391","6360","","0.0","6392.0","6391.0","0.0","1","0","1","1","0","0"
"6393 ? 6392","6361","","1.3202927919446334","6393.0","6392.0","1.3202927919446334","1","0","1","1","0","0"
"6394 ? 6393","6362","","1.0065604976126792","6394.0","6393.0","1.0065604976126792","1","0","1","1","0","0"
"6395 ? 6394","6363","","0.7070682937529531","6395.0","6394.0","0.7070682937529531","1","0","1","1","0","0"
"6396 ? 6395","6364","","2.356898307123475","6396.0","6395.0","2.356898307123475","1","0","1","1","0","0"
"6397 ? 6396","6365","","0.0","6397.0","6396.0","0.0","1","0","1","1","0","0"
"6398 ? 6397","6366","","1.1898634674774633","6398.0","6397.0","1.1898634674774633","1","0","1","1","0","0"
"6399 ? 6398","6367","","2.730373712421913","6399.0","6398.0","2.730373712421913","1","0","1","1","0","0"
"6400 ? 6399","6368","","1.693205397834475","6400.0","6399.0","1.693205397834475","1","0","1","1","0","0"
"6401 ? 6400","6369","","0.9240613290469588","6401.0","6400.0","0.9240613290469588","1","0","1","1","0","0"
"6402 ? 6401","6370","","1.745949798894007","6402.0","6401.0","1.745949798894007","1","0","1","1","0","0"
"6403 ? 6402","6371","","1.0909335081749474","6403.0","6402.0","1.0909335081749474","1","0","1","1","0","0"
"6404 ? 6403","6372","","1.725558444879859","6404.0","6403.0","1.725558444879859","1","0","1","1","0","0"
"6405 ? 6404","6373","","1.3647816961319004","6405.0","6404.0","1.3647816961319004","1","0","1","1","0","0"
"6406 ? 6405","6374","","5.3176879239931685","6406.0","6405.0","5.3176879239931685","1","0","1","1","0","0"
"6406 ? 6407","6375","","3.4918951865850043","6406.0","6407.0","3.4918951865850043","1","0","1","1","0","0"
"6408 ? 6406","6376","","0.77867404090087","6408.0","6406.0","0.77867404090087","1","0","1","1","0","0"
"6409 ? 6408","6377","","1.8238676973911063","6409.0","6408.0","1.8238676973911063","1","0","1","1","0","0"
"6410 ? 6409","6378","","1.658483208798658","6410.0","6409.0","1.658483208798658","1","0","1","1","0","0"
"6411 ? 6410","6379","","1.357842430430289","6411.0","6410.0","1.357842430430289","1","0","1","1","0","0"
"6412 ? 6411","6380","","1.0809713992138072","6412.0","6411.0","1.0809713992138072","1","0","1","1","0","0"
"6413 ? 6412","6381","","1.7815406267886884","6413.0","6412.0","1.7815406267886884","1","0","1","1","0","0"
"6414 ? 6413","6382","","0.7583921298973076","6414.0","6413.0","0.7583921298973076","1","0","1","1","0","0"
"6415 ? 6414","6383","","1.6487308532315532","6415.0","6414.0","1.6487308532315532","1","0","1","1","0","0"
"6416 ? 6415","6384","","2.3790919327018636","6416.0","6415.0","2.3790919327018636","1","0","1","1","0","0"
"6417 ? 6416","6385","","0.7346864949822187","6417.0","6416.0","0.7346864949822187","1","0","1","1","0","0"
"6418 ? 6417","6386","","1.199123245010941","6418.0","6417.0","1.199123245010941","1","0","1","1","0","0"
"6419 ? 6418","6387","","2.0527845723724107","6419.0","6418.0","2.0527845723724107","1","0","1","1","0","0"
"6420 ? 6419","6388","","1.604814350626803","6420.0","6419.0","1.604814350626803","1","0","1","1","0","0"
"6421 ? 6420","6389","","2.9961473279971456","6421.0","6420.0","2.9961473279971456","1","0","1","1","0","0"
"6422 ? 6421","6390","","1.2914952596899218","6422.0","6421.0","1.2914952596899218","1","0","1","1","0","0"
"6423 ? 6422","6391","","1.2655416031633702","6423.0","6422.0","1.2655416031633702","1","0","1","1","0","0"
"6424 ? 6423","6392","","0.0","6424.0","6423.0","0.0","1","0","1","1","0","0"
"6425 ? 6424","6393","","1.586639545878002","6425.0","6424.0","1.586639545878002","1","0","1","1","0","0"
"6426 ? 6425","6394","","3.1027843116166274","6426.0","6425.0","3.1027843116166274","1","0","1","1","0","0"
"6427 ? 6426","6395","","0.5484999568258188","6427.0","6426.0","0.5484999568258188","1","0","1","1","0","0"
"6428 ? 6427","6396","","3.6965305664783887","6428.0","6427.0","3.6965305664783887","1","0","1","1","0","0"
"6429 ? 6428","6397","","2.8013594314860826","6429.0","6428.0","2.8013594314860826","1","0","1","1","0","0"
"6430 ? 6429","6398","","3.3974977744925927","6430.0","6429.0","3.3974977744925927","1","0","1","1","0","0"
