Label,ID,Link displacement,Link target IDs,Link target IDs,Link velocity
,, ,Source spot id,Target spot id, 
,,(micron),,,(micron/frame)
12475 ? 12476,12311,0.6705993564749080,12475.0,12476.0,0.6705993564749080
12476 ? 12477,12312,0.4691245915296630,12476.0,12477.0,0.4691245915296630
12477 ? 12478,12313,0.7136340383199830,12477.0,12478.0,0.7136340383199830
12478 ? 12479,12314,0.3690387957323560,12478.0,12479.0,0.3690387957323560
11091 ? 12483,12315,2.7622027284209600,11091.0,12483.0,2.7622027284209600
12483 ? 12484,12316,1.1179951512118600,12483.0,12484.0,1.1179951512118600
12484 ? 12485,12317,3.0352705338163100,12484.0,12485.0,3.0352705338163100
12485 ? 12486,12318,0.36232036660111800,12485.0,12486.0,0.36232036660111800
12486 ? 12487,12319,1.1220650535215700,12486.0,12487.0,1.1220650535215700
12487 ? 12488,12320,0.9848486159292410,12487.0,12488.0,0.9848486159292410
12488 ? 12489,12321,2.8584298541119600,12488.0,12489.0,2.8584298541119600
12489 ? 12490,12322,0.0,12489.0,12490.0,0.0
12490 ? 12491,12323,1.330263555754060,12490.0,12491.0,1.330263555754060
12491 ? 12492,12324,1.5286313013151800,12491.0,12492.0,1.5286313013151800
12492 ? 12493,12325,1.456509847736020,12492.0,12493.0,1.456509847736020
12493 ? 12494,12326,0.5842240365992400,12493.0,12494.0,0.5842240365992400
12494 ? 12495,12327,1.3844241769009300,12494.0,12495.0,1.3844241769009300
12495 ? 12496,12328,0.2987770283617710,12495.0,12496.0,0.2987770283617710
12496 ? 12497,12329,0.7246407332022040,12496.0,12497.0,0.7246407332022040
12497 ? 12498,12330,0.0,12497.0,12498.0,0.0
12498 ? 12499,12331,1.118084613495700,12498.0,12499.0,1.118084613495700
12499 ? 12500,12332,2.4105595448712800,12499.0,12500.0,2.4105595448712800
12500 ? 12501,12333,1.729776095763230,12500.0,12501.0,1.729776095763230
12501 ? 12502,12334,1.1328693370727800,12501.0,12502.0,1.1328693370727800
12502 ? 12503,12335,1.5081179697772200,12502.0,12503.0,1.5081179697772200
12503 ? 12504,12336,0.37409337833873400,12503.0,12504.0,0.37409337833873400
12504 ? 12505,12337,1.7708261991482900,12504.0,12505.0,1.7708261991482900
12505 ? 12506,12338,2.7151294859642000,12505.0,12506.0,2.7151294859642000
12506 ? 12507,12339,0.5842240365992420,12506.0,12507.0,0.5842240365992420
12507 ? 12508,12340,1.8596594634079200,12507.0,12508.0,1.8596594634079200
12508 ? 12509,12341,1.0706243960609000,12508.0,12509.0,1.0706243960609000
12509 ? 12510,12342,1.7236718697293200,12509.0,12510.0,1.7236718697293200
12510 ? 12511,12343,0.7181966783885260,12510.0,12511.0,0.7181966783885260
12511 ? 12512,12344,1.1969944639809500,12511.0,12512.0,1.1969944639809500
12512 ? 12513,12345,1.807595703680540,12512.0,12513.0,1.807595703680540
12513 ? 12514,12346,0.0,12513.0,12514.0,0.0
12514 ? 12515,12347,0.0,12514.0,12515.0,0.0
12515 ? 12516,12348,1.464742080991530,12515.0,12516.0,1.464742080991530
12516 ? 12517,12349,1.7681842760521000,12516.0,12517.0,1.7681842760521000
12517 ? 12518,12350,1.5767785873375700,12517.0,12518.0,1.5767785873375700
12518 ? 12519,12351,2.7235795588555100,12518.0,12519.0,2.7235795588555100
12519 ? 12520,12352,1.1409672833301900,12519.0,12520.0,1.1409672833301900
12520 ? 12521,12353,0.7600680315038920,12520.0,12521.0,0.7600680315038920
12521 ? 12522,12354,0.8015412490459260,12521.0,12522.0,0.8015412490459260
12522 ? 12523,12355,2.6625416215219500,12522.0,12523.0,2.6625416215219500
12523 ? 12524,12356,1.0699180076679500,12523.0,12524.0,1.0699180076679500
12524 ? 12525,12357,1.6438564130865100,12524.0,12525.0,1.6438564130865100
12525 ? 12526,12358,1.8009116345559700,12525.0,12526.0,1.8009116345559700
12526 ? 12527,12359,1.0440974250934500,12526.0,12527.0,1.0440974250934500
12527 ? 12528,12360,0.9726020908400480,12527.0,12528.0,0.9726020908400480
12528 ? 12529,12361,0.9754833515502560,12528.0,12529.0,0.9754833515502560
12529 ? 12530,12362,0.8321803357947970,12529.0,12530.0,0.8321803357947970
12530 ? 12531,12363,0.7307941541831580,12530.0,12531.0,0.7307941541831580
12531 ? 12532,12364,0.9501301705675390,12531.0,12532.0,0.9501301705675390
12532 ? 12533,12365,1.1043708008858000,12532.0,12533.0,1.1043708008858000
12533 ? 12534,12366,1.685584082716800,12533.0,12534.0,1.685584082716800
12534 ? 12535,12367,2.7132933447871200,12534.0,12535.0,2.7132933447871200
12535 ? 12536,12368,1.1161206028363700,12535.0,12536.0,1.1161206028363700
12536 ? 12537,12369,1.045091727940160,12536.0,12537.0,1.045091727940160
12537 ? 12538,12370,1.5016780251036400,12537.0,12538.0,1.5016780251036400
12538 ? 12539,12371,0.9448159221599380,12538.0,12539.0,0.9448159221599380
12539 ? 12540,12372,0.5275464167960940,12539.0,12540.0,0.5275464167960940
12540 ? 12541,12373,0.9301485739203110,12540.0,12541.0,0.9301485739203110
12541 ? 12542,12374,0.9856179562078230,12541.0,12542.0,0.9856179562078230
12542 ? 12543,12375,0.7460632974143560,12542.0,12543.0,0.7460632974143560
12543 ? 12544,12376,1.5809951389284500,12543.0,12544.0,1.5809951389284500
12544 ? 12545,12377,0.7516152246708960,12544.0,12545.0,0.7516152246708960
12545 ? 12546,12378,1.3777402874959700,12545.0,12546.0,1.3777402874959700
12546 ? 12547,12379,1.182972536797070,12546.0,12547.0,1.182972536797070
12547 ? 12548,12380,1.4644039251365700,12547.0,12548.0,1.4644039251365700
12548 ? 12549,12381,1.1767952688091100,12548.0,12549.0,1.1767952688091100
12549 ? 12550,12382,2.8197252540264100,12549.0,12550.0,2.8197252540264100
12550 ? 12551,12383,0.350639287990279,12550.0,12551.0,0.350639287990279
12551 ? 12552,12384,1.6463149657925600,12551.0,12552.0,1.6463149657925600
12552 ? 12553,12385,1.9260392910174800,12552.0,12553.0,1.9260392910174800
12553 ? 12554,12386,0.5011448169277240,12553.0,12554.0,0.5011448169277240
12554 ? 12555,12387,0.5016231108389170,12554.0,12555.0,0.5016231108389170
12555 ? 12556,12388,0.9744442106136000,12555.0,12556.0,0.9744442106136000
12556 ? 12557,12389,0.7922517293994100,12556.0,12557.0,0.7922517293994100
12557 ? 12558,12390,0.6120354949103050,12557.0,12558.0,0.6120354949103050
12558 ? 12559,12391,0.7445387475896490,12558.0,12559.0,0.7445387475896490
12559 ? 12560,12392,1.9199488451484400,12559.0,12560.0,1.9199488451484400
12560 ? 12561,12393,1.4357981108413500,12560.0,12561.0,1.4357981108413500
12561 ? 12562,12394,1.6203459387054400,12561.0,12562.0,1.6203459387054400
12562 ? 12563,12395,1.1598001553824100,12562.0,12563.0,1.1598001553824100
12563 ? 12564,12396,1.0629775765191700,12563.0,12564.0,1.0629775765191700
12564 ? 12565,12397,1.236525031547720,12564.0,12565.0,1.236525031547720
12565 ? 12566,12398,0.5476465526475400,12565.0,12566.0,0.5476465526475400
12566 ? 12567,12399,0.6516586369793400,12566.0,12567.0,0.6516586369793400
12567 ? 12568,12400,0.7827465282853380,12567.0,12568.0,0.7827465282853380
12568 ? 12569,12401,0.1825853758743320,12568.0,12569.0,0.1825853758743320
12569 ? 12570,12402,0.9874363576227630,12569.0,12570.0,0.9874363576227630
12570 ? 12571,12403,0.64069069936371,12570.0,12571.0,0.64069069936371
12571 ? 12572,12404,0.1812215419882840,12571.0,12572.0,0.1812215419882840
12572 ? 12573,12405,0.5428308396199140,12572.0,12573.0,0.5428308396199140
12573 ? 12574,12406,0.7187432326360080,12573.0,12574.0,0.7187432326360080
12574 ? 12575,12407,0.7069501827710410,12574.0,12575.0,0.7069501827710410
12575 ? 12576,12408,0.3261757326193170,12575.0,12576.0,0.3261757326193170
12576 ? 12577,12409,0.10391390937082500,12576.0,12577.0,0.10391390937082500
12577 ? 12578,12410,0.8895599432709820,12577.0,12578.0,0.8895599432709820
12578 ? 12579,12411,1.0964872292349900,12578.0,12579.0,1.0964872292349900
12579 ? 12580,12412,1.0856038007199300,12579.0,12580.0,1.0856038007199300
12580 ? 12581,12413,0.6628308332352900,12580.0,12581.0,0.6628308332352900
12581 ? 12582,12414,1.3513590495649100,12581.0,12582.0,1.3513590495649100
12582 ? 12583,12415,0.42701426787285300,12582.0,12583.0,0.42701426787285300
12583 ? 12584,12416,0.515296317692054,12583.0,12584.0,0.515296317692054
12584 ? 12585,12417,0.8227266363062460,12584.0,12585.0,0.8227266363062460
12585 ? 12586,12418,0.27605182771942000,12585.0,12586.0,0.27605182771942000
12586 ? 12587,12419,0.49791210443346900,12586.0,12587.0,0.49791210443346900
12587 ? 12588,12420,0.5896680900462850,12587.0,12588.0,0.5896680900462850
12588 ? 12589,12421,0.3617703930756550,12588.0,12589.0,0.3617703930756550
12589 ? 12590,12422,0.3265004244489720,12589.0,12590.0,0.3265004244489720
12590 ? 12591,12423,0.32921764145317200,12590.0,12591.0,0.32921764145317200
12591 ? 12592,12424,1.176608622089880,12591.0,12592.0,1.176608622089880
12592 ? 12593,12425,0.645814688118762,12592.0,12593.0,0.645814688118762
12593 ? 12594,12426,1.7675848928253300,12593.0,12594.0,1.7675848928253300
12594 ? 12595,12427,1.2329673440567500,12594.0,12595.0,1.2329673440567500
12595 ? 12596,12428,1.4686676675744800,12595.0,12596.0,1.4686676675744800
12596 ? 12597,12429,0.7007765583357380,12596.0,12597.0,0.7007765583357380
12597 ? 12598,12430,0.7738098217473880,12597.0,12598.0,0.7738098217473880
12598 ? 12599,12431,0.6760049792026280,12598.0,12599.0,0.6760049792026280
12599 ? 12600,12432,0.8431965359981820,12599.0,12600.0,0.8431965359981820
12600 ? 12601,12433,0.6808982256857760,12600.0,12601.0,0.6808982256857760
12601 ? 12602,12434,2.394769991598610,12601.0,12602.0,2.394769991598610
12602 ? 12603,12435,2.149295455520860,12602.0,12603.0,2.149295455520860
12603 ? 12604,12436,0.3227996974647210,12603.0,12604.0,0.3227996974647210
12604 ? 12605,12437,0.49729908778824800,12604.0,12605.0,0.49729908778824800
12605 ? 12606,12438,0.21283868232108000,12605.0,12606.0,0.21283868232108000
12606 ? 12607,12439,0.38328663718441400,12606.0,12607.0,0.38328663718441400
12607 ? 12608,12440,1.1049706009886800,12607.0,12608.0,1.1049706009886800
12608 ? 12609,12441,1.8999721659857100,12608.0,12609.0,1.8999721659857100
12609 ? 12610,12442,0.6419285005877020,12609.0,12610.0,0.6419285005877020
12610 ? 12611,12443,0.25346331239795000,12610.0,12611.0,0.25346331239795000
12611 ? 12612,12444,0.4797684768242230,12611.0,12612.0,0.4797684768242230
12612 ? 12613,12445,0.0,12612.0,12613.0,0.0
12613 ? 12614,12446,0.8262175560229920,12613.0,12614.0,0.8262175560229920
12614 ? 12615,12447,0.9778595506483310,12614.0,12615.0,0.9778595506483310
12615 ? 12616,12448,0.2265470638869570,12615.0,12616.0,0.2265470638869570
12616 ? 12617,12449,0.506317867387164,12616.0,12617.0,0.506317867387164
12617 ? 12618,12450,2.8840865208647200,12617.0,12618.0,2.8840865208647200
12618 ? 12619,12451,0.649151532298342,12618.0,12619.0,0.649151532298342
12619 ? 12620,12452,0.7185003374894460,12619.0,12620.0,0.7185003374894460
12620 ? 12621,12453,0.34309208594631100,12620.0,12621.0,0.34309208594631100
12621 ? 12622,12454,2.4424468832012100,12621.0,12622.0,2.4424468832012100
12622 ? 12623,12455,2.170405329733270,12622.0,12623.0,2.170405329733270
12623 ? 12624,12456,1.9935259332554900,12623.0,12624.0,1.9935259332554900
12624 ? 12625,12457,2.161760873886600,12624.0,12625.0,2.161760873886600
12625 ? 12626,12458,0.7137498567796950,12625.0,12626.0,0.7137498567796950
12626 ? 12627,12459,2.426425190871950,12626.0,12627.0,2.426425190871950
12627 ? 12628,12460,0.2233396038411300,12627.0,12628.0,0.2233396038411300
12628 ? 12629,12461,0.2519250445468830,12628.0,12629.0,0.2519250445468830
12629 ? 12630,12462,0.4129771782764780,12629.0,12630.0,0.4129771782764780
12630 ? 12631,12463,0.40161653226661200,12630.0,12631.0,0.40161653226661200
12631 ? 12632,12464,0.4228952915952550,12631.0,12632.0,0.4228952915952550
12632 ? 12633,12465,0.7053223673344560,12632.0,12633.0,0.7053223673344560
12633 ? 12634,12466,0.478797785592356,12633.0,12634.0,0.478797785592356
12634 ? 12635,12467,0.0,12634.0,12635.0,0.0
12635 ? 12636,12468,0.4414297470322170,12635.0,12636.0,0.4414297470322170
12636 ? 12637,12469,0.0,12636.0,12637.0,0.0
12637 ? 12638,12470,0.0,12637.0,12638.0,0.0
12638 ? 12639,12471,0.0,12638.0,12639.0,0.0
12639 ? 12640,12472,0.0,12639.0,12640.0,0.0
12640 ? 12641,12473,0.1514091541116760,12640.0,12641.0,0.1514091541116760
12641 ? 12642,12474,0.3887615552894500,12641.0,12642.0,0.3887615552894500
12642 ? 12643,12475,0.36214471228865000,12642.0,12643.0,0.36214471228865000
12643 ? 12644,12476,0.9214310216979660,12643.0,12644.0,0.9214310216979660
12644 ? 12645,12477,0.5319872910869870,12644.0,12645.0,0.5319872910869870
12645 ? 12646,12478,0.9687114690705430,12645.0,12646.0,0.9687114690705430
12646 ? 12647,12479,0.7283836289309610,12646.0,12647.0,0.7283836289309610
12647 ? 12648,12480,0.9913547891735510,12647.0,12648.0,0.9913547891735510
12648 ? 12649,12481,0.33082872054058600,12648.0,12649.0,0.33082872054058600
12649 ? 12650,12482,0.40706085303083800,12649.0,12650.0,0.40706085303083800
12650 ? 12651,12483,0.4301916383590770,12650.0,12651.0,0.4301916383590770
12651 ? 12652,12484,0.3426079927982490,12651.0,12652.0,0.3426079927982490
12652 ? 12653,12485,0.6176160202720390,12652.0,12653.0,0.6176160202720390
12653 ? 12654,12486,0.41496341597313100,12653.0,12654.0,0.41496341597313100
12654 ? 12655,12487,0.9423913509141450,12654.0,12655.0,0.9423913509141450
12655 ? 12656,12488,1.225743397730870,12655.0,12656.0,1.225743397730870
12656 ? 12657,12489,0.4350474378328290,12656.0,12657.0,0.4350474378328290
12657 ? 12658,12490,0.5957598261562700,12657.0,12658.0,0.5957598261562700
12658 ? 12659,12491,0.3039049042125760,12658.0,12659.0,0.3039049042125760
12659 ? 12660,12492,0.27907380648136100,12659.0,12660.0,0.27907380648136100
12660 ? 12661,12493,0.25643619903524600,12660.0,12661.0,0.25643619903524600
12661 ? 12662,12494,0.7087914926041230,12661.0,12662.0,0.7087914926041230
12662 ? 12663,12495,0.0,12662.0,12663.0,0.0
12663 ? 12664,12496,0.8262175560229850,12663.0,12664.0,0.8262175560229850
12328 ? 12666,12497,0.2945611225833890,12328.0,12666.0,0.2945611225833890
12666 ? 12667,12498,1.2633186698238000,12666.0,12667.0,1.2633186698238000
12667 ? 12668,12499,0.7071629317449590,12667.0,12668.0,0.7071629317449590
12668 ? 12669,12500,0.5838254863718030,12668.0,12669.0,0.5838254863718030
12669 ? 12670,12501,0.9661197078150650,12669.0,12670.0,0.9661197078150650
12670 ? 12671,12502,0.733958493454243,12670.0,12671.0,0.733958493454243
12671 ? 12672,12503,1.2442226203517100,12671.0,12672.0,1.2442226203517100
12672 ? 12673,12504,0.5152377009447530,12672.0,12673.0,0.5152377009447530
12673 ? 12674,12505,0.8382716499854500,12673.0,12674.0,0.8382716499854500
12674 ? 12675,12506,1.491762228595220,12674.0,12675.0,1.491762228595220
12675 ? 12676,12507,0.7140177960358880,12675.0,12676.0,0.7140177960358880
12676 ? 12677,12508,0.9613415176344950,12676.0,12677.0,0.9613415176344950
12677 ? 12678,12509,0.3440309866079010,12677.0,12678.0,0.3440309866079010
12678 ? 12679,12510,0.942764999311662,12678.0,12679.0,0.942764999311662
12679 ? 12680,12511,0.4989163080548510,12679.0,12680.0,0.4989163080548510
12680 ? 12681,12512,0.5410042582106190,12680.0,12681.0,0.5410042582106190
12681 ? 12682,12513,1.906878172911610,12681.0,12682.0,1.906878172911610
12682 ? 12683,12514,0.30194017699593500,12682.0,12683.0,0.30194017699593500
12683 ? 12684,12515,1.348918001837350,12683.0,12684.0,1.348918001837350
12684 ? 12685,12516,0.8389079536543560,12684.0,12685.0,0.8389079536543560
12685 ? 12686,12517,1.1245590156163300,12685.0,12686.0,1.1245590156163300
12686 ? 12687,12518,0.5450725230370420,12686.0,12687.0,0.5450725230370420
12687 ? 12688,12519,0.523366311283717,12687.0,12688.0,0.523366311283717
12688 ? 12689,12520,1.1443594911042100,12688.0,12689.0,1.1443594911042100
12689 ? 12690,12521,0.6087963729365130,12689.0,12690.0,0.6087963729365130
12690 ? 12691,12522,0.18261314979721000,12690.0,12691.0,0.18261314979721000
12691 ? 12692,12523,0.3730182149066320,12691.0,12692.0,0.3730182149066320
12692 ? 12693,12524,0.9378860849579490,12692.0,12693.0,0.9378860849579490
12693 ? 12694,12525,0.5968193575390990,12693.0,12694.0,0.5968193575390990
12694 ? 12695,12526,0.8725829924499760,12694.0,12695.0,0.8725829924499760
12695 ? 12696,12527,0.0,12695.0,12696.0,0.0
12696 ? 12697,12528,1.2435992779327800,12696.0,12697.0,1.2435992779327800
12697 ? 12698,12529,0.7002614343329150,12697.0,12698.0,0.7002614343329150
12698 ? 12699,12530,0.8793574825050160,12698.0,12699.0,0.8793574825050160
12699 ? 12700,12531,1.6240956254567800,12699.0,12700.0,1.6240956254567800
12700 ? 12701,12532,1.5112483102192300,12700.0,12701.0,1.5112483102192300
12701 ? 12702,12533,0.291570220290148,12701.0,12702.0,0.291570220290148
12702 ? 12703,12534,0.9475090186742210,12702.0,12703.0,0.9475090186742210
12703 ? 12704,12535,1.0306278224800500,12703.0,12704.0,1.0306278224800500
12704 ? 12705,12536,0.8459287408073220,12704.0,12705.0,0.8459287408073220
12705 ? 12706,12537,0.7908093671593040,12705.0,12706.0,0.7908093671593040
12706 ? 12707,12538,0.9967648914752880,12706.0,12707.0,0.9967648914752880
12707 ? 12708,12539,0.5284154262293890,12707.0,12708.0,0.5284154262293890
12708 ? 12709,12540,0.23660172999081100,12708.0,12709.0,0.23660172999081100
12709 ? 12710,12541,0.2837286266781120,12709.0,12710.0,0.2837286266781120
12710 ? 12711,12542,1.0058817104715100,12710.0,12711.0,1.0058817104715100
12711 ? 12712,12543,1.05619760021969,12711.0,12712.0,1.05619760021969
12712 ? 12713,12544,0.3765440110311630,12712.0,12713.0,0.3765440110311630
12713 ? 12714,12545,0.6601447517868480,12713.0,12714.0,0.6601447517868480
12714 ? 12715,12546,0.6178031391292600,12714.0,12715.0,0.6178031391292600
12715 ? 12716,12547,0.6186967837940860,12715.0,12716.0,0.6186967837940860
12716 ? 12717,12548,0.4807425170317880,12716.0,12717.0,0.4807425170317880
12717 ? 12718,12549,0.4556688581559150,12717.0,12718.0,0.4556688581559150
12718 ? 12719,12550,0.741504360431219,12718.0,12719.0,0.741504360431219
12719 ? 12720,12551,0.8186830405265160,12719.0,12720.0,0.8186830405265160
12720 ? 12721,12552,0.30168860633590500,12720.0,12721.0,0.30168860633590500
12721 ? 12722,12553,0.5576062383367020,12721.0,12722.0,0.5576062383367020
12722 ? 12723,12554,0.4906977074229990,12722.0,12723.0,0.4906977074229990
12723 ? 12724,12555,0.4857251076566880,12723.0,12724.0,0.4857251076566880
12724 ? 12725,12556,1.0849852922382700,12724.0,12725.0,1.0849852922382700
12725 ? 12726,12557,0.4827270092220100,12725.0,12726.0,0.4827270092220100
12726 ? 12727,12558,1.1194718784483700,12726.0,12727.0,1.1194718784483700
12727 ? 12728,12559,0.9054718120430700,12727.0,12728.0,0.9054718120430700
12728 ? 12729,12560,0.8990281942467460,12728.0,12729.0,0.8990281942467460
12729 ? 12730,12561,1.120789007651440,12729.0,12730.0,1.120789007651440
12730 ? 12731,12562,1.4847374578478200,12730.0,12731.0,1.4847374578478200
12731 ? 12732,12563,0.8436892249074650,12731.0,12732.0,0.8436892249074650
12732 ? 12733,12564,0.6303110150727510,12732.0,12733.0,0.6303110150727510
12733 ? 12734,12565,0.6982375779659290,12733.0,12734.0,0.6982375779659290
12734 ? 12735,12566,1.4879250955120400,12734.0,12735.0,1.4879250955120400
12735 ? 12736,12567,0.5239984146070140,12735.0,12736.0,0.5239984146070140
12736 ? 12737,12568,1.5191053621274600,12736.0,12737.0,1.5191053621274600
12737 ? 12738,12569,0.1820674567430430,12737.0,12738.0,0.1820674567430430
12738 ? 12739,12570,1.0327470276761500,12738.0,12739.0,1.0327470276761500
12739 ? 12740,12571,0.5661391303239590,12739.0,12740.0,0.5661391303239590
12740 ? 12741,12572,0.6650977255685220,12740.0,12741.0,0.6650977255685220
12741 ? 12742,12573,0.2482581325457140,12741.0,12742.0,0.2482581325457140
12742 ? 12743,12574,0.30160810438524800,12742.0,12743.0,0.30160810438524800
12743 ? 12744,12575,0.562162302820843,12743.0,12744.0,0.562162302820843
12744 ? 12745,12576,0.5992279871808910,12744.0,12745.0,0.5992279871808910
12745 ? 12746,12577,0.4596254255522430,12745.0,12746.0,0.4596254255522430
12746 ? 12747,12578,0.8957757309622850,12746.0,12747.0,0.8957757309622850
12747 ? 12748,12579,1.2201989857543000,12747.0,12748.0,1.2201989857543000
12748 ? 12749,12580,0.5319455499027370,12748.0,12749.0,0.5319455499027370
12749 ? 12750,12581,0.9258116190308840,12749.0,12750.0,0.9258116190308840
12750 ? 12751,12582,0.4951596088202160,12750.0,12751.0,0.4951596088202160
12751 ? 12752,12583,0.0,12751.0,12752.0,0.0
12752 ? 12753,12584,0.5072485132415430,12752.0,12753.0,0.5072485132415430
12753 ? 12754,12585,0.3976659330614540,12753.0,12754.0,0.3976659330614540
12754 ? 12755,12586,0.7451942803132330,12754.0,12755.0,0.7451942803132330
12755 ? 12756,12587,0.22467715377510900,12755.0,12756.0,0.22467715377510900
12756 ? 12757,12588,0.633670831107373,12756.0,12757.0,0.633670831107373
12757 ? 12758,12589,0.637663902440462,12757.0,12758.0,0.637663902440462
12758 ? 12759,12590,0.546375946643461,12758.0,12759.0,0.546375946643461
12759 ? 12760,12591,0.41824322528245000,12759.0,12760.0,0.41824322528245000
12760 ? 12761,12592,0.5369298595284780,12760.0,12761.0,0.5369298595284780
12761 ? 12762,12593,1.1372381227792300,12761.0,12762.0,1.1372381227792300
12762 ? 12763,12594,1.1719789499610600,12762.0,12763.0,1.1719789499610600
12763 ? 12764,12595,0.664288446134953,12763.0,12764.0,0.664288446134953
12764 ? 12765,12596,0.7324927977750660,12764.0,12765.0,0.7324927977750660
12765 ? 12766,12597,1.2440463524443300,12765.0,12766.0,1.2440463524443300
12766 ? 12767,12598,0.40242326161536200,12766.0,12767.0,0.40242326161536200
12767 ? 12768,12599,0.5681227404892240,12767.0,12768.0,0.5681227404892240
12768 ? 12769,12600,1.3480617872069200,12768.0,12769.0,1.3480617872069200
12769 ? 12770,12601,0.605971010488719,12769.0,12770.0,0.605971010488719
12770 ? 12771,12602,1.8476158570630700,12770.0,12771.0,1.8476158570630700
12771 ? 12772,12603,1.1018145976870100,12771.0,12772.0,1.1018145976870100
12772 ? 12773,12604,0.5264994352695280,12772.0,12773.0,0.5264994352695280
12773 ? 12774,12605,0.5100253222757540,12773.0,12774.0,0.5100253222757540
12774 ? 12775,12606,0.6185620296997240,12774.0,12775.0,0.6185620296997240
12775 ? 12776,12607,0.9002103605374240,12775.0,12776.0,0.9002103605374240
12776 ? 12777,12608,0.8132638220764130,12776.0,12777.0,0.8132638220764130
12777 ? 12778,12609,0.7359742159957630,12777.0,12778.0,0.7359742159957630
12778 ? 12779,12610,0.6534014655216660,12778.0,12779.0,0.6534014655216660
12779 ? 12780,12611,0.6032728359616440,12779.0,12780.0,0.6032728359616440
12780 ? 12781,12612,0.363256618654274,12780.0,12781.0,0.363256618654274
12781 ? 12782,12613,0.16468040363713200,12781.0,12782.0,0.16468040363713200
12782 ? 12783,12614,0.2917949676682440,12782.0,12783.0,0.2917949676682440
12783 ? 12784,12615,0.8091395464406830,12783.0,12784.0,0.8091395464406830
12784 ? 12785,12616,1.1579583548046700,12784.0,12785.0,1.1579583548046700
12785 ? 12786,12617,0.4194451793197040,12785.0,12786.0,0.4194451793197040
12786 ? 12787,12618,0.6322831844295220,12786.0,12787.0,0.6322831844295220
12787 ? 12788,12619,0.5472496629489850,12787.0,12788.0,0.5472496629489850
12788 ? 12789,12620,1.0800998764063100,12788.0,12789.0,1.0800998764063100
12789 ? 12790,12621,0.2850608558409940,12789.0,12790.0,0.2850608558409940
12790 ? 12791,12622,0.47243444041972200,12790.0,12791.0,0.47243444041972200
12791 ? 12792,12623,0.8315430177025090,12791.0,12792.0,0.8315430177025090
12792 ? 12793,12624,0.5241845756232500,12792.0,12793.0,0.5241845756232500
12793 ? 12794,12625,0.4818038926458120,12793.0,12794.0,0.4818038926458120
12794 ? 12795,12626,1.0099418064767700,12794.0,12795.0,1.0099418064767700
12795 ? 12796,12627,0.4938722854254150,12795.0,12796.0,0.4938722854254150
12796 ? 12797,12628,0.5794396919070010,12796.0,12797.0,0.5794396919070010
12797 ? 12798,12629,0.5181453201336240,12797.0,12798.0,0.5181453201336240
12798 ? 12799,12630,0.746063125213239,12798.0,12799.0,0.746063125213239
12799 ? 12800,12631,0.1336189011638460,12799.0,12800.0,0.1336189011638460
12800 ? 12801,12632,0.2645723576329710,12800.0,12801.0,0.2645723576329710
12801 ? 12802,12633,0.24659488722574700,12801.0,12802.0,0.24659488722574700
12802 ? 12803,12634,0.7269970527595190,12802.0,12803.0,0.7269970527595190
12329 ? 12804,12635,0.8665712714547320,12329.0,12804.0,0.8665712714547320
12804 ? 12805,12636,1.0521657664993400,12804.0,12805.0,1.0521657664993400
12805 ? 12806,12637,0.9180691444228080,12805.0,12806.0,0.9180691444228080
12806 ? 12807,12638,2.029191892638980,12806.0,12807.0,2.029191892638980
12807 ? 12808,12639,0.8164826634110280,12807.0,12808.0,0.8164826634110280
12808 ? 12813,12640,0.8101729693527220,12808.0,12813.0,0.8101729693527220
12813 ? 12809,12641,0.0,12813.0,12809.0,0.0
12809 ? 12810,12642,0.7002614343329350,12809.0,12810.0,0.7002614343329350
12810 ? 12811,12643,0.0,12810.0,12811.0,0.0
12811 ? 12812,12644,1.0458936633699600,12811.0,12812.0,1.0458936633699600
12812 ? 12814,12645,1.4409336055485400,12812.0,12814.0,1.4409336055485400
12814 ? 12815,12646,0.9713393826159540,12814.0,12815.0,0.9713393826159540
12815 ? 12816,12647,0.0,12815.0,12816.0,0.0
12816 ? 12817,12648,1.1457576011267300,12816.0,12817.0,1.1457576011267300
12817 ? 12818,12649,2.1685158497088500,12817.0,12818.0,2.1685158497088500
12818 ? 12819,12650,1.1638757725789200,12818.0,12819.0,1.1638757725789200
12819 ? 12820,12651,0.9760675391851620,12819.0,12820.0,0.9760675391851620
12820 ? 12821,12652,2.233243244439290,12820.0,12821.0,2.233243244439290
12821 ? 12822,12653,2.288210383594830,12821.0,12822.0,2.288210383594830
12822 ? 12823,12654,2.4163139498085500,12822.0,12823.0,2.4163139498085500
12823 ? 12824,12655,0.5809111850158970,12823.0,12824.0,0.5809111850158970
12824 ? 12825,12656,0.6947395230015560,12824.0,12825.0,0.6947395230015560
12825 ? 12826,12657,0.6626151098186240,12825.0,12826.0,0.6626151098186240
12826 ? 12827,12658,1.938171204938010,12826.0,12827.0,1.938171204938010
12827 ? 12828,12659,0.0,12827.0,12828.0,0.0
12828 ? 12829,12660,1.1342421570938200,12828.0,12829.0,1.1342421570938200
12829 ? 12830,12661,0.5975540567235700,12829.0,12830.0,0.5975540567235700
12830 ? 12831,12662,0.0,12830.0,12831.0,0.0
12831 ? 12832,12663,0.0,12831.0,12832.0,0.0
12832 ? 12833,12664,1.4760700292706100,12832.0,12833.0,1.4760700292706100
12833 ? 12834,12665,0.0,12833.0,12834.0,0.0
