"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," ","Median ch0","Median ch1"," "," "
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","",""
"5188","5188","603.0826103131456","2","89","259.37132554280356","2871.0866481431626","23.960442622977396","244.23549537760252","260.5","2991.0","403.8045587979305","417.0323886714347","116.09514041821163","1.4172613845075865","34017.0","373598.0","24","118"
"5189","5189","697.5665398648148","2","90","264.64343157227137","3013.7114391524037","31.173113165895547","279.4281966599939","269.0","3024.0","404.9628022844176","415.596076269916","117.07216150547896","1.4172613845075865","32581.0","376226.0","24","118"
"5190","5190","687.4720699505745","2","91","263.5294065625818","2971.983917200999","31.356547142712774","304.2096193015993","263.0","2947.0","404.9633606118431","414.97463639700635","116.86077982354729","1.4172613845075865","35410.0","392708.0","24","118"
"5191","5191","692.757497436442","2","92","272.6953923295719","2971.0521957047768","25.895816316848997","279.93375541688874","275.0","2958.0","405.1534951319461","415.0914277762168","116.82634636782278","1.4172613845075865","36653.0","395810.0","24","118"
"5192","5192","635.1114083743884","2","93","269.56050588905634","2862.919945096882","28.779499492378655","264.1520828115613","272.0","2956.0","405.3520947459939","414.8131983874447","116.83993621770556","1.4172613845075865","35387.0","379410.0","24","118"
"5193","5193","623.5088436042505","2","94","281.96334781691087","2812.7993742379554","29.92791079684793","253.75786709650248","281.0","2853.0","405.0625071657506","416.4139790799549","118.15108900931055","1.4172613845075865","36022.0","359327.0","24","118"
"5194","5194","505.691957744036","2","95","262.3217814294408","2631.1123415458183","23.13188443479634","216.771423452121","265.0","2692.0","405.01308979029056","416.5364926194686","118.07780109079663","1.4172613845075865","33952.0","340168.0","24","118"
"5195","5195","504.6356733013568","2","96","255.4049285124122","2678.8212308310935","29.489969461738927","199.32839938854963","256.0","2690.5","405.51277554390913","415.5510353630763","117.96935059252289","1.4172613845075865","32102.0","338148.0","24","118"
"5196","5196","401.81620539168364","2","97","230.5622251310801","2446.4315757720633","24.44390566041873","185.14011074466188","233.5","2519.5","405.63832782473526","414.95052297996176","118.15010496780867","1.4172613845075865","30095.0","316304.0","24","118"
"5197","5197","369.1063357982425","2","98","229.96441630413355","2376.8903291436895","19.269352490224204","141.69329262819963","231.0","2419.0","405.4505615934397","414.0607461560514","117.54856126920366","1.4172613845075865","31121.0","323092.0","24","118"
"5198","5198","360.89684273125016","2","99","198.5481589313494","2177.007172928689","24.261794654836862","220.93403236833726","201.0","2208.5","406.71080937456645","414.1111778414709","118.75154088001906","1.4172613845075865","26785.0","294430.0","24","118"
"5199","5199","318.60365325891354","2","100","200.62470155138354","2136.872660146981","18.30930247356308","164.45862073385675","203.0","2214.5","406.0207787320379","414.18252693226435","118.38356574143812","1.4172613845075865","27848.0","297291.0","24","118"
"5200","5200","324.93871996673823","2","101","207.3081233619157","2101.985855259327","27.407805228563532","227.72622817946507","204.0","2181.5","406.1360610862811","413.43001532869437","118.59349867903613","1.4172613845075865","27298.0","278548.0","24","118"
"5201","5201","332.39209148475777","2","102","195.90634154919314","2168.5430412202845","23.79503350914598","168.5251399552515","193.5","2232.5","406.201047322513","412.7376030952963","118.06007028033551","1.4172613845075865","27352.0","305220.0","24","118"
"5202","5202","353.8513495608753","2","103","190.0153019494784","2054.903761262558","22.534290857264434","223.69062867809475","190.0","2060.0","406.19301588252506","412.8854797341229","117.59786488588455","1.4172613845075865","25671.0","278662.0","24","118"
"5203","5203","328.42323312535206","2","104","183.5702418748745","2030.6032114764587","15.864489383628216","184.043336469866","189.0","2115.5","405.62747292981476","413.14723387729373","117.13276024132227","1.4172613845075865","24013.0","265273.0","24","118"
"5204","5204","333.0733856134882","2","105","187.22448426936552","2096.687621856276","18.34542357858368","194.0312573228232","186.0","2030.0","405.61184464883","411.571922250428","117.69795088484372","1.4172613845075865","25463.0","283443.0","24","118"
"5205","5205","297.42634084302364","2","106","184.1166784017348","2111.2006841245106","17.1360697780651","157.55394973787645","185.5","2100.0","404.9566702305482","411.7825897149686","117.75078101414344","1.4172613845075865","25490.0","292920.0","24","118"
"5206","5206","309.8048132242843","2","107","185.1599261081046","2208.5686979530888","13.876802203736549","118.67550309588806","185.0","2241.5","404.53534814043684","410.5270263488601","117.46883751365294","1.4172613845075865","25511.0","308134.0","24","118"
"5207","5207","","2","109","175.56347216114304","1963.0176686891537","13.552572261127358","98.37304364963506","178.0","1971.0","404.37916349722184","409.40815220120305","117.4526556099445","1.4172613845075865","24393.0","269007.0","24","118"
"5208","5208","","2","108","177.95785622310495","1987.5653789678295","15.25943465904273","119.33047655913805","176.5","2018.0","404.53534814043684","410.5270263488601","117.46883751365294","1.4172613845075865","24193.0","273243.0","24","118"
"5209","5209","","2","110","169.55138573493068","1896.1085027590261","13.80488449252852","72.29249752819464","170.0","1914.0","404.37916349722184","409.40815220120305","117.4526556099445","1.4172613845075865","24018.0","272017.0","24","118"
"5210","5210","","2","111","166.88359940338165","1903.9581917671003","13.889686220198705","78.05202015666791","169.0","1908.5","404.30055768670246","409.0084786571461","117.44702392335454","1.4172613845075865","23301.0","263152.0","24","118"
"5211","5211","","2","112","164.49113043319065","1909.9048170258359","14.128229213471325","68.42817045770379","168.0","1928.5","403.9827967666975","408.44824742443376","117.4404824012123","1.4172613845075865","22489.0","262907.0","24","118"
"5212","5212","","2","113","165.333512545655","1890.7321219064959","14.637058410170255","62.34527588297537","166.5","1894.0","403.82635537902655","407.4092550416625","117.42553013013598","1.4172613845075865","23219.0","267498.0","24","118"
"5213","5213","","2","114","161.10772369355666","1836.6510933929183","11.41050519099177","70.90901404921168","161.0","1864.0","403.82635537902655","407.4092550416625","117.42553013013598","1.4172613845075865","22492.0","256579.0","24","118"
"5214","5214","","2","115","154.0599119608536","1847.6614639157633","12.189322514350796","65.09163603742255","155.5","1868.5","403.3495856267911","406.6088490750369","117.41633266323868","1.4172613845075865","21571.0","256817.0","24","118"
"5215","5215","","2","116","154.13225124426734","1816.732053721811","12.713656219615983","78.4212284540225","154.0","1844.0","403.5103916702132","406.28985145474957","117.41038117956886","1.4172613845075865","22472.0","263828.0","24","118"
"5216","5216","","2","117","153.3242845690118","1876.1427808943208","12.449975175954922","79.38540508777233","154.0","1892.5","403.5103916702132","406.28985145474957","117.41038117956886","1.4172613845075865","22011.0","270697.0","24","118"
"5217","5217","","2","118","152.96276589571627","1920.8762586172118","12.109178863708808","95.46063068126008","158.0","1931.0","403.5103916702132","406.28985145474957","117.41038117956886","1.4172613845075865","21846.0","272317.0","24","118"
"5218","5218","","2","119","158.19268230180236","1869.1185184778276","14.21293567842392","91.37377717610825","155.0","1881.0","403.51501307042025","404.8519796868052","117.38824779219063","1.4172613845075865","22981.0","275621.0","24","118"
"5219","5219","","2","120","150.62090514911063","1808.4356689106826","11.9754605031136","90.99383957112148","154.0","1835.0","403.51501307042025","404.8519796868052","117.38824779219063","1.4172613845075865","21869.0","258744.0","24","118"
"5220","5220","","2","121","146.1942508462481","1843.9697064243396","9.78774331447732","86.9867556834421","147.0","1880.0","403.51501307042025","404.8519796868052","117.38824779219063","1.4172613845075865","22646.0","285063.0","24","118"
"5221","5221","","2","122","149.92620566424497","1862.2740140326507","10.866971428783234","78.60513440113219","150.5","1881.5","403.6778730694899","403.8939279474315","117.37245924746381","1.4172613845075865","22847.0","285433.0","24","118"
"5222","5222","","2","123","146.63871177382464","1856.5574276833734","10.392584699396863","86.17386434711877","147.0","1868.5","403.27166530957373","403.38281840179155","117.36724913827703","1.4172613845075865","21160.0","268643.0","24","118"
"5223","5223","","2","124","144.97615977987297","1824.7118861082643","9.879353090548959","83.27485496426368","147.5","1863.5","403.1713421629025","402.8727224264927","117.36006152051648","1.4172613845075865","21716.0","272904.0","24","118"
"5224","5224","","2","125","148.1033268968587","1888.211270338985","10.750913821296274","78.70835155251893","148.0","1896.5","403.07134669444656","402.2606748274901","117.3513045452989","1.4172613845075865","22282.0","286402.0","24","118"
"5225","5225","","2","126","142.54087821761922","1946.7943153489457","10.444847670303366","102.77890138641548","144.0","1986.0","402.7661174376325","402.05575800974157","117.35014333895863","1.4172613845075865","21922.0","300106.0","24","118"
"5226","5226","","1","127","141.58021673592543","1938.3243879880722","10.057021672022284","95.14982043691408","141.0","1946.5","402.666449647392","401.3417587870353","117.33981700628402","1.4172613845075865","22534.0","308036.0","24","118"
"5292","5292","","1","10","216.13810817279483","4145.392830074539","15.872211480804086","186.3294892663007","216.0","4187.0","404.0679679343362","403.62798518531196","118.79412564505412","1.7148862752541802","31169.0","598514.0","12","120"
"5293","5293","556.9370990841214","2","11","210.40167121587262","4118.269905002753","14.213380503559728","204.94250654510668","211.0","4147.5","403.19994045750286","404.81634647786643","118.40781195373461","1.7148862752541802","29792.0","580833.0","12","120"
"5294","5294","587.7248262952259","2","12","200.34943375936186","4150.822832956463","14.586169886699157","214.01922278458755","200.0","4166.0","403.35487388281","405.3605184638182","117.85561940426129","1.7148862752541802","28552.0","589966.0","12","120"
"5295","5295","613.3238907759928","2","13","198.24388601896243","4178.5300766271575","13.891629203055874","214.8648987121439","198.0","4212.0","403.92746110366403","405.58639097334066","117.79290554365161","1.7148862752541802","29256.0","612781.0","12","120"
"5296","5296","652.8043203953075","2","14","195.40844642460962","4203.577810693273","13.644990567568568","242.16537655936074","196.0","4304.5","404.00852120040656","405.6299421321017","117.25635333123606","1.7148862752541802","27099.0","585138.0","12","120"
"5297","5297","795.6922533651117","2","15","189.4277308006328","4312.944763594316","13.371405009604528","272.48665288341283","187.0","4354.0","403.5101140951805","405.64051186636385","117.15419263242873","1.7148862752541802","28908.0","659927.0","12","120"
"5298","5298","792.3202712148997","2","16","186.81499468496258","4385.290928651337","12.932067851663485","290.931781516201","188.0","4482.5","403.8885784147656","406.1358641459685","117.79150806271626","1.7148862752541802","26619.0","622423.0","12","120"
"5299","5299","717.3926758325019","2","17","181.36777476141842","4330.317169437647","14.157350028121517","245.7808053850872","183.0","4350.0","405.16335445187997","407.54813427455696","117.00977005840092","1.7148862752541802","28384.0","674708.0","12","120"
"5300","5300","743.8098436191644","2","18","177.81396030965638","4150.384973040638","12.957508341240713","264.06246024924724","178.5","4266.0","404.9957082056006","406.5167741935375","117.39850625967115","1.7148862752541802","26387.0","617094.0","12","120"
"5301","5301","617.4755805289101","2","19","180.08814524384275","3958.3727969755423","12.801254828530581","216.1577334720828","180.0","4005.0","404.91331134953765","406.63363646070314","117.54403569988744","1.7148862752541802","26348.0","579863.0","12","120"
"5302","5302","688.3688651213456","2","20","181.54692528792768","4019.546935022741","14.640929041755085","246.824180836044","182.5","4120.5","403.71517921633324","406.7116696481927","118.43270156512229","1.7148862752541802","27326.0","604369.0","12","120"
"5303","5303","717.1530668505916","2","21","184.9137585051278","4014.290699104864","14.425376749014276","262.1924712535065","187.0","4087.0","403.36011474890347","407.20483418667243","118.32349544974645","1.7148862752541802","27728.0","604664.0","12","120"
"5304","5304","721.1762307993439","2","22","189.57229052434215","4066.0893706497495","13.147222987929089","300.5687705239796","190.0","4136.5","402.86733934234803","408.01171929941654","117.36458936795718","1.7148862752541802","28566.0","606447.0","12","120"
"5305","5305","745.7962527780293","2","23","194.50024250042267","3992.8927224511363","14.363174800690153","302.2503582627142","197.0","4106.0","402.8284248310414","407.82066624397936","117.40637683744046","1.7148862752541802","29446.0","605020.0","12","120"
"5306","5306","726.0473236855788","2","24","205.53946638493042","3971.69984165599","16.011449827935376","300.940796459952","209.5","4072.0","402.3748696060305","408.14779402724184","117.51039936354255","1.7148862752541802","31468.0","608017.0","12","120"
"5307","5307","716.3802248707244","2","25","216.7398081534869","4080.0788317542824","17.455834576552945","302.60642063093286","214.5","4064.0","401.23001507236853","408.4219106869628","117.51913161255212","1.7148862752541802","34874.0","657237.0","12","120"
"5308","5308","694.132269082784","2","26","224.65462676747754","4159.073913606036","15.730729311368341","238.87460628937257","226.5","4177.5","400.7535230686521","408.43236112032116","117.83357068723632","1.7148862752541802","37979.0","701253.0","12","120"
"5309","5309","672.4292370729553","2","27","240.47659575967387","4061.0608726477385","19.048835640487088","226.17320283838094","244.0","4135.0","399.2413428874946","410.13265973234564","117.23608473113433","1.7148862752541802","40506.0","681328.0","12","120"
"5310","5310","685.1686642020118","2","28","249.95930861445007","4111.039995851355","17.94948085933461","235.1915033500326","249.0","4200.5","399.37595424545475","408.79111702107014","118.57478668595117","1.7148862752541802","40450.0","667591.0","12","120"
"5311","5311","593.0077856201972","2","29","249.452028271733","3796.950034692847","20.68200480497747","260.5884605478956","251.0","3842.0","398.8987397671705","408.5093597924897","118.36751738058027","1.7148862752541802","42618.0","650763.0","12","120"
"5312","5312","546.1415929803027","2","30","245.05908499502598","3888.1004933804857","18.023272644577272","197.30576066785758","244.5","3873.0","396.7151140815497","409.23408481332575","117.27001185126976","1.7148862752541802","43293.0","690817.0","12","120"
"5313","5313","488.3800430808958","2","31","241.61467462705266","3726.8398909655452","20.272443058709328","246.71877838754867","242.0","3773.5","395.2365282006816","410.07807240628415","116.51381077171932","1.7148862752541802","44396.0","687441.0","12","120"
"5314","5314","482.32864783101206","2","32","234.3806949152501","3640.327783383665","17.36490796399704","209.9041833933189","239.0","3700.0","395.20619414044177","410.5293614038627","116.20949090440175","1.7148862752541802","41157.0","639644.0","12","120"
"5315","5315","514.7018967382229","2","33","234.71087964282023","3649.93775790816","20.078906388550852","249.0169421711194","237.0","3696.5","394.13092945564534","410.3989470913001","116.45766302374395","1.7148862752541802","38708.0","597240.0","12","120"
"5316","5316","450.56286450046497","2","34","214.59338352151204","3503.0947063721105","16.97808724036885","232.29550886376276","213.0","3596.5","394.0517299675163","410.35036144287517","115.43266849404179","1.7148862752541802","35440.0","580939.0","12","120"
"5317","5317","464.28165464617905","2","35","218.41446110842853","3424.6544655364387","17.910032620676212","227.18912089397298","222.0","3485.0","393.22784722833114","410.8748480934353","115.53209679198298","1.7148862752541802","41543.0","647841.0","12","120"
"5318","5318","607.3549960230746","2","36","214.9665865230831","3683.6168635777626","18.2705545695965","259.4533962509493","215.5","3723.5","393.43965057978676","411.3474146027042","115.3307163044635","1.7148862752541802","40923.0","699352.0","12","120"
"5319","5319","635.3637678544973","1","10","173.09603165441027","4449.05739365632","12.078315973639102","223.2159257810618","171.0","4470.0","395.27903903990966","446.2474495402467","116.93481866543243","1.6350799082655838","20717.0","530138.0","4","182"
"5320","5320","611.5135283128066","2","11","168.79162167330819","4399.582746134779","11.026413717976673","253.43638474638854","169.0","4478.5","394.1242346691454","447.669496374681","115.86924594497543","1.6350799082655838","20780.0","543255.0","4","182"
"5321","5321","573.6178721573231","2","12","168.6972940020188","4495.4688700267725","12.287699263953298","241.1037030055671","168.0","4510.5","394.25217619890475","447.55823072579545","117.30592567754078","1.6350799082655838","20107.0","541329.0","4","182"
"5322","5322","657.6095541529451","2","13","166.13645383549564","4424.456024229771","13.145990264628773","341.81265214611904","167.0","4543.0","394.7066719586835","448.2149476351703","116.99006207146456","1.6350799082655838","21297.0","567049.0","4","182"
"5323","5323","618.9120559163632","2","14","167.18013505853622","4507.380862116637","11.283165435432329","291.8080683393093","167.0","4558.0","394.5043343574756","448.97379825217934","117.91576524055247","1.6350799082655838","20252.0","546736.0","4","182"
"5324","5324","611.7325423388758","2","15","166.39680766229606","4482.202625462173","12.844329747148509","278.88659779270137","167.0","4545.5","394.4513827585622","450.2740417567424","116.70153076039765","1.6350799082655838","21029.0","570132.0","4","182"
"5325","5325","547.8186621698881","2","16","164.61205903307615","4496.329958022036","12.459500143743073","211.0292053686393","163.0","4561.5","392.6513849741775","450.6003900702714","117.8761773062893","1.6350799082655838","20960.0","576487.0","4","182"
"5326","5326","577.9518989137647","2","17","169.69796645307787","4618.342739476223","13.175489923531016","242.25186900912377","171.0","4680.0","391.2825822419748","451.9342743625672","117.79362905031873","1.6350799082655838","21012.0","572562.0","4","182"
"5327","5327","579.8354501893349","2","18","170.936472854855","4458.783947579501","13.21012060835406","229.7937223601611","173.0","4510.0","390.1935138153721","453.0261608616605","118.18795161209145","1.6350799082655838","22020.0","574926.0","4","182"
"5328","5328","552.4901336257318","2","19","166.17746028560487","4268.389920673109","12.150547754645773","233.34928364757906","167.0","4359.5","389.5255428545885","453.257657283068","118.90509752012002","1.6350799082655838","21110.0","545678.0","4","182"
"5329","5329","512.8307260395591","2","20","168.9795184251944","4104.827853716083","13.80365580282865","199.85615106692455","168.0","4095.0","389.1814473658265","453.61465957126006","119.77162581565825","1.6350799082655838","21900.0","535339.0","4","182"
"5330","5330","466.8443857542596","2","21","173.7239932955782","4037.935791665699","12.51500150799991","225.54433008378618","175.0","4036.0","388.25032422015136","454.3699675975063","120.19101140880491","1.6350799082655838","22603.0","529343.0","4","182"
"5331","5331","479.19119458647447","2","22","175.65463803592604","3887.566688423657","15.030052952448212","203.4856275999645","177.5","3949.5","387.61984968447155","454.9902114601543","120.05981912428423","1.6350799082655838","23561.0","523404.0","4","182"
"5332","5332","468.10254539685104","2","23","178.61116707048288","4175.72355669006","13.768212929392476","227.14979251212498","181.0","4230.0","387.53118735838206","455.68184107163273","119.9564284865869","1.6350799082655838","23970.0","559655.0","4","182"
"5333","5333","468.11740026472336","2","24","183.60948077869486","3963.945683183019","13.204584294261503","198.32036508715487","183.0","4050.0","386.5159800501131","455.77646423489165","118.96732123019561","1.6350799082655838","25179.0","541969.0","4","182"
"5334","5334","419.53820949924705","2","25","179.55483788993502","3696.214333458787","14.303441956298013","204.66783374429804","180.0","3769.0","385.80031146029273","455.09568616583135","121.52792017889112","1.6350799082655838","24801.0","512606.0","4","182"
"5335","5335","340.3896060518938","2","26","181.51303175913503","3748.6844030157763","12.274238519148224","151.43090488761194","181.0","3765.5","387.0366801160211","454.5086211855451","120.769283916858","1.6350799082655838","24812.0","513444.0","4","182"
"5336","5336","305.56477504207265","2","27","183.23328132972824","3776.8255076751475","14.390685825441874","143.0394706313992","183.0","3772.0","386.10035503063915","456.8626317340694","120.0356331784343","1.6350799082655838","27036.0","556301.0","4","182"
"5337","5337","317.7661635906822","2","28","177.6092407872354","3900.358471036431","12.451683395528123","163.70899449407455","177.0","3919.0","386.17185574722515","456.6902980990037","120.17836663496159","1.6350799082655838","25040.0","551778.0","4","182"
"5338","5338","471.04680150705394","2","29","184.2173182163983","4155.793713976772","15.656556231776136","261.39398458748934","186.0","4263.5","385.8615304867901","455.1558838808112","122.31565748137311","1.6350799082655838","27083.0","611629.0","4","182"
"5339","5339","545.6895159108415","2","30","184.1475984639109","4342.61137550392","14.730028043678864","314.1574487557992","184.0","4414.5","384.88460384858547","455.4129265115968","122.84440814131618","1.6350799082655838","27579.0","650610.0","4","182"
"5340","5340","525.9930473003437","2","31","180.85478901735843","4437.147401640425","15.710069511311852","280.14647661081415","181.5","4462.5","384.27337892948134","455.5416113665819","123.58209103547814","1.6350799082655838","28833.0","704443.0","4","182"
"5341","5341","621.052766786554","2","32","181.3717641398415","4560.217529946471","14.154171332501708","259.5525260596664","180.0","4619.0","384.30348647652914","455.5276477798782","123.13534438739165","1.6350799082655838","25753.0","649451.0","4","182"
"5342","5342","525.5595066927089","2","33","173.95210627632932","4294.427730307604","13.723270171483039","257.70855824873547","176.0","4377.0","382.9542500749069","455.7657219131059","123.42695785730604","1.6350799082655838","26115.0","645400.0","4","182"
"5343","5343","475.35931710386575","2","34","172.08540499266482","4087.074632461373","15.804702822293258","242.0968807881369","173.5","4195.0","381.85656809492843","456.5919336137156","123.55556645347758","1.6350799082655838","24949.0","597088.0","4","182"
"5344","5344","424.5573127978218","2","35","164.67255819528347","4013.239350997538","12.378309608004269","205.62078374631162","161.5","4072.0","381.4442322354157","457.1630003571481","124.57173402849105","1.6350799082655838","24455.0","595951.0","4","182"
"5345","5345","","2","36","165.42602428669227","3696.466001343973","13.202803875109439","175.0195926549372","166.0","3739.0","381.7394127597668","457.1779092351269","126.6578497616319","1.6350799082655838","23928.0","537043.0","4","182"
"5346","5346","","2","37","164.93470934767421","3897.68412853975","13.373711096824449","163.27808038984307","165.5","3949.0","381.7394127597668","457.1779092351269","126.6578497616319","1.6350799082655838","27587.0","652446.0","4","182"
"5347","5347","","2","38","168.69711465525856","3858.144000720631","13.651926511880642","171.03221759974457","169.0","3843.5","381.76493107112043","458.5249542043949","126.78907913006535","1.6350799082655838","27543.0","627578.0","4","182"
"5348","5348","","2","39","170.78806992635884","3915.561884537148","14.432371287607639","163.224320717906","170.5","3948.5","381.56131584530635","459.9659576326874","126.96338891814256","1.6350799082655838","25655.0","591306.0","4","182"
"5349","5349","408.18988902350475","2","40","175.7372029858194","3803.1584913915467","12.777191905333629","205.38876579824256","175.0","3843.5","381.62516442300023","460.5367619763133","126.70330541520096","1.6350799082655838","29453.0","639593.0","4","182"
"5350","5350","405.32117800994973","2","41","168.32650169320928","3700.277639753701","12.951624165087143","194.9571013897024","168.0","3726.5","381.61813104273205","461.1565584230559","124.34298151789636","1.6350799082655838","28417.0","625726.0","4","182"
"5351","5351","402.54070034939343","2","42","192.05929291678942","3752.4999057433256","17.265098265484667","193.43454051035835","194.0","3761.0","380.04764574636437","460.7347090128966","125.75627292769087","1.6350799082655838","32852.0","641218.0","4","182"
"5352","5352","407.17422934117985","2","43","211.7175035737074","3962.37885751424","19.487960813730993","189.3593128121378","212.0","4057.5","378.4158214273166","462.405153322796","126.42345857841045","1.6350799082655838","32647.0","612653.0","4","182"
"5353","5353","457.0373459471982","2","44","213.72263557365116","3836.1232906193154","21.224495153853894","214.24010479929987","215.0","3877.5","378.94340906561365","461.5520930715535","125.36060968363574","1.6350799082655838","34914.0","627844.0","4","182"
"5354","5354","436.9565608656697","2","45","189.1039236864765","3702.646930420222","15.300798295983352","207.59160291542946","189.5","3751.5","379.48923266478073","462.34916190081253","122.69441310505033","1.6350799082655838","32241.0","631577.0","4","182"
"5355","5355","302.41517547666086","2","46","182.31969098894925","3362.0090135436935","13.380243612190691","178.85815207883084","183.0","3409.0","378.47247936933076","462.80873553252724","120.87763464778534","1.6350799082655838","31385.0","578090.0","4","182"
"5356","5356","","2","47","189.3022823613324","3293.950668006043","13.827797162975099","145.3526985927894","191.0","3349.0","377.78507875782765","463.0906109096008","121.00687590671659","1.6350799082655838","30727.0","534531.0","4","182"
"5357","5357","","2","48","192.38618056406955","3279.4751960419662","13.977139662992915","160.8863182925519","195.0","3319.5","377.022292698922","462.80609486872333","121.09043876103735","1.6350799082655838","30335.0","519819.0","4","182"
"5358","5358","","2","49","192.0517000661783","3305.4827396448195","13.430905151672656","153.16431191625045","194.0","3369.5","377.022292698922","462.80609486872333","121.09043876103735","1.6350799082655838","30820.0","529888.0","4","182"
"5359","5359","","2","50","195.83061849070006","3250.613805385935","14.647024970933419","152.47308473548784","197.0","3275.5","375.6006015348269","462.3573664613098","121.25435660924764","1.6350799082655838","31997.0","530996.0","4","182"
"5360","5360","","2","51","199.13371917596078","3412.5502344669753","15.527128860690155","159.02338434243592","197.5","3437.5","373.97827233987783","461.55650876931116","121.41246861205997","1.6350799082655838","34324.0","588505.0","4","182"
"5361","5361","","2","52","206.4158145694007","3522.60899888231","13.86102662064276","127.88386737676856","207.0","3571.0","372.9934766203829","461.2544292515558","121.52689031976406","1.6350799082655838","36208.0","618260.0","4","182"
"5362","5362","","2","53","209.9522382173027","3469.47869819658","15.359457501672322","122.92546877102897","208.0","3481.5","372.55658117578275","461.1077803618976","121.57638646027027","1.6350799082655838","35405.0","585632.0","4","182"
"5363","5363","","2","54","205.24361256516366","3358.547223877619","15.622618117684016","147.34554165831275","205.0","3392.0","371.926171576907","460.4974802517518","121.6078551891181","1.6350799082655838","36830.0","601805.0","4","182"
"5364","5364","","2","55","199.25862900113611","3203.243499116327","17.192522786659804","156.611214119455","201.0","3204.5","371.57178545628784","460.8057008441423","121.69080816797435","1.6350799082655838","37046.0","591978.0","4","182"
"5365","5365","","2","56","205.02999750591445","3228.5020662260813","16.165334241590205","174.48153275343756","209.0","3280.0","369.9209607550251","460.45093089575323","121.8978064358284","1.6350799082655838","32544.0","512083.0","4","182"
"5366","5366","","2","57","197.45803634976951","3146.1589838837544","15.190139789744755","191.15580879954186","199.0","3194.0","369.0471698658248","460.15763311643684","121.99679871684083","1.6350799082655838","36163.0","578198.0","4","182"
"5367","5367","407.4410716863684","2","58","196.97549961124543","3104.433703183285","16.676746698669","191.07238543716764","197.0","3114.5","368.9798918858029","460.2594867534658","121.55336904134384","1.6350799082655838","35799.0","562845.0","4","182"
"5368","5368","396.78483877921735","2","59","196.92953993169533","3046.6006795416583","16.23582320119831","200.0555112348136","202.0","3162.5","368.4895498585489","460.44871720597394","121.84955728584045","1.6350799082655838","32125.0","499503.0","4","182"
"5369","5369","402.1854899024589","2","60","188.52877814671393","2999.0479307709024","16.095888917797147","200.88744036079382","188.0","3042.0","368.0142431378506","459.94442841608617","121.90050424143442","1.6350799082655838","33263.0","529611.0","4","182"
"5370","5370","440.06110849515045","2","61","201.3196441793999","3055.0394901779996","19.49937469389057","209.95606548390316","203.0","3154.0","367.6062233770168","460.31997288516374","122.613823425897","1.6350799082655838","35112.0","532379.0","4","182"
"5371","5371","404.2927061945413","2","62","193.63392890711265","3029.600354316339","17.009878774737103","209.5111864822977","197.5","3114.5","367.158155126973","460.40849632354457","122.17908484312726","1.6350799082655838","32629.0","507803.0","4","182"
"5372","5372","388.78075920457024","2","63","198.14746882617015","2962.7852995995627","19.191736048268027","219.85476038030785","200.0","3010.5","367.73704333701255","461.2515770598384","123.17764335096211","1.6350799082655838","37281.0","554865.0","4","182"
"5373","5373","348.22265848840823","2","64","189.0154675190214","2949.047098969844","17.920297981256667","190.53028604266098","189.5","2966.5","366.4936216782881","460.7058291100076","121.13004971983388","1.6350799082655838","35536.0","552266.0","4","182"
"5374","5374","270.2542042879154","2","65","194.26371404665252","2830.3023138417193","18.32397149632506","162.89604184376103","198.5","2868.5","366.81730262270264","460.6149018211071","121.70166419047635","1.6350799082655838","33348.0","486996.0","4","182"
"5375","5375","","2","66","201.61762950531255","2867.982741494277","17.454346688768123","175.65976028727115","204.5","2904.5","367.1431932370082","460.75276897232635","121.6675974766618","1.6350799082655838","39134.0","552550.0","4","182"
"5376","5376","","2","67","216.41655268034813","2812.6072268994008","20.798347265211344","196.92617292283205","216.0","2800.0","367.6839696353245","461.0197215363259","121.61489347572436","1.6350799082655838","41013.0","533301.0","4","182"
"5377","5377","","2","68","239.89682412841373","2974.591644839905","26.474448938297314","160.13256579790973","241.0","3007.5","367.0036929003998","461.19007497749703","121.73191316839517","1.6350799082655838","41758.0","523313.0","4","182"
"5378","5378","","2","69","248.94855956931445","2947.6290688540444","23.465441384515255","171.156679332628","254.0","3012.0","367.0036929003998","461.19007497749703","121.73191316839517","1.6350799082655838","42159.0","497621.0","4","182"
"5379","5379","","2","70","263.0080591496856","2942.051434729987","24.33645098420258","185.89083320107596","264.0","2988.0","367.0036929003998","461.19007497749703","121.73191316839517","1.6350799082655838","48119.0","537519.0","4","182"
"5380","5380","","2","71","279.1826333192753","3011.8193398033773","26.873354209709895","182.2314180617651","285.0","3076.5","366.1845229525206","461.17329056209485","121.76079894936898","1.6350799082655838","49214.0","527983.0","4","182"
"5381","5381","","2","72","287.0319516628787","2922.7993681312364","29.303251175715392","196.19366839605198","285.0","2973.0","366.60004676738544","461.6545052594603","121.74796750764403","1.6350799082655838","56856.0","577725.0","4","182"
