"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","PSMdtoSom","PSMdtoSomDiv","TBto Som"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," "," "," ","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","",""
"2645","2645","386.1814981472303","2","110","216.29986285054306","2079.7540804553755","19.966524659031844","230.56379907574453","206.0","1967.0","372.26223484019545","455.35589177193685","112.67768761394818","1.6350799082655822","20","178","1","0","0"
"2646","2646","350.19253826092574","2","111","182.2415642966222","1829.1145846788215","17.81986213520823","206.59799961586666","176.0","1613.0","371.47413579983686","455.2517263745604","110.57626627010319","1.6350799082655822","20","178","1","0","0"
"2647","2647","334.676050663229","2","112","188.76688305937725","1931.6300798190198","17.459431623369863","180.2300912201087","186.0","1850.0","371.94037976445094","454.78148774561686","110.80564102814499","1.6350799082655822","20","178","1","0","0"
"2648","2648","305.9739676057677","2","113","194.07056980143955","1912.966376152598","21.745565004076077","170.62137391523925","187.0","1765.0","371.95842383216296","454.7199486291457","110.83620271761409","1.6350799082655822","20","178","1","0","0"
"2649","2649","423.46232461314446","2","114","182.7545894681819","2008.5409832124108","16.599524313160035","191.97201740934221","175.0","1866.0","371.2905403131292","454.208344187167","110.18293456478997","1.6350799082655822","20","178","1","0","0"
"2650","2650","344.14693083282197","2","115","196.03712116246905","2026.4674450331363","17.999729493274963","167.01810907119025","195.0","1960.0","371.51277328044455","453.7992832154631","110.90518511315933","1.6350799082655822","20","178","1","0","0"
"2651","2651","355.3408411204575","2","116","189.46817695638208","2054.8954740291583","18.751062798388755","175.5030194914234","187.0","1967.0","371.59684491579515","453.48533028607096","111.00102715632909","1.6350799082655822","20","178","1","0","0"
"2652","2652","290.69110783026724","2","117","185.52615000720024","1996.7428775236979","17.602620642399216","140.9307134225456","185.0","1962.0","371.8868695953372","453.3287692711325","110.90984262412759","1.6350799082655822","20","178","1","0","0"
"2653","2653","378.4689695927142","2","118","182.2654384037054","2032.4220313228514","15.667831214075894","191.5885469860098","174.0","1830.0","371.55665917139686","453.73235578653134","111.34459915399171","1.6350799082655822","20","178","1","0","0"
"2654","2654","393.91285256988766","2","119","189.04299434839365","2117.185509091174","16.183329829919803","204.15458127195657","183.0","1956.0","371.6369112814911","453.2683549770353","111.80876384139752","1.6350799082655822","20","178","1","0","0"
"2655","2655","333.0678939616481","2","120","207.567151871329","2129.090473491666","18.17245092468518","172.97146638938506","204.0","2111.0","372.3159515780574","452.88499560152","113.54403811865049","1.6350799082655822","20","178","1","0","0"
"2656","2656","354.6403831567838","2","121","186.44007836459886","2078.493020502277","18.16229592558924","153.50047155523978","182.0","2004.0","371.8365391007072","452.7248771119155","111.91418956395428","1.6350799082655822","20","178","1","0","0"
"2657","2657","","2","122","185.18820172018647","1940.0434297625789","14.81850400935538","142.33054719961413","183.0","1899.0","371.856823612241","452.6338143340387","112.56146524531158","1.6350799082655822","20","178","1","0","0"
"2658","2658","","2","123","188.01425493420172","1876.2758963680221","14.356424075353985","133.96812703712462","187.0","1844.0","371.95860807331206","451.71434409135094","113.57857608691405","1.6350799082655822","20","178","1","0","0"
"2659","2659","","2","124","185.64274797516313","1894.0177027507616","14.36377847128474","144.10406006304112","185.0","1857.0","371.95860807331206","451.71434409135094","113.57857608691405","1.6350799082655822","20","178","1","0","0"
"2660","2660","","2","125","187.16641483058245","1969.2868390418334","12.84610390633571","175.05937441744385","183.0","1859.0","371.9840312621814","451.6237309302836","114.50325749565968","1.6350799082655822","20","178","1","0","0"
"2661","2661","","2","126","179.45806611497423","1916.3506069937723","16.280998880786413","108.04587878108092","178.0","1896.0","370.67279369375217","451.44265223855024","114.1151751306417","1.6350799082655822","20","178","1","0","0"
"2662","2662","","2","127","188.16666066288266","2006.889236301106","15.672996788680154","114.13987897645211","181.0","1918.0","370.01973997634707","450.89369115489507","114.52862840686693","1.6350799082655822","20","178","1","0","0"
"2663","2663","","2","128","197.73987176173438","1946.1526152809477","18.44228560884895","104.0543223201268","191.0","1925.0","370.01973997634707","450.89369115489507","114.52862840686693","1.6350799082655822","20","178","1","0","0"
"2664","2664","","2","129","208.5829771123409","1978.0286739001456","18.40859617945228","130.1657385348033","197.0","1891.0","370.01973997634707","450.89369115489507","114.52862840686693","1.6350799082655822","20","178","1","0","0"
"2665","2665","","2","130","216.30610850320966","2035.8042789735334","20.307573245494126","168.65190356539023","212.0","1997.0","370.50245602423183","450.4620720950007","115.44060807029007","1.6350799082655822","20","178","1","0","0"
"2666","2666","","2","131","223.73905381679265","2147.557391583549","22.188644407368994","196.04418414079484","210.0","2037.0","370.4718941580269","450.5522356392584","114.23852093415611","1.6350799082655822","20","178","1","0","0"
"2667","2667","","2","132","252.609626415249","1862.3189762227992","26.381412824427315","220.29332386054315","245.0","1814.0","368.9388300251307","450.26335940190324","114.71082203577384","1.6350799082655822","20","178","1","0","0"
"2668","2668","","2","133","260.0349623214067","2130.2189767060054","27.720690611608262","172.09941807903695","248.0","2084.0","369.66770980566724","449.6507731695438","115.17776666231319","1.6350799082655822","20","178","1","0","0"
"2669","2669","497.44809266608456","2","134","228.2269076389955","2069.338455490593","26.07974286850419","310.4073326149722","210.0","1889.0","369.331093841286","447.9316122110124","114.05053217511826","1.6350799082655822","20","178","1","0","0"
"2670","2670","525.9397566917867","2","135","261.1550080741438","2343.137811109245","35.615209368023116","238.6067047683764","247.0","2322.0","369.59475260747524","449.11355490732245","115.5732664135121","1.6350799082655822","20","178","1","0","0"
"2671","2671","494.00023018389146","2","136","260.8521132839603","2149.925181284246","36.44718697987135","303.0411132349402","246.0","2089.0","368.6571939283179","448.4191162038048","114.64250774525146","1.6350799082655822","20","178","1","0","0"
"2672","2672","516.1494807045758","2","137","270.8924412068565","2157.6310223692562","29.806193378770487","284.09053226762575","244.0","1960.0","368.6217918427231","448.4586640363763","114.91157681417585","1.6350799082655822","20","178","1","0","0"
"2673","2673","516.8862610810411","2","138","273.47061600356346","2177.634047179271","28.838496371386995","255.1506280949277","265.0","2072.0","368.5739733465209","448.3643434404783","115.08794521737356","1.6350799082655822","20","178","1","0","0"
"2674","2674","502.84698025261144","2","139","277.60884137416383","2191.803367458138","29.106732267484475","246.01819345327982","253.0","2015.0","368.33017299995646","448.839478552047","115.68389579371936","1.6350799082655822","20","178","1","0","0"
"2675","2675","564.5957724879615","2","140","255.6165678432575","2209.422934902081","28.494196932252486","276.96815997754254","239.0","2023.0","368.40151253939075","448.02683399004155","115.32057969252455","1.6350799082655822","20","178","1","0","0"
"2676","2676","552.035969292989","2","141","251.48874311573138","2208.648317193404","25.38953502891995","269.5065250889211","246.0","2167.0","368.44257279346573","448.0220638970486","116.39433856920964","1.6350799082655822","20","178","1","0","0"
"2677","2677","595.2838409648825","2","142","249.6609917447918","2181.3143238669245","24.85226633184801","308.04549406737834","246.0","2139.0","368.0073494135949","448.86284990410576","116.16580229194214","1.6350799082655822","20","178","1","0","0"
"2678","2678","523.5136136252788","2","143","215.83653075815738","1825.6248423934426","26.501671727939524","334.1723497444716","197.0","1674.0","367.6140210257711","448.4071558599601","115.61610602825908","1.6350799082655822","20","178","1","0","0"
"2679","2679","533.3023777849395","2","144","229.18637253864702","2258.4448578271854","23.49325904837492","290.9458631052538","219.0","2136.0","367.58728509375993","447.249411507536","117.17298038391134","1.6350799082655822","20","178","1","0","0"
"2680","2680","506.1597305847889","2","145","219.67805515472762","2221.4098906187824","20.614756492504593","301.17166584499483","210.0","2022.0","367.52698753453245","446.75901689651977","116.8117842813339","1.6350799082655822","20","178","1","0","0"
"2681","2681","501.8623412602894","2","146","211.17107591714225","2262.7757539393237","20.17082173050346","280.5692058226196","203.0","2169.0","368.0086044178015","445.96182269045914","117.2088973945135","1.6350799082655822","20","178","1","0","0"
"2682","2682","509.20794997200676","2","147","199.68442511363253","2217.403067404215","20.773939749209784","309.7378471555575","185.0","2045.0","367.7811896582407","445.8441798303015","117.01099336177786","1.6350799082655822","20","178","1","0","0"
"2683","2683","676.6515935248616","2","148","201.46957627832896","2380.725962009822","21.244648166244573","359.7164750575864","196.0","2276.0","367.93792416339306","446.0639421586441","118.07393377672669","1.6350799082655822","20","178","1","0","0"
"2684","2684","554.8290913810578","2","149","188.74581461088547","2211.9861803098265","18.820926903914668","330.5863174640361","183.0","2065.0","367.6325490582085","445.9052611061009","117.83785950390323","1.6350799082655822","20","178","1","0","0"
"2685","2685","499.009906524557","2","150","182.03250113810574","2168.436880878501","19.280378460549212","289.16412028781315","175.0","2030.0","367.71597216831384","445.1155492774051","117.81765273974692","1.6350799082655822","20","178","1","0","0"
"2686","2686","524.1492229822921","2","151","180.07875784003224","2233.7307945820476","19.020310390982537","327.0990830059135","173.0","2055.0","367.74810622682","444.55392974778437","117.99266455132873","1.6350799082655822","20","178","1","0","0"
"2687","2687","500.932424854359","2","152","183.1225966445518","2269.2452676301778","17.066931168750756","297.729800844468","170.0","1961.0","368.2204828888198","443.4066725884498","118.80603862357381","1.6350799082655822","20","178","1","0","0"
"2688","2688","544.0185450944155","2","153","171.6395469473434","2300.1476947122596","13.89708177232644","325.56696118840836","167.0","2184.0","368.508512037434","442.50965756732535","119.03760442243635","1.6350799082655822","20","178","1","0","0"
"2689","2689","486.97373478920656","2","154","160.1626953681788","2258.0984623509644","14.487584497577178","281.22477510276485","153.0","2032.0","367.22228352027395","443.7060745486647","117.98023728527308","1.6350799082655822","20","178","1","0","0"
"2690","2690","","2","157","160.65731965923766","2443.961859866256","12.468941919807452","161.3402947895179","104.0","983.0","367.80342308801335","441.9717196064299","119.08494262097226","1.1167815779424781","20","178","1","0","0"
"2691","2691","","2","161","146.89788373789165","2386.803114250801","10.969723200993991","174.31366107949324","112.0","1767.0","368.15979339863145","440.21692893443196","118.94878530668277","1.1167815779424781","20","178","1","0","0"
"2692","2692","","2","162","144.68168078291365","2391.7873364472694","9.197643759331232","117.35111608917404","86.0","1589.0","368.29779918280457","439.8028485154593","118.94637640675955","1.1167815779424781","20","178","1","0","0"
"2693","2693","","2","163","142.91563014040008","2472.692325971873","9.215535722391056","235.29205459328224","111.0","1504.0","368.228796290718","439.3887680964866","118.94758085672116","1.1167815779424781","20","178","1","0","0"
"2694","2694","","2","164","137.35207389638947","2485.5810890749513","8.196581573419975","242.63485422497808","102.0","1484.0","368.50480785906416","438.6986340648654","118.94276305687474","1.1167815779424781","20","178","1","0","0"
"2695","2695","","2","165","135.1726654407147","2535.29003437494","8.602195106994353","201.83465084802427","111.0","1538.0","368.228796290718","438.0085000332443","119.26876817553942","1.1167815779424781","20","178","1","0","0"
"2696","2696","","2","166","133.230883934073","2461.5754592748126","8.864693335738105","147.20671125415902","100.0","896.0","367.81932127827287","437.05813551306153","119.60548287889806","1.1167815779424781","20","178","1","0","0"
"2699","2699","","2","155","163.5413219368322","2392.274890002415","12.902650017438518","289.78848061839443","158.0","2207.0","367.8424185198352","442.70846480428474","118.56425908047555","1.6350799082655822","20","178","1","0","0"
"2700","2700","","2","156","163.85329773918892","2590.6900024056285","12.322652316860207","191.18810146263678","102.0","854.0","367.90390415564724","442.06398136246526","118.74916578755946","1.0648094549268132","20","178","1","0","0"
"2956","2956","897.2607686560239","2","94","197.01442091465503","3109.19953142631","15.328967624238587","271.2575823261488","193.0","2962.0","382.8225470350842","449.3722929444683","124.1181448195847","1.8863749027796008","17","142","1","0","0"
"2957","2957","1013.944388945478","2","88","238.02146790898004","3265.8335508138107","21.7317034160427","300.799283970358","232.0","3151.0","381.83810285243715","450.0710950373058","123.69545703351415","1.8863749027796008","17","142","1","0","0"
"2958","2958","978.4900006792701","2","86","258.57375675237506","3317.879744601804","23.463893500214482","276.01813727268916","237.0","3105.0","381.4092532391491","449.9170331584721","123.43955459474554","1.8863749027796008","17","142","1","0","0"
"2959","2959","","2","75","300.264377349603","3467.809185052377","35.975785457935274","351.66450137914893","293.0","3386.0","380.5860140301452","450.60447130961734","124.70663974226731","1.8863749027796008","17","142","1","0","0"
"2960","2960","","2","73","270.31395487328666","3435.8949492236334","31.848022298384482","321.3648991264606","259.0","3298.0","380.5860140301452","450.60447130961734","124.70663974226731","1.8863749027796008","17","142","1","0","0"
"2961","2961","","2","71","225.45550102990674","3447.3904312637414","29.346658465301218","445.34055198741","217.0","3429.0","380.8530217818277","449.6542693494659","124.58260195852009","2.0750123930575612","17","142","1","0","0"
"2962","2962","","2","151","147.82646437776464","2367.7469664067603","12.186077521076195","483.95803689559233","145.0","2130.0","381.4533831254178","428.60886646155933","120.8033669615497","1.8863749027796008","17","142","1","0","0"
"2963","2963","1018.7631508341769","2","87","242.74899578391774","3313.000105653155","19.910892560264706","268.48746874511846","237.0","3214.0","381.6866166362141","450.0455201388973","123.89807020133323","1.8863749027796008","17","142","1","0","0"
"2964","2964","1058.6772421803432","2","85","278.0852433051482","3453.1318069819226","24.46770691733742","319.2953500717224","271.0","3387.0","380.9512578079342","449.354143169258","124.46373122332847","1.8863749027796008","17","142","1","0","0"
"2965","2965","1048.1042839355548","2","84","285.3710720822436","3443.144180750388","24.511256766230275","337.23024492301784","275.0","3338.0","380.693101226626","449.5391411317193","124.31969876854626","1.8863749027796008","17","142","1","0","0"
"2966","2966","","2","74","283.9067993539659","3533.718682491335","37.46967451515385","339.4481673688417","267.0","3362.0","380.5860140301452","450.60447130961734","124.70663974226731","1.8863749027796008","17","142","1","0","0"
"2967","2967","817.5300527518979","2","105","327.9140869127217","2877.2970369549803","48.209340637671126","277.61971293219153","320.0","2906.0","382.5426215509459","447.10340395258237","125.68533446118052","1.8863749027796008","17","142","1","0","0"
"2968","2968","774.2217317055088","2","106","355.0003155747448","2893.3829218009737","50.64971993234724","280.9677372519428","345.0","2926.0","383.34139789144695","448.1334275091142","125.15916642816791","1.8863749027796008","17","142","1","0","0"
"2969","2969","768.2204264418576","2","107","405.01903440110345","2862.3220301645965","51.47901709487287","286.73226822701287","387.0","2868.0","383.2709621945837","447.7765318578193","125.66543544355422","1.8863749027796008","17","142","1","0","0"
"2970","2970","863.3726352432012","2","108","420.37293701787894","3020.4615180337414","57.247436451696004","310.8694487515155","408.0","3044.0","383.1736838721346","447.54441458118526","125.2204393937686","1.8863749027796008","17","142","1","0","0"
"2971","2971","775.2638516128111","2","109","450.0978465834127","2932.6869585447175","67.56078525787841","285.9346078023448","446.0","2939.0","383.0085310482675","447.5946018221228","125.46475029404998","1.8863749027796008","17","142","1","0","0"
"2972","2972","665.9973914049647","2","110","422.0311711283237","2739.9556033642034","68.48216287789931","290.49861180383414","411.0","2698.0","383.2119259896452","447.7113765859227","124.51536159801856","1.8863749027796008","17","142","1","0","0"
"2973","2973","616.1562748129772","2","111","447.9611004367013","2733.399479852337","71.15572230049445","248.2953912034514","433.0","2737.0","383.00571818527663","447.1890479961351","124.68468460675366","1.8863749027796008","17","142","1","0","0"
"2974","2974","630.5614869415459","2","112","444.75499421105656","2719.081651581643","72.0373940551128","256.4354219194172","405.0","2658.0","383.19881800534347","446.4572333944023","124.69393912672331","1.8863749027796008","17","142","1","0","0"
"2975","2975","703.3352064320309","2","113","407.3064155215681","2692.2924395376494","93.53028687863548","297.2037754607457","367.0","2569.0","383.5572623935517","446.6812287549456","124.53437501561119","1.8863749027796008","17","142","1","0","0"
"2976","2976","661.2162538029551","2","114","472.3735526708652","2675.809918114544","77.5667018239519","262.40282650272894","441.0","2669.0","383.01819360656975","445.9558793785972","125.46757381975193","1.8863749027796008","17","142","1","0","0"
"2977","2977","851.621338451738","2","115","466.35326660000925","2795.547272545422","66.4095191205487","268.898559639064","463.0","2794.0","381.25073431016233","444.64440548618677","125.29270400789804","1.8863749027796008","17","142","1","0","0"
"2978","2978","808.4893013270793","2","116","483.0284992937528","2808.793569822291","56.50777091771192","237.66515371258845","471.0","2742.0","380.753164171512","444.2505663345121","125.84845463964643","1.8863749027796008","17","142","1","0","0"
"2979","2979","864.2311062784552","2","117","460.1435706131362","2771.5913804004254","65.2898277734156","295.70693200020185","454.0","2762.0","380.9306607439979","444.2871008088191","125.86588968654073","1.8863749027796008","17","142","1","0","0"
"2980","2980","806.9866090604064","2","118","414.349154373884","2668.7309986203522","65.1659697123978","296.66111726390625","365.0","2491.0","381.1022745282982","443.8479564516271","124.71433875567118","1.8863749027796008","17","142","1","0","0"
"2981","2981","963.768584350075","2","119","282.18290655389023","2837.548752479669","22.583672428489486","345.9505113567075","273.0","2639.0","380.9947048852275","443.54370121051323","125.62608965777783","1.8863749027796008","17","142","1","0","0"
"2982","2982","","2","120","275.2947547937068","2545.039318257953","22.63285651071868","304.16820868501924","272.0","2577.0","382.07267438231787","442.9724754849974","125.69931425420137","1.8863749027796008","17","142","1","0","0"
"2983","2983","","2","121","276.8486712626122","2641.395440226609","25.429745656191876","615.6499476543565","271.0","2540.0","382.07267438231787","442.9724754849974","125.69931425420137","1.8863749027796008","17","142","1","0","0"
"2984","2984","","2","122","266.59667817797197","2607.087725867897","21.97094489775696","361.69535134252385","264.0","2639.0","382.07267438231787","442.9724754849974","125.69931425420137","1.8863749027796008","17","142","1","0","0"
"2985","2985","","2","123","256.8589375217192","2555.085421054747","21.004486852042113","437.1750256590338","257.0","2549.0","382.4758776843142","442.4218510342738","125.66746350583807","1.8863749027796008","17","142","1","0","0"
"2986","2986","","2","124","244.98822752595606","2748.829005383909","19.343127832853423","383.8393613109064","243.0","2628.0","382.4895047045366","441.641159568589","123.58530247413486","1.8863749027796008","17","142","1","0","0"
"2987","2987","","2","125","230.05916851814897","2508.1039860730907","21.263051824713667","346.42214470205863","223.0","2275.0","382.4736065142771","442.5519662785547","122.4140868938018","1.8863749027796008","17","142","1","0","0"
"2988","2988","","2","126","228.38038331232124","2796.141392625823","20.048990375682347","528.5201890283441","226.0","2566.0","382.26320856895006","443.7630595717134","121.55697839702057","1.8863749027796008","17","142","1","0","0"
"2989","2989","","2","127","221.60823527562619","2580.497945510989","19.163420723119454","451.2022289396528","221.0","2485.0","382.26320856895006","443.7630595717134","121.55697839702057","1.8863749027796008","17","142","1","0","0"
"2990","2990","","2","128","228.25839904771738","2626.2966137227577","20.7431831457972","455.4876868366429","226.0","2616.0","382.4773334481622","443.7630595717134","121.02166619899012","1.8863749027796008","17","142","1","0","0"
"2991","2991","","2","129","227.0692838836901","2398.8575390405113","20.510557751115016","370.5669155420882","223.0","2208.0","382.4932316384217","442.85225286174773","121.28193632795302","1.8863749027796008","17","142","1","0","0"
"2992","2992","","2","130","222.80547306229826","2631.4385121580794","21.083555781763753","454.79903220867084","217.0","2369.0","382.7602393901042","441.9020509015963","121.15789854420579","1.8863749027796008","17","142","1","0","0"
"2993","2993","","2","131","220.21497643661172","2551.5523278809765","21.473978660645177","463.67583598667323","211.0","2042.0","382.7602393901042","441.9020509015963","121.15789854420579","1.8863749027796008","17","142","1","0","0"
"2994","2994","","2","133","214.64229702984056","2523.2294709308226","20.525439722572926","404.23058024844187","204.0","2066.0","382.9218411172406","441.4901126272932","122.52056843057316","1.8863749027796008","17","142","1","0","0"
"2995","2995","","2","134","217.52899011810837","2679.404886447342","21.342766943951833","414.91441985539785","210.0","2464.0","382.5144967775941","440.69507786339597","122.31517929084794","1.8863749027796008","17","142","1","0","0"
"2996","2996","","2","135","206.14837959044544","2632.3329589333175","20.11845867816171","437.05653424814443","202.0","2490.0","382.6473794977879","440.01812800112714","122.21757441576105","1.8863749027796008","17","142","1","0","0"
"2997","2997","","2","136","200.1180632246642","2742.4115556459033","21.655059540340467","477.11057084161956","191.0","2519.0","382.7777775953915","438.53378261008584","121.97762560782104","1.8863749027796008","17","142","1","0","0"
"2998","2998","","2","137","200.208799937431","2718.3332530969174","23.919353211519546","500.7594115324995","190.0","2390.0","382.7777775953915","438.53378261008584","121.97762560782104","1.8863749027796008","17","142","1","0","0"
"2999","2999","","2","138","200.04109182046264","2326.714749286584","19.656124543716253","261.3632371059818","191.0","2162.0","382.5053864947638","437.7346275912302","121.7932515370532","1.8863749027796008","17","142","1","0","0"
"3000","3000","","2","139","193.69927427804117","2407.484530912514","19.74503720744692","298.26447207531885","183.0","2249.0","382.3687768406849","437.20048416034035","121.67734051286043","1.8863749027796008","17","142","1","0","0"
"3001","3001","","2","140","182.57817256227304","2384.9694890516907","16.484549166504173","335.97289846248736","176.0","2262.0","382.49917493828855","435.716138769299","121.43739170492042","1.8863749027796008","17","142","1","0","0"
"3002","3002","","2","141","181.84414161548764","2409.2741610930493","15.675308637213417","341.35269652482856","177.0","2303.0","382.09390111746717","435.59393361271225","121.35062250923947","1.8863749027796008","17","142","1","0","0"
"3003","3003","","2","142","173.98907148589217","2447.2314091329226","16.339159579532847","404.1902261734634","175.0","2388.0","381.9539786332682","433.9832628101257","121.04491957457587","1.8863749027796008","17","142","1","0","0"
"3004","3004","","2","144","171.54074000219651","2293.0566773451055","14.70997645911774","361.15997111851476","171.0","2256.0","381.4928509180937","432.7778838221389","120.9207940638768","1.8863749027796008","17","142","1","0","0"
"3005","3005","","2","145","171.56839156978054","2635.720570476049","15.253977977780533","420.37334716418326","173.0","2485.0","381.59827485479695","431.83432832169086","121.3937577619195","1.8863749027796008","17","142","1","0","0"
"3006","3006","","2","146","171.62454286318365","2540.749776009311","14.518818066736184","360.9232796172336","169.0","2390.0","381.5962043359719","431.1614987143804","121.27513781787525","1.8863749027796008","17","142","1","0","0"
"3007","3007","","2","147","160.54703159511766","2478.8886035142978","14.737301156734853","384.92650277928493","159.0","2399.0","381.86362619141937","430.3458626756911","121.17482402293687","1.8863749027796008","17","142","1","0","0"
"3008","3008","","2","148","160.26506834957974","2552.177367542747","14.146448375273069","373.0348685446102","157.0","2544.0","381.59164919455674","429.6812735782975","121.01417394097788","1.8863749027796008","17","142","1","0","0"
"3009","3009","","2","149","154.62469102403745","2515.4053930825917","12.741233581056402","428.91818325692986","153.0","2467.0","381.5908209870267","429.4121417353734","120.96672596336018","1.8863749027796008","17","142","1","0","0"
"3010","3010","","2","150","149.99678225852836","2397.3591510779015","12.80972260441893","440.54815961693964","147.0","2323.0","381.5899927794967","429.1430098924492","120.91927798574248","1.8863749027796008","17","142","1","0","0"
"3011","3011","950.9057978165671","2","93","203.9600102335494","3201.6271552764274","15.498613827171326","279.05743798391484","202.0","3012.0","382.60574948914757","449.7286074540901","124.42673892666463","1.8863749027796008","17","142","1","0","0"
"3012","3012","","2","70","217.3811230190032","3463.230757159325","25.50613945121417","443.32028874321543","210.0","3311.0","380.8530217818277","449.6542693494659","124.58260195852009","2.0750123930575612","17","142","1","0","0"
"3013","3013","950.4553836807781","2","92","207.74411908541586","3253.0228689291043","16.010738525647074","265.8417537957823","205.0","3181.0","382.3418130947149","449.5387943311175","124.29773827859577","1.8863749027796008","17","142","1","0","0"
"3014","3014","","2","72","259.3765373246021","3571.7404351237783","28.209802520178282","322.9902722932296","244.0","3425.0","380.5860140301452","450.60447130961734","124.70663974226731","1.8863749027796008","17","142","1","0","0"
"3015","3015","990.5738309152964","2","91","217.17875767476676","3280.0503488923455","17.04683290378936","269.5528779385339","213.0","3192.0","382.0939130071636","449.54412939260254","124.3321838421954","1.8863749027796008","17","142","1","0","0"
"3016","3016","943.5230567191929","2","90","214.25815144096111","3208.835141077746","16.431031695477323","269.452535712434","210.0","3129.0","382.21700398664325","450.14293934872916","123.99839904047236","1.8863749027796008","17","142","1","0","0"
"3017","3017","887.2079107438742","2","89","227.959799139242","3130.06824607155","20.05266204596702","276.34604590844316","214.0","2935.0","382.0730442676685","450.11719292834533","124.12037226511944","1.8863749027796008","17","142","1","0","0"
"3018","3018","","2","76","301.2618712859457","3418.5954167486598","40.830848015218855","380.8202418614675","275.0","3173.0","380.5860140301452","450.60447130961734","124.70663974226731","1.8863749027796008","17","142","1","0","0"
"3019","3019","","2","77","315.43655640139053","3530.969088698186","45.01173410963443","407.5131791008995","298.0","3388.0","380.5860140301452","450.60447130961734","124.70663974226731","1.8863749027796008","17","142","1","0","0"
"3020","3020","","2","78","316.5628684022385","3333.045010136362","47.56814838429092","423.98968998655175","287.0","3117.0","380.5860140301452","450.60447130961734","124.70663974226731","1.8863749027796008","17","142","1","0","0"
"3021","3021","","2","79","315.70086218919795","3444.8608288739783","43.96311352320964","445.948075505929","315.0","3293.0","380.5860140301452","450.60447130961734","124.70663974226731","1.8863749027796008","17","142","1","0","0"
"3022","3022","","2","80","317.628920985134","3408.3718696613537","33.47853839486848","338.87045757642494","305.0","3294.0","381.21930398763345","451.12493228674055","123.60464203656035","1.8863749027796008","17","142","1","0","0"
"3023","3023","1081.343896484611","2","81","311.70653273335427","3497.802077383995","33.41061550063809","322.5079975300135","292.0","3307.0","381.32996811932753","450.5162136521109","123.47013600983462","1.8863749027796008","17","142","1","0","0"
"3024","3024","1067.5293981155637","2","82","300.47779482772916","3423.734110969939","29.609346686709994","299.1470137667438","282.0","3262.0","381.27518126599807","450.46332504549645","122.9359257254257","1.8863749027796008","17","142","1","0","0"
"3025","3025","1008.9613155280593","2","83","293.25739484394455","3401.8639744208526","27.01901804303723","279.4078732832612","280.0","3254.0","381.32054708797034","450.01352224732074","123.54486639934045","1.8863749027796008","17","142","1","0","0"
"3131","3131","893.9892855166938","2","20","172.09264225353783","4371.353210649675","14.848392824713304","327.918659965642","170.0","4319.0","401.46669733889814","441.15376080622326","119.00332675125095","2.0750123930575612","17","142","1","0","0"
"3132","3132","870.9883885334282","2","21","172.39705987457168","4255.342413016145","14.135833710251104","297.94336354364657","173.0","4276.0","400.9464502545402","441.14792385205754","119.57774170178965","2.0750123930575612","17","142","1","0","0"
"3133","3133","","1","10","207.18643711370825","4739.056873689967","14.402946441103474","251.69642216810166","205.0","4760.0","404.7415591853444","437.0868132543906","115.81156563961187","1.6350799082655822","17","142","1","0","0"
"3134","3134","","2","11","204.1453658256492","4650.142979559887","14.481536103515632","236.60828773783112","200.0","4647.0","404.7016108194124","437.73311084504854","116.18126032519488","1.6350799082655822","17","142","1","0","0"
"3135","3135","","2","12","187.92011108436643","4276.761812890118","12.903372971660186","249.16695187090016","184.0","4224.0","404.7016108194124","437.73311084504854","116.18126032519488","1.6350799082655822","17","142","1","0","0"
"3136","3136","","2","13","178.47904827418026","4450.8467426306","13.977441568145759","147.4188347022304","176.0","4361.0","406.3742040126165","438.49850006892547","117.09418701931293","1.6350799082655822","17","142","1","0","0"
"3137","3137","458.106163098586","2","14","169.65159933075367","4194.548724565902","14.46238692349797","220.15731443036813","171.0","4216.0","407.9198723270497","438.40290939115636","117.74505230062215","1.6350799082655822","17","142","1","0","0"
"3138","3138","379.4692054435157","2","15","169.49891627103963","4303.300050115628","13.316607189503511","186.35480496003694","167.0","4344.0","406.1881157060105","439.56170343327705","116.77969008210002","1.6350799082655822","17","142","1","0","0"
"3139","3139","","2","16","166.56386526351767","4309.207427451349","14.318100391618023","306.25118144385374","166.0","4323.0","405.0225333034606","439.0060426836566","117.74706552549213","2.0750123930575612","17","142","1","0","0"
"3140","3140","973.6858464651351","2","17","165.0784198083208","4551.436328275684","12.5545940697801","346.71963030322775","164.0","4547.0","403.07461882849026","440.6628622509753","117.80528690957428","2.0750123930575612","17","142","1","0","0"
"3141","3141","847.5090155004647","2","18","166.19780288285932","4353.594984706971","11.920604852363464","310.3652689014645","163.0","4173.0","402.64959404007396","440.9591211940187","117.36747594827538","2.0750123930575612","17","142","1","0","0"
