"Label","ID","Link displacement","Link target IDs","Link target IDs","Link velocity","H","HtoL","adaxials","checked"
"",""," ","Source spot id","Target spot id"," ","Tag","Tag","Tag","Tag"
"","","(micron)","","","(micron/frame)","","","",""
"644 ? 645","623","2.7835029141488343","644.0","645.0","2.7835029141488343","0","1","0","1"
"645 ? 646","624","4.162989174871468","645.0","646.0","4.162989174871468","0","1","0","1"
"646 ? 647","625","7.444611924905192","646.0","647.0","7.444611924905192","0","1","0","1"
"647 ? 648","626","5.582313300302532","647.0","648.0","5.582313300302532","0","1","0","1"
"649 ? 413","627","2.828377116810281","649.0","413.0","2.828377116810281","0","1","0","1"
"650 ? 649","628","1.9396380706459062","650.0","649.0","1.9396380706459062","0","1","0","1"
"651 ? 650","629","2.215294311729185","651.0","650.0","2.215294311729185","0","1","0","1"
"652 ? 651","630","4.399238192450701","652.0","651.0","4.399238192450701","0","1","0","1"
"653 ? 652","631","5.658533882650011","653.0","652.0","5.658533882650011","0","1","0","1"
"654 ? 653","632","6.512390531544474","654.0","653.0","6.512390531544474","0","1","0","1"
"655 ? 654","633","7.035770538445051","655.0","654.0","7.035770538445051","0","1","0","1"
"656 ? 655","634","5.196716392523637","656.0","655.0","5.196716392523637","0","1","0","1"
"657 ? 656","635","6.87246843357131","657.0","656.0","6.87246843357131","0","1","0","1"
"658 ? 657","636","5.713545868537177","658.0","657.0","5.713545868537177","0","1","0","1"
"659 ? 658","637","6.437392988765537","659.0","658.0","6.437392988765537","0","1","0","1"
"660 ? 659","638","2.704803735011243","660.0","659.0","2.704803735011243","0","1","0","1"
"661 ? 660","639","5.484982767114259","661.0","660.0","5.484982767114259","0","1","0","1"
"662 ? 661","640","2.1716428489281907","662.0","661.0","2.1716428489281907","0","1","0","1"
"663 ? 662","641","1.1406027037523174","663.0","662.0","1.1406027037523174","0","1","0","1"
"664 ? 663","642","0.984116893023556","664.0","663.0","0.984116893023556","0","1","0","1"
"665 ? 664","643","1.173980477297601","665.0","664.0","1.173980477297601","0","1","0","1"
"666 ? 665","644","8.73381516855335","666.0","665.0","8.73381516855335","0","1","0","1"
"667 ? 666","645","6.971297498963606","667.0","666.0","6.971297498963606","0","1","0","1"
"668 ? 667","646","4.7585555529072","668.0","667.0","4.7585555529072","0","1","0","1"
"669 ? 668","647","5.639668667598275","669.0","668.0","5.639668667598275","0","1","0","1"
"670 ? 669","648","6.376314143850594","670.0","669.0","6.376314143850594","0","1","0","1"
"671 ? 670","649","7.310114912481242","671.0","670.0","7.310114912481242","0","1","0","1"
"672 ? 671","650","6.404733102180128","672.0","671.0","6.404733102180128","0","1","0","1"
"673 ? 672","651","6.7118562335449585","673.0","672.0","6.7118562335449585","0","1","0","1"
"674 ? 673","652","8.529146025377091","674.0","673.0","8.529146025377091","0","1","0","1"
"675 ? 674","653","9.186163835852188","675.0","674.0","9.186163835852188","0","1","0","1"
"676 ? 675","654","7.742101187253351","676.0","675.0","7.742101187253351","0","1","0","1"
"677 ? 676","655","4.8670476731055885","677.0","676.0","4.8670476731055885","0","1","0","1"
"678 ? 679","656","2.9397067208454284","678.0","679.0","2.9397067208454284","0","1","0","1"
"679 ? 680","657","7.06918943856892","679.0","680.0","7.06918943856892","0","1","0","1"
"680 ? 681","658","8.514983482087834","680.0","681.0","8.514983482087834","0","1","0","1"
"681 ? 682","659","8.352738815591442","681.0","682.0","8.352738815591442","0","1","0","1"
"682 ? 683","660","4.972310169632111","682.0","683.0","4.972310169632111","0","1","0","1"
"683 ? 684","661","3.9372859293100895","683.0","684.0","3.9372859293100895","0","1","0","1"
"684 ? 685","662","3.266813041344154","684.0","685.0","3.266813041344154","0","1","0","1"
"685 ? 686","663","1.57284932012312","685.0","686.0","1.57284932012312","0","1","0","1"
"686 ? 687","664","2.7217029392879337","686.0","687.0","2.7217029392879337","0","1","0","1"
"687 ? 688","665","4.268274348949461","687.0","688.0","4.268274348949461","0","1","0","1"
"688 ? 689","666","2.3489424210914147","688.0","689.0","2.3489424210914147","0","1","0","1"
"689 ? 690","667","1.803370854647773","689.0","690.0","1.803370854647773","0","1","0","1"
"690 ? 691","668","2.135079445789545","690.0","691.0","2.135079445789545","0","1","0","1"
"691 ? 692","669","2.478496171957739","691.0","692.0","2.478496171957739","0","1","0","1"
"692 ? 693","670","3.7978034809540304","692.0","693.0","3.7978034809540304","0","1","0","1"
"693 ? 694","671","4.652435713453178","693.0","694.0","4.652435713453178","0","1","0","1"
"694 ? 695","672","2.0473609152036496","694.0","695.0","2.0473609152036496","0","1","0","1"
"695 ? 696","673","4.784328115106953","695.0","696.0","4.784328115106953","0","1","0","1"
"696 ? 697","674","7.6309252248128905","696.0","697.0","7.6309252248128905","0","1","0","1"
"697 ? 698","675","4.867748930324279","697.0","698.0","4.867748930324279","0","1","0","1"
"699 ? 678","676","5.808280162353624","699.0","678.0","5.808280162353624","0","1","0","1"
"700 ? 699","677","1.2308081597235176","700.0","699.0","1.2308081597235176","0","1","0","1"
"701 ? 700","678","2.7191944702159585","701.0","700.0","2.7191944702159585","0","1","0","1"
"418 ? 701","679","3.2919506386244612","418.0","701.0","3.2919506386244612","0","1","0","1"
"702 ? 418","680","1.213752256814217","702.0","418.0","1.213752256814217","0","1","0","1"
"703 ? 702","681","3.630186357497894","703.0","702.0","3.630186357497894","0","1","0","1"
"704 ? 703","682","2.659720550878459","704.0","703.0","2.659720550878459","0","1","0","1"
"705 ? 704","683","4.1304060849134485","705.0","704.0","4.1304060849134485","0","1","0","1"
"706 ? 705","684","6.512390531544463","706.0","705.0","6.512390531544463","0","1","0","1"
"707 ? 706","685","6.763207122293329","707.0","706.0","6.763207122293329","0","1","0","1"
"708 ? 707","686","5.2306530348079905","708.0","707.0","5.2306530348079905","0","1","0","1"
"709 ? 708","687","5.144486761479501","709.0","708.0","5.144486761479501","0","1","0","1"
"710 ? 709","688","8.219709975513176","710.0","709.0","8.219709975513176","0","1","0","1"
"711 ? 710","689","5.738338262125073","711.0","710.0","5.738338262125073","0","1","0","1"
"712 ? 711","690","4.42720484867966","712.0","711.0","4.42720484867966","0","1","0","1"
"414 ? 713","691","3.5391226100216033","414.0","713.0","3.5391226100216033","0","1","0","1"
"713 ? 714","692","1.5747329218284842","713.0","714.0","1.5747329218284842","0","1","0","1"
"714 ? 715","693","5.815529686213043","714.0","715.0","5.815529686213043","0","1","0","1"
"715 ? 716","694","1.9539984016714627","715.0","716.0","1.9539984016714627","0","1","0","1"
"716 ? 717","695","5.905388028830411","716.0","717.0","5.905388028830411","0","1","0","1"
"717 ? 718","696","9.849874996034883","717.0","718.0","9.849874996034883","0","1","0","1"
"718 ? 719","697","6.847419167395402","718.0","719.0","6.847419167395402","0","1","0","1"
"719 ? 720","698","5.502199485639046","719.0","720.0","5.502199485639046","0","1","0","1"
"720 ? 721","699","3.9149052148591466","720.0","721.0","3.9149052148591466","0","1","0","1"
"721 ? 722","700","3.174389851214141","721.0","722.0","3.174389851214141","0","1","0","1"
"722 ? 723","701","2.3152720223297023","722.0","723.0","2.3152720223297023","0","1","0","1"
"723 ? 724","702","4.132882509540637","723.0","724.0","4.132882509540637","0","1","0","1"
"724 ? 725","703","3.809496938712164","724.0","725.0","3.809496938712164","0","1","0","1"
"725 ? 726","704","1.9658793908117584","725.0","726.0","1.9658793908117584","0","1","0","1"
"726 ? 727","705","2.288396414640276","726.0","727.0","2.288396414640276","0","1","0","1"
"727 ? 728","706","3.416735741315394","727.0","728.0","3.416735741315394","0","1","0","1"
"728 ? 729","707","4.031243758740798","728.0","729.0","4.031243758740798","0","1","0","1"
"729 ? 730","708","3.7473828773053097","729.0","730.0","3.7473828773053097","0","1","0","1"
"731 ? 414","709","3.174184543733","731.0","414.0","3.174184543733","0","1","0","1"
"732 ? 731","710","1.35100841108785","732.0","731.0","1.35100841108785","0","1","0","1"
"733 ? 732","711","2.7914456527278193","733.0","732.0","2.7914456527278193","0","1","0","1"
"734 ? 733","712","3.3538432480146496","734.0","733.0","3.3538432480146496","0","1","0","1"
"735 ? 734","713","5.820350773737638","735.0","734.0","5.820350773737638","0","1","0","1"
"736 ? 735","714","5.462843680374965","736.0","735.0","5.462843680374965","0","1","0","1"
"737 ? 736","715","6.647311882635861","737.0","736.0","6.647311882635861","0","1","0","1"
"738 ? 737","716","4.503591127767172","738.0","737.0","4.503591127767172","0","1","0","1"
"739 ? 738","717","6.018729397306953","739.0","738.0","6.018729397306953","0","1","0","1"
"740 ? 739","718","6.989776365440481","740.0","739.0","6.989776365440481","0","1","0","1"
"741 ? 740","719","7.434310878095622","741.0","740.0","7.434310878095622","0","1","0","1"
"742 ? 741","720","2.7059433771599597","742.0","741.0","2.7059433771599597","0","1","0","1"
"743 ? 742","721","3.9347732769988197","743.0","742.0","3.9347732769988197","0","1","0","1"
"744 ? 743","722","2.0020552870523756","744.0","743.0","2.0020552870523756","0","1","0","1"
"745 ? 744","723","1.531000914763034","745.0","744.0","1.531000914763034","0","1","0","1"
"746 ? 745","724","1.75377816889972","746.0","745.0","1.75377816889972","0","1","0","1"
"747 ? 746","725","1.6907076743926606","747.0","746.0","1.6907076743926606","0","1","0","1"
"730 ? 748","726","6.630506295227325","730.0","748.0","6.630506295227325","0","1","0","1"
"748 ? 749","727","5.4324203753870455","748.0","749.0","5.4324203753870455","0","1","0","1"
"750 ? 415","728","2.6751847572841365","750.0","415.0","2.6751847572841365","0","1","0","1"
"415 ? 751","729","1.845657688434561","415.0","751.0","1.845657688434561","0","1","0","1"
"751 ? 752","730","3.2021727417136376","751.0","752.0","3.2021727417136376","0","1","0","1"
"752 ? 753","731","5.325411976198664","752.0","753.0","5.325411976198664","0","1","0","1"
"753 ? 754","732","1.9008413899763985","753.0","754.0","1.9008413899763985","0","1","0","1"
"754 ? 755","733","7.009117255443841","754.0","755.0","7.009117255443841","0","1","0","1"
"755 ? 756","734","9.28401184936434","755.0","756.0","9.28401184936434","0","1","0","1"
"756 ? 757","735","8.076105965278968","756.0","757.0","8.076105965278968","0","1","0","1"
"757 ? 758","736","4.711759802076565","757.0","758.0","4.711759802076565","0","1","0","1"
"758 ? 759","737","3.4172969376484823","758.0","759.0","3.4172969376484823","0","1","0","1"
"759 ? 760","738","2.574757354421434","759.0","760.0","2.574757354421434","0","1","0","1"
"760 ? 761","739","2.6086698607243783","760.0","761.0","2.6086698607243783","0","1","0","1"
"761 ? 762","740","2.867658618666834","761.0","762.0","2.867658618666834","0","1","0","1"
"762 ? 763","741","2.6884078798347817","762.0","763.0","2.6884078798347817","0","1","0","1"
"763 ? 764","742","0.8817652429916213","763.0","764.0","0.8817652429916213","0","1","0","1"
"764 ? 765","743","2.7261842095960365","764.0","765.0","2.7261842095960365","0","1","0","1"
"766 ? 750","744","3.9517467555389194","766.0","750.0","3.9517467555389194","0","1","0","1"
"767 ? 766","745","4.4862859260290415","767.0","766.0","4.4862859260290415","0","1","0","1"
"768 ? 767","746","2.148182071568653","768.0","767.0","2.148182071568653","0","1","0","1"
"769 ? 768","747","5.066051773033982","769.0","768.0","5.066051773033982","0","1","0","1"
"770 ? 769","748","5.802831895827006","770.0","769.0","5.802831895827006","0","1","0","1"
"771 ? 770","749","7.465197158489457","771.0","770.0","7.465197158489457","0","1","0","1"
"772 ? 771","750","5.006814657577343","772.0","771.0","5.006814657577343","0","1","0","1"
"773 ? 772","751","6.1427768022636","773.0","772.0","6.1427768022636","0","1","0","1"
"342 ? 343","752","1.603946132582144","342.0","343.0","1.603946132582144","0","1","0","1"
"343 ? 774","753","5.2327874346238055","343.0","774.0","5.2327874346238055","0","1","0","1"
"774 ? 775","754","2.13859484344287","774.0","775.0","2.13859484344287","0","1","0","1"
"775 ? 776","755","5.6901537666657465","775.0","776.0","5.6901537666657465","0","1","0","1"
"776 ? 777","756","8.644341818521108","776.0","777.0","8.644341818521108","0","1","0","1"
"777 ? 778","757","8.378115195034061","777.0","778.0","8.378115195034061","0","1","0","1"
"778 ? 779","758","5.187748799314757","778.0","779.0","5.187748799314757","0","1","0","1"
"779 ? 780","759","3.961958348024519","779.0","780.0","3.961958348024519","0","1","0","1"
"780 ? 781","760","2.6597205508784443","780.0","781.0","2.6597205508784443","0","1","0","1"
"781 ? 782","761","1.5370980743457239","781.0","782.0","1.5370980743457239","0","1","0","1"
"782 ? 783","762","2.6492491694700884","782.0","783.0","2.6492491694700884","0","1","0","1"
"784 ? 416","763","5.147367932373364","784.0","416.0","5.147367932373364","0","1","0","1"
"785 ? 784","764","2.258486265311742","785.0","784.0","2.258486265311742","0","1","0","1"
"786 ? 785","765","2.4056611385001068","786.0","785.0","2.4056611385001068","0","1","0","1"
"787 ? 786","766","3.0638683349292033","787.0","786.0","3.0638683349292033","0","1","0","1"
"788 ? 787","767","4.386268124424543","788.0","787.0","4.386268124424543","0","1","0","1"
"789 ? 788","768","5.006124711379921","789.0","788.0","5.006124711379921","0","1","0","1"
"790 ? 789","769","7.909573031322233","790.0","789.0","7.909573031322233","0","1","0","1"
"791 ? 790","770","5.3084102492581335","791.0","790.0","5.3084102492581335","0","1","0","1"
"792 ? 791","771","6.940877534300516","792.0","791.0","6.940877534300516","0","1","0","1"
"793 ? 792","772","6.984627736239554","793.0","792.0","6.984627736239554","0","1","0","1"
"794 ? 793","773","4.920584465117862","794.0","793.0","4.920584465117862","0","1","0","1"
"795 ? 794","774","2.503636012414501","795.0","794.0","2.503636012414501","0","1","0","1"
"419 ? 796","775","2.495698123701189","419.0","796.0","2.495698123701189","0","1","0","1"
"796 ? 797","776","2.960357201361261","796.0","797.0","2.960357201361261","0","1","0","1"
"797 ? 798","777","2.991553845894921","797.0","798.0","2.991553845894921","0","1","0","1"
"798 ? 799","778","2.8930143753741957","798.0","799.0","2.8930143753741957","0","1","0","1"
"799 ? 800","779","5.838055624082956","799.0","800.0","5.838055624082956","0","1","0","1"
"800 ? 801","780","9.308625519842186","800.0","801.0","9.308625519842186","0","1","0","1"
"801 ? 802","781","9.304613533332821","801.0","802.0","9.304613533332821","0","1","0","1"
"802 ? 803","782","4.56273804245004","802.0","803.0","4.56273804245004","0","1","0","1"
"803 ? 804","783","3.020087147033982","803.0","804.0","3.020087147033982","0","1","0","1"
"804 ? 805","784","2.374225577356441","804.0","805.0","2.374225577356441","0","1","0","1"
"805 ? 806","785","2.372491304780092","805.0","806.0","2.372491304780092","0","1","0","1"
"806 ? 807","786","2.285896800115324","806.0","807.0","2.285896800115324","0","1","0","1"
"807 ? 808","787","4.575028836157002","807.0","808.0","4.575028836157002","0","1","0","1"
"808 ? 809","788","3.3165462321642707","808.0","809.0","3.3165462321642707","0","1","0","1"
"809 ? 810","789","1.537098074345713","809.0","810.0","1.537098074345713","0","1","0","1"
"810 ? 811","790","2.234130592422246","810.0","811.0","2.234130592422246","0","1","0","1"
"811 ? 812","791","0.4709960841543511","811.0","812.0","0.4709960841543511","0","1","0","1"
"812 ? 813","792","3.0153895796265786","812.0","813.0","3.0153895796265786","0","1","0","1"
"813 ? 814","793","6.844338836646044","813.0","814.0","6.844338836646044","0","1","0","1"
"814 ? 815","794","5.9365589967998185","814.0","815.0","5.9365589967998185","0","1","0","1"
"815 ? 816","795","4.258043458645651","815.0","816.0","4.258043458645651","0","1","0","1"
"816 ? 817","796","6.790670073425546","816.0","817.0","6.790670073425546","0","1","0","1"
"818 ? 419","797","2.8398568637492154","818.0","419.0","2.8398568637492154","0","1","0","1"
"819 ? 818","798","2.516827218462685","819.0","818.0","2.516827218462685","0","1","0","1"
"820 ? 819","799","2.4868931339182074","820.0","819.0","2.4868931339182074","0","1","0","1"
"821 ? 820","800","2.8230261995627757","821.0","820.0","2.8230261995627757","0","1","0","1"
"822 ? 821","801","4.228026151796973","822.0","821.0","4.228026151796973","0","1","0","1"
"823 ? 822","802","5.576773058850719","823.0","822.0","5.576773058850719","0","1","0","1"
"824 ? 823","803","6.833471482630772","824.0","823.0","6.833471482630772","0","1","0","1"
"825 ? 824","804","4.88513821422705","825.0","824.0","4.88513821422705","0","1","0","1"
"826 ? 825","805","5.900678436872573","826.0","825.0","5.900678436872573","0","1","0","1"
"827 ? 826","806","5.601153018691536","827.0","826.0","5.601153018691536","0","1","0","1"
"828 ? 827","807","6.466554969837502","828.0","827.0","6.466554969837502","0","1","0","1"
"829 ? 828","808","3.179249796528284","829.0","828.0","3.179249796528284","0","1","0","1"
"830 ? 829","809","2.8950129248094694","830.0","829.0","2.8950129248094694","0","1","0","1"
"831 ? 830","810","3.7635193372740976","831.0","830.0","3.7635193372740976","0","1","0","1"
"832 ? 831","811","3.5169979981596597","832.0","831.0","3.5169979981596597","0","1","0","1"
"417 ? 833","812","1.9179016107628077","417.0","833.0","1.9179016107628077","0","1","0","1"
"833 ? 834","813","1.9287407980925824","833.0","834.0","1.9287407980925824","0","1","0","1"
"834 ? 835","814","5.37808271156852","834.0","835.0","5.37808271156852","0","1","0","1"
"835 ? 836","815","1.4129882524631117","835.0","836.0","1.4129882524631117","0","1","0","1"
"836 ? 837","816","5.859005159662902","836.0","837.0","5.859005159662902","0","1","0","1"
"837 ? 838","817","9.373025948061999","837.0","838.0","9.373025948061999","0","1","0","1"
"838 ? 839","818","8.317236288968044","838.0","839.0","8.317236288968044","0","1","0","1"
"839 ? 840","819","4.953513814163522","839.0","840.0","4.953513814163522","0","1","0","1"
"840 ? 841","820","3.5354885476682263","840.0","841.0","3.5354885476682263","0","1","0","1"
"841 ? 842","821","2.991388642511247","841.0","842.0","2.991388642511247","0","1","0","1"
"842 ? 843","822","2.4033939123222985","842.0","843.0","2.4033939123222985","0","1","0","1"
"843 ? 844","823","3.60466029619004","843.0","844.0","3.60466029619004","0","1","0","1"
"844 ? 845","824","1.3051827760915868","844.0","845.0","1.3051827760915868","0","1","0","1"
"845 ? 846","825","2.9948503371815476","845.0","846.0","2.9948503371815476","0","1","0","1"
"846 ? 847","826","1.5008304510894017","846.0","847.0","1.5008304510894017","0","1","0","1"
"847 ? 848","827","3.011168879434344","847.0","848.0","3.011168879434344","0","1","0","1"
"848 ? 849","828","2.621414852014399","848.0","849.0","2.621414852014399","0","1","0","1"
"849 ? 850","829","2.2865650713606867","849.0","850.0","2.2865650713606867","0","1","0","1"
"850 ? 851","830","4.602949702868262","850.0","851.0","4.602949702868262","0","1","0","1"
"851 ? 852","831","4.192165295961794","851.0","852.0","4.192165295961794","0","1","0","1"
"852 ? 853","832","4.194402271322727","852.0","853.0","4.194402271322727","0","1","0","1"
"854 ? 417","833","4.11788477678157","854.0","417.0","4.11788477678157","0","1","0","1"
"855 ? 854","834","2.6069205281027035","855.0","854.0","2.6069205281027035","0","1","0","1"
"856 ? 855","835","4.754053605168613","856.0","855.0","4.754053605168613","0","1","0","1"
"857 ? 856","836","3.6846352305938312","857.0","856.0","3.6846352305938312","0","1","0","1"
"858 ? 857","837","4.651630902697855","858.0","857.0","4.651630902697855","0","1","0","1"
"859 ? 858","838","5.068303599174012","859.0","858.0","5.068303599174012","0","1","0","1"
"860 ? 859","839","7.5102445253811885","860.0","859.0","7.5102445253811885","0","1","0","1"
"861 ? 860","840","5.816372578466281","861.0","860.0","5.816372578466281","0","1","0","1"
"862 ? 861","841","6.432158156898245","862.0","861.0","6.432158156898245","0","1","0","1"
"863 ? 862","842","7.675026323252259","863.0","862.0","7.675026323252259","0","1","0","1"
"864 ? 863","843","7.149786720897721","864.0","863.0","7.149786720897721","0","1","0","1"
"865 ? 864","844","4.115058835064535","865.0","864.0","4.115058835064535","0","1","0","1"
"866 ? 865","845","4.875165899041843","866.0","865.0","4.875165899041843","0","1","0","1"
"867 ? 866","846","1.182912296823043","867.0","866.0","1.182912296823043","0","1","0","1"
"868 ? 867","847","0.2920993714532262","868.0","867.0","0.2920993714532262","0","1","0","1"
"869 ? 868","848","0.789209042310427","869.0","868.0","0.789209042310427","0","1","0","1"
"870 ? 869","849","0.5914561484115457","870.0","869.0","0.5914561484115457","0","1","0","1"
"871 ? 870","850","7.7019111342623034","871.0","870.0","7.7019111342623034","0","1","0","1"
"872 ? 871","851","7.2222160333254655","872.0","871.0","7.2222160333254655","0","1","0","1"
"873 ? 872","852","2.1566342489481727","873.0","872.0","2.1566342489481727","0","1","0","1"
"874 ? 873","853","5.083381911666921","874.0","873.0","5.083381911666921","0","1","0","1"
"875 ? 874","854","5.6291300861784554","875.0","874.0","5.6291300861784554","0","1","0","1"
"876 ? 875","855","4.441110318863896","876.0","875.0","4.441110318863896","0","1","0","1"
"877 ? 876","856","6.674404563139494","877.0","876.0","6.674404563139494","0","1","0","1"
"878 ? 877","857","7.474775292012203","878.0","877.0","7.474775292012203","0","1","0","1"
"879 ? 878","858","2.521208477863468","879.0","878.0","2.521208477863468","0","1","0","1"
"880 ? 879","859","8.50203662485422","880.0","879.0","8.50203662485422","0","1","0","1"
"881 ? 880","860","7.096945596325917","881.0","880.0","7.096945596325917","0","1","0","1"
"882 ? 881","861","6.28279371019711","882.0","881.0","6.28279371019711","0","1","0","1"
