"Label","ID","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","H","HtoL","adaxials","checked"
"",""," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag"
"","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","",""
"709","709","2","35","194.26512768082472","111.47757569893173","7575.605618305132","16.59824603006738","4.912944385569831","2120.670631217068","187.0","110.0","7320.0","324.11048619728655","347.0125094555795","33.687097448547824","3.03802564467557","15","36","0","1","0","1"
"710","710","2","34","193.79235929473327","109.79639500397482","8891.479710147705","20.316449740043755","4.411253847028214","2837.016324935414","189.0","109.0","8001.0","321.76539115202496","354.19109647288843","36.93240941277624","3.03802564467557","15","36","0","1","0","1"
"711","711","2","33","196.52350084864943","110.5118020801775","8695.107098639119","18.305029412606686","4.965747076249819","2985.305421999883","192.0","110.0","8616.0","322.02750098926555","359.9227977380222","36.84624067683243","3.03802564467557","15","36","0","1","0","1"
"712","712","1","32","196.3927868618483","109.48176615902675","10119.293571298102","21.1298439628645","4.394993852117007","2950.330694271603","186.0","109.0","9588.0","321.0366947749587","363.12992546152225","39.73289576239791","3.03802564467557","15","36","0","1","0","1"
"713","713","2","45","176.8181852303859","128.2141169370599","10038.142721115684","13.018052933447565","7.640853656923779","3467.012406582355","177.0","127.0","9342.0","344.8764362841635","303.4257372697693","37.1448763147768","2.7618414951596093","2","38","0","1","0","1"
"714","714","2","46","168.22816092006354","131.8722844876388","11815.077846363458","13.013753007001027","8.006144931643211","6223.835847994706","166.0","132.0","10335.0","345.80112440862007","302.69685018559466","36.09919028823591","2.7618414951596093","2","38","0","1","0","1"
"715","715","2","47","160.74394854143125","132.82338964534895","7378.80495061219","11.796649758490307","9.08927467632418","2122.5194063144027","159.0","133.0","6700.0","343.4446353736643","299.1515344117189","32.13710989747322","2.7618414951596093","2","38","0","1","0","1"
"716","716","2","48","153.8268426051608","136.34508454029637","7625.6118825659805","11.443403566692167","9.750125646905024","2912.561243542505","151.0","136.0","6987.0","345.2177065246262","298.33770940427274","32.24673336492728","2.7618414951596093","2","38","0","1","0","1"
"717","717","2","49","150.1676613118969","137.9287567437687","10413.87974817349","11.459990646565894","9.693625373932544","5177.71621645699","149.0","138.0","8479.0","347.3653657196394","292.8433275084836","32.516798794690274","2.7618414951596093","2","38","0","1","0","1"
"718","718","2","50","146.7285105738316","142.69718848838858","10946.824339816372","11.449011772594455","11.072595147486501","6348.203057271935","145.0","141.0","8387.0","348.661378856478","283.6327103180391","35.7579279741188","2.7618414951596093","2","38","0","1","0","1"
"719","719","2","51","144.52513169932433","146.2185835762954","10645.599258414799","10.883372846709504","10.972790574517251","6212.467946084054","143.0","146.0","7310.0","349.18605755346476","277.35153153868134","38.433494205907564","2.7618414951596093","2","38","0","1","0","1"
"720","720","2","52","141.10002423009666","147.4819120183795","7307.030100110232","9.649100554410852","11.39215550337308","3034.92134371549","139.0","146.0","7130.0","349.8986667932716","272.16452737916933","40.12505416651007","2.7618414951596093","2","38","0","1","0","1"
"721","721","2","53","139.15958371065872","148.67487183293397","6888.060175748851","9.308646758010779","11.598330794940036","2034.4084218417183","138.0","144.0","6899.0","348.8431963220124","268.47268877444407","40.88846273490013","2.7618414951596093","2","38","0","1","0","1"
"722","722","2","54","135.7103806991411","150.9732619104553","10660.155798597503","9.183177830794905","12.44200373331546","5659.123144515427","134.0","146.0","8406.0","348.0580523018084","269.2779407133791","37.91998347610942","2.7618414951596093","2","38","0","1","0","1"
"723","723","2","55","136.10576450210394","157.66877774180304","8859.81411496002","9.039649925339353","13.168237459751799","3221.9261583013044","135.0","153.0","8718.0","349.92267273633996","269.51758403888635","39.271370263468924","2.7618414951596093","2","38","0","1","0","1"
"724","724","2","56","136.1800102125604","165.32970702435358","7766.512365163622","9.288782215850263","14.184518116560247","3227.5955051025144","136.0","164.0","7391.0","349.63608098982814","268.55871607397336","43.28125246053679","2.7618414951596093","2","38","0","1","0","1"
"725","725","2","57","133.3034497235811","168.83880414488522","8457.127027678822","8.189959233818573","13.880645763332875","4185.114552462955","133.0","168.0","6926.0","349.9973180244749","265.73218058080704","45.80958626696505","2.7618414951596093","2","38","0","1","0","1"
"726","726","2","58","132.14324823544837","173.5034230172949","9726.366201833143","8.60388252198184","14.922959024671217","5134.443378841989","131.0","172.0","8449.0","349.9228681696883","266.41787465681875","47.650499799009154","2.7618414951596093","2","38","0","1","0","1"
"727","727","2","59","130.15821970608877","174.98900177004583","9258.793656832808","8.473317047849829","14.49441834050355","4401.539609819662","130.0","174.0","8135.0","350.60888131674","265.10701280275885","49.396290540243996","2.7618414951596093","2","38","0","1","0","1"
"728","728","2","60","129.91008914003973","174.95222992319782","10925.46731063739","8.128310821548148","14.882484996713744","4591.675435245171","129.0","172.0","10609.0","350.50994221746356","266.17447784246434","52.64048729285056","2.7618414951596093","2","38","0","1","0","1"
"729","729","2","61","129.0063303045525","183.261467603077","9456.616456025029","8.10160649306474","15.804503985095353","3478.8088100458667","129.0","184.0","7986.0","352.09738028042005","264.4543471365154","49.35839695388741","2.7618414951596093","2","38","0","1","0","1"
"730","730","2","62","128.97905785985003","185.7518548846267","8542.603337345774","8.005467139762057","15.286723750196392","3511.338749418148","128.0","183.0","8227.0","352.6400056080992","261.68722972103996","51.82649285799131","2.7618414951596093","2","38","0","1","0","1"
"731","731","2","43","190.01604683078347","124.25580775148538","7689.133095738028","16.696293203969947","7.549446888367574","3913.377673925212","186.0","124.0","6532.0","342.1410141424366","306.4383455161342","36.9144469800665","2.7618414951596093","2","38","0","1","0","1"
"732","732","2","42","195.3619586307528","125.77711497618424","7228.022781585276","15.933708759353603","7.964272576170262","2367.5569875537335","194.0","125.0","6859.0","343.0923907179075","307.3962670971202","36.96437275654102","2.7618414951596093","2","38","0","1","0","1"
"733","733","2","41","208.3805152315674","125.16441403668222","6794.343627784437","18.45831903087385","8.26501240816333","1939.9628308896913","206.0","124.0","6488.0","343.21637340961706","309.16277534546134","34.80653918259882","2.7618414951596093","2","38","0","1","0","1"
"734","734","2","40","216.25976992830473","123.73513973747403","5412.60003684587","20.84242387911061","8.520218183168662","928.3537941318804","216.0","124.0","5328.0","343.3838316924176","310.27077844091036","37.967638895712966","2.7618414951596093","2","38","0","1","0","1"
"735","735","2","39","230.71683365615687","122.28932290456926","7252.618869347983","25.514426247834468","7.582072167952323","2825.434274336025","232.0","122.0","6771.0","342.9177570189363","314.7645506530175","34.298133638354535","2.7618414951596093","2","38","0","1","0","1"
"736","736","2","38","244.69294920880094","120.64390252444703","9045.729489700308","27.126156555113823","7.005873225918052","2297.2607363462644","241.0","120.0","8718.0","342.0458031335365","318.0062472706742","38.60786223039165","2.7618414951596093","2","38","0","1","0","1"
"737","737","2","37","266.1054782210706","116.57983104870358","9130.357221131231","28.573501267869204","6.421484621234284","3073.7805592117265","264.0","116.0","7580.0","340.11290014518755","323.2829276528692","42.15853617301464","2.7618414951596093","2","38","0","1","0","1"
"738","738","2","36","287.61248437652324","115.65586161856969","8445.038209065468","34.60342599406512","6.551494945736821","2605.708540182311","283.0","116.0","7612.0","340.1005645691406","327.7865018649879","42.15809389889189","2.7618414951596093","2","38","0","1","0","1"
"739","739","2","35","291.3090531089165","113.85024410897385","8050.956368382958","32.59957658519273","5.789576983200141","2016.032166452186","284.0","113.0","7771.0","339.67526290034806","333.7901454981888","42.13606723197691","2.7618414951596093","2","38","0","1","0","1"
"740","740","2","34","304.27953293982927","111.84154339753309","9135.61578895681","32.19925235050261","5.528902154807415","3240.7664125744063","305.0","112.0","8451.0","337.9406731813984","338.86597195037865","46.61760245699011","2.7618414951596093","2","38","0","1","0","1"
"741","741","2","33","311.57983798824495","111.57699683963196","8278.137396206446","34.614437279769035","5.022130401914297","3038.997450227931","308.0","111.0","7725.0","337.6896427135669","345.7173262902474","43.74272756476387","2.7618414951596093","2","38","0","1","0","1"
"742","742","2","32","304.2227166918751","111.01850142979713","9924.162191252684","31.428711844678002","4.730176771528322","3560.7846412905787","301.0","111.0","8781.0","337.6335063697016","347.17716831592105","46.020410495149555","2.7618414951596093","2","38","0","1","0","1"
"743","743","2","31","301.4079543075541","110.25906222942322","10319.597717875127","32.115243853744595","4.664816100154966","3349.192422469324","292.0","110.0","9113.0","337.0006523737277","346.32968359466724","49.810358543395765","2.7618414951596093","2","38","0","1","0","1"
"744","744","2","30","293.1580146022019","109.62150396390184","10856.992234706217","26.801144397580995","4.372284236757127","4104.611488642666","287.0","110.0","9316.0","335.7042940055992","345.7410279006531","48.40281997280443","2.7618414951596093","2","38","0","1","0","1"
"745","745","2","29","293.20740307813526","109.79197278913533","11297.911372859871","26.625001775704508","4.531938271129859","4543.518341870286","283.0","109.0","9756.0","335.98142592994236","345.4328073717427","49.87664554018793","2.7618414951596093","2","38","0","1","0","1"
"746","746","2","28","290.62684847681874","108.84849876596287","9126.019833936012","23.721911106377974","4.143458535728847","2697.024329041299","284.0","108.0","8598.0","335.43731817784845","346.4342650082901","48.54369121913208","2.7618414951596093","2","38","0","1","0","1"
"747","747","1","27","288.4833188249043","108.22556001287725","10092.853522048792","24.534185009531416","3.9692192425845936","4294.592564758293","280.0","108.0","9030.0","335.4077238436204","346.9184255477674","50.16332240790465","2.7618414951596093","2","38","0","1","0","1"
"748","748","2","63","129.08185633142952","186.34995171241638","8203.609900940755","7.973933158049189","15.979182564952902","3940.7578895113566","129.0","181.0","7830.0","351.9805703834417","261.63586405263203","45.22905998727265","2.7618414951596093","2","38","0","1","0","1"
"749","749","1","64","128.73584672144023","193.61418293624433","7525.98159311034","7.57737681148496","15.288525911868314","2890.4525396555146","128.0","192.0","6768.0","352.3044644355265","258.76577200407","49.83002243123212","2.7618414951596093","2","38","0","1","0","1"
"750","750","2","43","182.04363916778294","133.0154245283218","8334.819602445928","19.160469427907906","10.788489394120512","3870.1562577013415","177.0","131.0","7234.0","375.071797934154","309.07654966551314","34.35382730591389","2.7618414951596093","13","31","0","1","0","1"
"751","751","2","45","164.48739106907178","144.19207421535447","7774.31492218344","14.08229847069127","12.70994868897292","3205.1780635718724","164.0","144.0","6999.0","376.0391637643293","305.661623061991","32.699673905715805","2.7618414951596093","13","31","0","1","0","1"
"752","752","2","46","159.22516063654345","146.69365017807","7900.435675023303","12.699184671181825","12.477654334319471","2376.852838573091","158.0","146.0","7504.0","375.53228038059257","302.82835772073366","34.103093660848","2.7618414951596093","13","31","0","1","0","1"
"753","753","2","47","150.00771589563897","146.74859731673013","9803.619860778925","11.45599470289523","13.200282023858502","2800.804961173065","149.0","148.0","9533.0","374.31059766802275","299.9312615466891","29.80491522988629","2.7618414951596093","13","31","0","1","0","1"
"754","754","2","48","143.95029804752562","157.1229087632926","9740.86282741345","10.607725091432993","14.96849432804859","3900.2490231865922","143.0","159.0","7988.0","374.99850133854864","298.1592678360597","29.80989713859324","2.7618414951596093","13","31","0","1","0","1"
"755","755","2","49","142.40506960987042","153.53281526661488","9237.725320473202","10.371816480412514","13.163667876625345","2635.3508930173853","140.0","156.0","8867.0","376.72983266228323","291.81052523456304","32.22312815280579","2.7618414951596093","13","31","0","1","0","1"
"756","756","2","50","136.94488246424325","157.85005387618082","8231.088183879368","8.562071107374512","15.280304040580331","2300.8880347388","136.0","158.0","8293.0","378.51757011314083","283.46108675989996","35.86781579151427","2.7618414951596093","13","31","0","1","0","1"
"757","757","2","51","135.19057791715792","166.1545897910159","8001.763503924208","8.72789362982573","14.675912603973094","2736.139700191271","134.0","166.0","7378.0","377.0743647513052","275.57126808222415","36.81195936077768","2.7618414951596093","13","31","0","1","0","1"
"758","758","2","52","132.71031464864046","176.85050745733156","6951.849981453933","8.26173659651486","16.36179256611614","2474.793215383643","132.0","174.0","6068.0","377.90902077335187","270.93417626385843","36.77441971011924","2.7618414951596093","13","31","0","1","0","1"
"759","759","2","53","129.0842301879312","174.59171457675274","7750.654400793728","7.756353001689407","16.2281559901713","3555.1563313670977","127.0","177.0","6276.0","377.208795527739","267.76017752551434","37.82956660721851","2.7618414951596093","13","31","0","1","0","1"
"760","760","2","54","128.9529385140789","173.49642399762288","7853.179496650006","7.846962270352052","16.27331404196064","3349.4666345309774","128.0","172.0","6726.0","377.94437478550594","268.27782586569754","35.41702877630354","2.7618414951596093","13","31","0","1","0","1"
"761","761","2","55","127.32203052843785","177.23952932421793","5584.059100459931","7.607918167617481","16.479300271422275","2789.073818972562","127.0","180.0","4599.0","378.193445399581","267.2737932509053","37.81182329356166","2.7618414951596093","13","31","0","1","0","1"
"762","762","2","56","126.45830519446095","181.85718756070088","5790.8368437929985","7.097054379634654","17.62032991918247","1968.1283718930872","126.0","186.0","4973.0","376.9188360669914","267.18814055193747","40.3792150863446","2.7618414951596093","13","31","0","1","0","1"
"763","763","2","57","124.66431970253278","192.6370363567577","4839.557848620546","7.530333245232029","20.112396906073194","1455.8451758165172","125.0","196.0","4506.0","376.81202381296026","265.0909506899957","42.05788204369949","2.7618414951596093","13","31","0","1","0","1"
"764","764","2","58","123.96445129628307","201.03877073104186","5168.168388888403","6.9840459198769524","19.015787232456294","1557.860861883773","123.0","201.0","4803.0","376.98517252325786","264.88792589947406","42.898304795833205","2.7618414951596093","13","31","0","1","0","1"
"765","765","1","59","123.1572205051181","197.03095569981414","5248.521990657949","6.586657324948637","18.737554966012425","2349.8496558259417","122.0","201.0","4663.0","377.4744302389597","264.3765108350777","45.53101478065596","2.7618414951596093","13","31","0","1","0","1"
"766","766","2","42","204.56284170025833","131.89176136094054","10001.703083070714","20.493966396668036","10.74362778997032","5389.4985887734665","201.0","131.0","7410.0","375.6035635632187","309.16508874072883","38.26863107721811","2.7618414951596093","13","31","0","1","0","1"
"767","767","2","41","219.07648099661048","127.82383912867017","8354.482103550623","22.698492018060644","9.797834445101529","3419.4756419913456","216.0","126.0","6910.0","376.404863934472","311.2191487294957","34.361520036095456","2.7618414951596093","13","31","0","1","0","1"
"768","768","2","40","238.45993432310033","127.08967644512883","8172.799863707776","30.228064445478562","9.314163088376791","2975.5857398512303","237.0","126.0","6952.0","376.9612077869288","313.0658538044824","35.30748414559483","2.7618414951596093","13","31","0","1","0","1"
"769","769","2","39","247.21006344011693","121.04057832522481","9351.57262664192","30.758382061852867","7.386825722642593","2970.04385313609","242.0","120.0","8339.0","376.5247046255328","318.10726172111833","35.5494588864927","2.7618414951596093","13","31","0","1","0","1"
"770","770","2","38","262.6361817740148","121.26879703248441","8827.080617969477","34.76871934667366","7.548894764880787","2464.661233177839","261.0","121.0","8656.0","376.141362087191","323.739736036156","36.89152430962452","2.7618414951596093","13","31","0","1","0","1"
"771","771","2","37","261.68080592633567","117.87797825580735","8817.705266445475","32.37811944576469","6.704892951678962","3024.528440792224","256.0","118.0","8416.0","374.2181009115643","329.068124851648","41.75346915673927","2.7618414951596093","13","31","0","1","0","1"
"772","772","2","36","267.1756462122189","115.79347132182876","8149.61809262647","29.213359939702645","6.053756276911782","3519.8974471550537","263.0","116.0","7586.0","373.59763545678794","334.0363072766354","41.73400054592835","2.7618414951596093","13","31","0","1","0","1"
"773","773","2","35","261.31969336955234","114.35752579422872","5271.547499755452","33.01685100896536","6.074082640266197","1458.4704236547261","259.0","114.0","5191.0","373.70029312769265","340.16948790559485","42.061511793962346","2.7618414951596093","13","31","0","1","0","1"
"774","774","2","47","144.48453939604448","129.62764524337646","10730.485157080551","10.606743790065488","11.305581783263198","3202.636417475353","144.0","129.0","10943.0","377.81095601738957","316.53294517832563","25.10490530303036","2.7618414951596093","1","25","0","1","0","1"
"775","775","2","48","140.19178060540713","126.6525235488309","11386.817590760502","9.990789394582338","8.969840131571463","3282.8000830475444","139.0","127.0","10720.0","378.605901141558","314.55007287839226","25.005569528416014","2.7618414951596093","1","25","0","1","0","1"
"776","776","2","49","140.53382216510533","133.1859871138655","11206.764727735552","10.314999822543747","9.847591594276613","3246.42167842615","139.0","133.0","10475.0","378.34793180507125","309.086299056245","26.573522757996415","2.7618414951596093","1","25","0","1","0","1"
"777","777","2","50","136.9641052013591","134.42592088274264","10246.532940470417","9.472841616436492","11.237472544111688","2673.4759523587304","137.0","134.0","9652.0","380.48564972260783","301.44281737003337","29.998722794931908","2.7618414951596093","1","25","0","1","0","1"
"778","778","2","51","135.93514283559378","136.82538100645894","10023.208223795338","9.070588990112538","10.345565355722664","2805.178166486472","134.0","134.0","10305.0","378.0774881180177","293.4378773417317","30.559532076891323","2.7618414951596093","1","25","0","1","0","1"
"779","779","2","52","131.3669610242167","138.42912603055643","9160.133079509247","8.314739880671077","11.339287749154632","2634.167482159187","131.0","136.0","8910.0","380.42149437842727","288.81267906854845","30.398556334323363","2.7618414951596093","1","25","0","1","0","1"
"780","780","2","53","130.67847816899413","138.80304047160914","9674.426566055628","7.878937550397029","10.305470008681983","2841.160941031566","131.0","138.0","8953.0","379.2681771300272","285.14063797422176","31.338283676481783","2.7618414951596093","1","25","0","1","0","1"
"781","781","2","54","130.51808872264024","139.41753800076535","8973.323285596287","7.964008291445111","10.952824771852324","1708.7362322131853","130.0","139.0","8555.0","379.9051009003782","285.7944879643849","28.84009999430575","2.7618414951596093","1","25","0","1","0","1"
"782","782","2","55","128.5750730713456","140.71953006688614","9269.949140152648","8.470432554447484","10.57670624344128","2328.156081080077","128.0","141.0","8839.0","381.1643270810382","285.3329771807475","29.59111777883827","2.7618414951596093","1","25","0","1","0","1"
"783","783","1","56","125.60689142652532","139.8915101847677","9752.445006025235","7.507237096109453","9.937039068093705","3327.3059410452547","125.0","138.0","9124.0","380.18164772754506","284.7738158755541","31.986989454227132","2.7618414951596093","1","25","0","1","0","1"
"784","784","2","43","174.4968511277381","122.18540107617295","10994.41831317308","14.629629607387052","7.864921969570666","4111.57036208328","176.0","122.0","10055.0","376.7984616535029","323.3842151164419","32.533497631074674","2.7618414951596093","1","25","0","1","0","1"
"785","785","2","42","183.02972525382492","120.73684498043967","7610.312175234406","15.404543826600435","7.211564763565708","2212.8617436147038","181.0","121.0","7279.0","378.71222991500343","324.31303170659857","33.29214840298805","2.7618414951596093","1","25","0","1","0","1"
"786","786","2","41","192.24245506037298","118.18471594335743","8580.97154765737","16.486506240763415","7.855187800359399","3046.505758139615","193.0","119.0","7515.0","380.04242296566076","325.7703243344542","31.915888922341235","2.7618414951596093","1","25","0","1","0","1"
"787","787","2","40","205.35788232620726","115.73463917837137","8301.527494498478","18.175547300752754","7.014544456684731","2997.4265123363457","204.0","116.0","7432.0","379.13431669583883","328.20837656680004","33.53407725774764","2.7618414951596093","1","25","0","1","0","1"
"788","788","2","39","211.95691393869825","112.21575526065887","7437.5891468489235","19.584608221643137","5.6185466066977705","3722.724129073228","208.0","112.0","6177.0","379.5195686638015","332.57097959830065","33.77620071812549","2.7618414951596093","1","25","0","1","0","1"
"789","789","2","38","229.49922521839875","113.14271796437937","4729.303020404827","23.89734675660839","6.029500903701424","736.367726100349","229.0","113.0","4737.0","379.41472265763673","337.2283951505939","35.60889608673892","2.7618414951596093","1","25","0","1","0","1"
"790","790","2","37","242.04176490745337","111.37152205934167","5084.749686551356","24.227514912691046","5.17506853959124","1161.1312592901693","237.0","111.0","4779.0","376.0818029952107","343.11720443385536","39.70461547251321","2.7618414951596093","1","25","0","1","0","1"
"791","791","2","36","258.8442991044657","111.33876532542303","5129.118348029799","24.900093724812145","5.568665546937425","1540.8123778264212","257.0","111.0","5020.0","374.4174958528222","348.15374996820105","39.91079546835632","2.7618414951596093","1","25","0","1","0","1"
"792","792","2","35","261.6829235670436","110.20022052649023","5554.086362382397","25.80762942905975","5.015474053706907","1414.4120563610136","259.0","110.0","5156.0","371.9806814241269","354.5376687440023","41.12870246407984","2.7618414951596093","1","25","0","1","0","1"
"793","793","2","34","276.03755882082993","110.79060391624115","7319.752820823045","26.98989036713487","4.84775599092506","2917.7893063488445","273.0","111.0","6304.0","368.52459805006305","359.6939377669884","44.33079585559111","2.7618414951596093","1","25","0","1","0","1"
"794","794","2","33","277.3476836632124","109.23730415623129","8814.26421000319","25.424470897724007","4.167037264454463","2928.361183933693","278.0","109.0","8332.0","366.8625327125934","364.32162952569143","44.51561814530049","2.7618414951596093","1","25","0","1","0","1"
"795","795","1","32","278.65376567539147","108.85323311857867","7757.6122436512305","26.86771168987958","4.14994449911313","2559.83156212019","275.0","108.0","7284.0","366.61414597455985","366.0616445715383","46.29854970631297","2.7618414951596093","1","25","0","1","0","1"
"796","796","2","45","201.19364919930723","119.1253824892148","7176.39123692408","20.047674516980468","6.837083862975582","2707.5430629674256","196.0","119.0","6538.0","331.8577809635026","322.85236711978837","26.77751778374837","2.7618414951596093","8","38","0","1","0","1"
"797","797","2","46","187.3321283507977","119.71053446220475","7358.748009930631","19.08003435272354","6.9339587952165225","2750.2134323881633","182.0","119.0","6695.0","332.37647233489025","320.6789739643488","28.719433387678663","2.7618414951596093","8","38","0","1","0","1"
"798","798","2","47","183.2192005726546","119.68474301715534","6550.660748926205","17.22688012882674","7.4722331290559945","2597.229658817766","182.0","120.0","6006.0","331.06937110803284","319.06923205118056","26.563137543267242","2.7618414951596093","8","38","0","1","0","1"
"799","799","2","48","169.2772124268374","120.98704620141262","7184.465342467499","15.544711497998897","7.314223175279692","3464.45343446806","167.0","121.0","6007.0","333.3455480740642","317.3369409844656","26.99640219173243","2.7618414951596093","8","38","0","1","0","1"
"800","800","2","49","162.6992659426185","122.49998761286692","10638.487342677647","13.48151855533922","7.117847369296377","6351.94855066434","159.0","122.0","9489.0","333.49221923277923","311.545356512628","27.71677039387443","2.7618414951596093","8","38","0","1","0","1"
"801","801","2","50","157.37415138896728","122.80233609584016","11837.158747457315","12.599144694127562","7.942198842598916","5018.376964608989","156.0","123.0","10416.0","334.6447486223212","303.3892791119667","32.052734705226726","2.7618414951596093","8","38","0","1","0","1"
"802","802","2","51","150.47647485004367","127.8644818504269","13084.230380810037","12.071424482478289","8.261215941468832","4529.973201137426","148.0","127.0","12045.0","333.8842516885923","294.3728657385068","34.22109060252836","2.7618414951596093","8","38","0","1","0","1"
"803","803","2","52","144.44195243074057","129.0536201146223","8840.534374257959","10.827496666377867","8.645344522036089","4120.747244767787","144.0","128.0","7196.0","335.56914964956826","290.1357737131829","34.057540995201556","2.7618414951596093","8","38","0","1","0","1"
"804","804","2","53","139.12296281613845","130.27410424321326","7491.073729284485","9.833472182892441","9.42065211271342","2231.211874386461","138.0","130.0","7056.0","334.3859317375776","287.36705447569636","33.82277402053043","2.7618414951596093","8","38","0","1","0","1"
"805","805","2","54","135.6102776334437","130.52112290562079","5996.059672836187","9.679865386855006","9.15737154037248","1778.5396692232282","134.0","131.0","5885.0","334.1322147561987","287.7281881161548","31.489930845504997","2.7618414951596093","8","38","0","1","0","1"
"806","806","2","55","131.97325798715383","131.53279098074663","6825.416965804599","8.457574297925445","10.3435502107224","2545.860283327243","132.0","132.0","6019.0","335.1310321967499","286.9296868368782","33.48829878427442","2.7618414951596093","8","38","0","1","0","1"
"807","807","2","56","131.13108454907137","135.79663095346166","7166.703560780026","8.538666680573082","10.991663597041125","3045.6273982685493","130.0","135.0","6382.0","335.41838392466656","286.4723051630353","35.70945955505925","2.7618414951596093","8","38","0","1","0","1"
"808","808","2","57","129.03230487073833","137.52561890083948","7310.296684162602","8.69569029162745","10.652584426153863","4072.401013990857","128.0","137.0","6061.0","334.8178357301971","282.75641227488785","38.309915430786205","2.7618414951596093","8","38","0","1","0","1"
"809","809","2","58","127.83671573749929","138.67496000997903","8583.800149700817","8.37454654379133","10.62731402718919","6747.368284904536","127.0","138.0","6186.0","335.04707078619464","282.56750562991294","41.61313272286209","2.7618414951596093","8","38","0","1","0","1"
"810","810","2","59","127.21293784681876","138.98431927483924","8468.607750674217","8.038481286939877","11.135971184576864","3079.1753288399163","127.0","138.0","7778.0","336.5538892706717","282.27150693379224","41.680610992627","2.7618414951596093","8","38","0","1","0","1"
"811","811","2","60","125.48942078804895","143.58041019075125","7239.0428975053355","7.704519788142237","11.480657022436077","3281.2913059870834","124.0","141.0","6842.0","338.7677137067473","282.5560409662748","41.77736456925632","2.7618414951596093","8","38","0","1","0","1"
"812","812","2","61","124.44791627622925","143.43936602953897","7482.864562019508","7.0384801664475924","11.341193257691994","2438.6272595158284","125.0","143.0","6838.0","338.862834878924","282.09565662982106","41.74845891858853","2.7618414951596093","8","38","0","1","0","1"
"813","813","2","62","124.25727363677196","147.92962627764277","6669.797929916903","7.025553701315037","12.272577425290384","3051.89099499511","123.0","146.0","5554.0","339.0711846547972","279.9372015903404","43.843748046693456","2.7618414951596093","8","38","0","1","0","1"
"814","814","2","63","122.93400275847453","145.9498672388353","7166.829004784446","6.536494320340872","13.3462888621124","2433.812522867258","123.0","146.0","6625.0","338.7197312920861","280.02337519852466","37.00898186532976","2.7618414951596093","8","38","0","1","0","1"
"815","815","2","64","123.29160430194807","149.83868362043043","4778.445081837551","7.534236584579511","12.512499343026871","862.8093500477826","123.0","149.0","4643.0","335.2613514556579","276.42942082714404","40.22858333226721","2.7618414951596093","8","38","0","1","0","1"
"816","816","2","65","122.70664619219312","154.76339097339667","4805.215210593647","6.925002407358112","14.304124532369945","1167.3873562662884","122.0","154.0","4620.0","335.0102489591772","272.18976697024743","39.923269058644316","2.7618414951596093","8","38","0","1","0","1"
"817","817","1","66","121.58641708654098","145.79291055230016","4894.935912420904","6.605887768368516","11.831225452138819","1050.8696876876272","120.0","144.0","4691.0","337.4469928338346","266.4575046302957","42.62819933527036","2.7618414951596093","8","38","0","1","0","1"
"818","818","2","43","236.33077293950942","115.2729715281603","9572.558643884104","25.806506392235875","5.70054019346621","4320.653478761037","228.0","115.0","7992.0","332.1848280110935","326.40395555250126","28.923494577930036","2.7618414951596093","8","38","0","1","0","1"
"819","819","2","42","257.67477050832974","114.5759155890418","11321.097079894422","30.43109244753806","5.588177964240703","4440.194823109691","259.0","114.0","9821.0","332.12667945247557","326.83307525040397","31.402787678311103","2.7618414951596093","8","38","0","1","0","1"
"820","820","2","41","264.6133009883031","113.57369907885659","16268.288721682451","31.699962624299612","5.6270816033929245","7974.609279052645","265.0","113.0","12689.0","331.95571619974055","327.634111187869","29.054650022075144","2.7618414951596093","8","38","0","1","0","1"
"821","821","2","40","278.4999326478139","112.19895031286676","11757.67868391182","36.52761918695185","5.2848589217316775","6382.922548674248","274.0","112.0","9959.0","331.0690196571152","329.9817065500548","30.347724722221162","2.7618414951596093","8","38","0","1","0","1"
"822","822","2","39","291.1422551284795","110.64323855485097","12428.86338906774","38.19920192035075","5.192318601177942","6779.116206847769","282.0","110.0","9770.0","332.819461135308","333.7089792802625","29.388768119265993","2.7618414951596093","8","38","0","1","0","1"
"823","823","2","38","315.137301565394","111.47721988492867","12055.678976303501","41.42981819583324","5.215310848634","7663.7687163922965","311.0","111.0","8987.0","331.2417321329147","337.99022205497425","32.59534405769449","2.7618414951596093","8","38","0","1","0","1"
"824","824","2","37","318.6223419579598","110.95024663915787","12075.020379307009","37.68409703698577","4.904078600971933","7487.080097397241","312.0","111.0","10136.0","328.9913719731629","343.87513615930584","35.24109492275513","2.7618414951596093","8","38","0","1","0","1"
"825","825","2","36","319.57930225777574","109.18553156773037","10674.857314754765","44.12318200540456","4.556641192071225","5294.251820438806","312.0","109.0","10089.0","327.66750610473304","348.5633238061695","35.6055824016937","2.7618414951596093","8","38","0","1","0","1"
