"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Honly","HtoL","checked","last peak"
"",""," "," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," ","Median ch0","Median ch1","Median ch2"," "," ","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","","","","","",""
"495","495","","2","67","127.08396800095409","200.3984003700833","11480.46477444953","8.049735975574254","17.97590447487035","4796.27282277098","126.5","206.0","10259.5","352.0109681140906","243.576961020994","54.56245675836967","2.8966437973668793","74428.0","117297.0","6714230.0","8","47","0","1","1","1"
"496","496","","2","68","126.67397188989376","202.40833274153744","11104.52312309661","8.180905749178072","20.318210806627878","5002.807091123187","127.0","205.0","9792.0","352.9190735905466","233.72516618402915","58.727018949210525","2.8966437973668793","71057.0","113159.0","6393645.0","8","47","0","1","1","1"
"497","497","","1","69","122.49039345572095","210.14626415160797","10739.220779873282","6.978403660883956","18.671555086721874","6648.469683488909","122.0","211.5","7851.5","348.93680842285625","233.262790797588","59.66169889469308","2.8966437973668793","69970.0","120407.0","6269161.0","8","47","0","1","1","1"
"498","498","","1","66","145.74214560508852","176.8120357399165","16362.966856354085","14.247905643397136","18.662814928845304","6673.517092011076","144.0","179.0","16993.5","371.2572301930762","290.4580522804323","44.311751757656225","2.8966437973668793","84694.0","103491.0","9397120.0","14","26","0","1","1","1"
"499","499","","2","38","177.948569004677","141.85952873001483","4460.071044295149","13.87215027125179","10.77362762267206","481.6919493508719","175.0","142.0","4367.0","362.7014727716795","323.1205331718825","27.95401959586279","1.8863749027795975","27108.0","21654.0","673103.0","3","49","0","1","1","1"
"500","500","","2","73","124.47518775241197","229.70362082798061","5979.050482983034","7.1876566888870235","24.610774459794143","3534.0665407976917","125.0","239.0","4790.0","381.1377180201839","261.87256058526924","68.02740883166766","2.8966437973668793","72247.0","132841.0","3423089.0","10","61","0","1","1","1"
"501","501","","2","74","123.83552781515634","229.06071949998173","8162.607895316257","7.235952263975421","24.034076309528146","4967.708388713223","123.0","235.0","6541.0","381.09616930375364","260.2376336604866","70.86784921015325","2.8966437973668793","70088.0","129529.0","4724799.0","10","61","0","1","1","1"
"502","502","","2","75","123.2582484312675","239.90276839979936","5099.773387684607","6.966710640411255","23.675872381982646","2320.0479985565203","123.0","242.0","4370.5","380.4337720849413","257.29490806706906","66.73911285064943","2.8966437973668793","71626.0","139421.0","2938821.0","10","61","0","1","1","1"
"503","503","","2","76","122.5003427711206","241.55838997825757","6630.979397762738","6.655331293400367","30.83859972276867","3293.592526313636","122.0","253.5","5911.5","381.5479962856228","257.387694794503","61.13861521921763","2.8966437973668793","68102.0","133474.0","3646065.0","10","61","0","1","1","1"
"504","504","","2","37","207.0073983988303","145.60275460281153","10452.472662315082","17.311097841216245","12.288361183162028","2585.9491091728955","206.0","147.0","10727.0","365.34840917096716","329.65284643625","38.82798281905688","1.8863749027795975","32874.0","23487.0","1662623.0","0","52","0","1","1","1"
"505","505","","2","36","212.2585847690577","139.2805244306769","10663.940785361207","14.312828407054415","9.733048335560627","4995.273319689121","213.0","138.0","9254.0","363.77751915174434","334.5502484416486","38.99878804383976","1.8863749027795975","34084.0","22235.0","1722903.0","0","52","0","1","1","1"
"506","506","","2","35","219.074460265752","132.52089424963395","13313.561085078401","17.223959787618707","8.245564513184505","3795.171759311055","219.0","132.0","14182.0","362.83856379665883","339.4464962758548","39.16956642858627","1.8863749027795975","35102.0","21217.0","2137993.0","0","52","0","1","1","1"
"507","507","","2","34","227.33017423044976","129.13723312087484","9829.843506386027","17.67477285963651","9.024899283410779","4557.183755229225","227.0","130.0","9709.5","362.3102157696814","345.4940438841829","42.11310217296249","1.8863749027795975","36513.0","20529.0","1595797.0","0","52","0","1","1","1"
"508","508","","2","33","234.71101539806668","125.9618642636092","7615.720056371367","17.061511184833456","8.48924163114641","2847.169967063099","232.0","126.0","6176.5","362.0790674164914","351.25875505597173","40.59812657865646","1.8863749027795975","37759.0","20117.0","1202921.0","0","52","0","1","1","1"
"509","509","","2","32","250.38262985199557","122.27008781422344","6800.677031484436","18.465237966308596","7.781969617576513","2214.4725405749664","248.0","121.0","6102.0","360.7733154725345","352.04718274197137","45.027328425856474","1.8863749027795975","39327.0","19177.0","1066640.0","0","52","0","1","1","1"
"510","510","","2","31","257.29980665326394","119.06742752766533","6611.065801587375","19.96424610116175","6.689482909261124","1714.508200602163","251.0","118.0","5955.5","360.0042023918378","351.76267196275535","48.27919031277032","1.8863749027795975","39973.0","18432.0","1020948.0","0","52","0","1","1","1"
"511","511","","2","30","263.08414217627205","116.45313746116138","6710.33807144552","18.385890174883677","6.816863725510246","1542.9613027673192","264.0","115.0","6405.0","357.6998953635032","351.779414135297","48.08718867851304","1.8863749027795975","42542.0","18725.0","1101969.0","0","52","0","1","1","1"
"512","512","","2","29","277.48965653696854","112.06010752231971","6917.433278381345","21.159278510539817","5.583881409217246","1830.834149188029","281.0","112.0","6390.0","357.85404309844586","352.1625394900678","51.54040188864733","1.8863749027795975","42356.0","17092.0","1035127.0","0","52","0","1","1","1"
"513","513","","2","28","301.1526734952658","110.16003491157046","7268.493467711777","21.555991703184706","4.807061599449017","1986.3310848351","306.0","110.0","7048.0","357.08061062769787","352.2647187988276","49.60833603386597","1.8863749027795975","48164.0","17582.0","1145455.0","0","52","0","1","1","1"
"514","514","","2","27","324.0365201119204","110.80116078252247","7185.950094322297","24.993596968334547","4.576811827576171","2954.0981269754366","324.0","110.0","5838.0","357.08061062769787","352.2647187988276","49.60833603386597","1.8863749027795975","51356.0","17574.0","1122367.0","0","52","0","1","1","1"
"515","515","","2","26","365.7810782694669","109.97199516314421","7416.500844459793","27.17448325127984","4.31541248700633","2434.6992593407317","366.5","109.0","7058.5","358.77953373341137","350.7635840832153","56.11795487397159","1.8863749027795975","55698.0","16723.0","1079551.0","0","52","0","1","1","1"
"516","516","","2","25","382.0611031112857","108.54145810880688","7094.428542898277","29.479983421800274","4.000400374914502","2405.9585288348744","378.0","108.0","6582.0","359.0341824426906","351.14670943798615","61.48884091267187","1.8863749027795975","61690.0","17593.0","1135761.0","0","52","0","1","1","1"
"517","517","","2","24","412.96116839767456","108.07301099667541","6448.464342369744","31.23933071743218","3.888747209831598","2546.766769862896","415.5","108.0","5854.5","358.88010406918784","351.33827211537164","58.80480001203724","1.8863749027795975","62692.0","16495.0","983210.0","0","52","0","1","1","1"
"518","518","","2","23","430.39932951704225","107.65701258398362","9179.818613993519","32.995371378686926","3.7085125257954537","2450.2731144202858","436.5","107.0","8849.0","359.08789856473663","352.1045228249134","63.79355360373982","1.8863749027795975","67457.0","16916.0","1435506.0","0","52","0","1","1","1"
"519","519","","2","22","423.09978566499893","107.36593991933603","6659.8951978243485","30.760786847448507","3.902009802708053","1814.250898713436","428.0","108.0","5944.5","358.64306098005704","358.0429658238616","63.2399845952605","1.8863749027795975","65250.0","16503.0","1026273.0","0","52","0","1","1","1"
"520","520","","2","21","464.2432523586478","107.1259105566108","7870.262779340539","37.577041641387204","3.849298478255835","2370.6537171562713","466.0","107.0","7299.5","359.60764687912166","363.14492259357553","57.89897542201205","1.8863749027795975","73266.0","16753.0","1261092.0","0","52","0","1","1","1"
"521","521","","1","77","121.93110770396268","246.85442772524513","8330.702149164918","6.930172751511195","30.294809843324927","4551.397904086611","122.0","258.5","6628.5","380.0955347247894","252.95137377744854","62.79407089177886","2.8966437973668793","66702.0","134935.0","4718908.0","10","61","0","1","1","1"
"522","522","","2","69","117.9937200161151","186.94335015575155","11047.550711986154","6.284621182838399","14.50718626126735","4781.0387682469955","118.0","188.0","9935.5","390.4342259848492","195.63962268551327","31.17005020348057","2.8966437973668793","66458.0","105345.0","6221959.0","6","60","0","1","1","1"
"523","523","","1","70","117.53500474861804","184.1266072287487","9576.75080494164","6.042494873192675","15.294817828445467","4588.884940047318","117.0","186.0","8496.0","388.9585338447183","194.3446800344308","33.62902141277065","2.8966437973668793","68199.0","106660.0","5741506.0","6","60","0","1","1","1"
"524","524","","2","68","132.8063601876811","146.07023802239874","10475.993346925112","8.17313207330573","14.78050097342076","5049.9418187843485","132.0","148.0","9623.0","386.9848074385572","291.1766239472339","49.53914893229059","2.8966437973668793","72025.0","79309.0","5752184.0","2","43","0","1","1","1"
"525","525","","2","30","561.0408393997795","106.39398877664978","5213.821842189425","78.18378304233293","3.399355256511754","1681.211122031732","580.0","106.0","4779.5","371.8637932413522","380.76763646133577","70.83484428032534","2.8966437973668793","312195.0","59432.0","2822988.0","10","61","0","1","1","1"
"526","526","","2","31","529.5254200320061","106.84796478635559","5677.007887969786","59.1097423192309","3.4578709721190712","2004.974623716052","547.0","107.0","4928.5","372.6309820325502","380.4998576475468","73.89587433062228","2.8966437973668793","303734.0","61305.0","3358993.0","10","61","0","1","1","1"
"527","527","","2","32","493.30138830766083","106.5211466600182","6211.104536531993","50.62065791531107","3.5221404216173378","1915.1348904165366","499.0","106.0","5856.0","373.2083562272504","380.8680491784829","69.68745517546117","2.8966437973668793","289335.0","62421.0","3699117.0","10","61","0","1","1","1"
"528","528","","2","33","480.3213970116944","106.59238606345092","6853.156190930259","59.05552193021122","3.481327014931963","2051.5986096546344","494.0","106.0","6841.5","374.4282800080951","380.13169710277816","65.43527747917759","2.8966437973668793","274022.0","61235.0","4016764.0","10","61","0","1","1","1"
"529","529","","2","34","450.17775099731546","106.40850359849668","8406.018052968888","55.43159121812014","3.6305828520996104","3492.6962462252823","470.5","106.0","7330.5","375.6612446279654","373.7559725290068","67.5224549235491","2.8966437973668793","244558.0","57649.0","4346405.0","10","61","0","1","1","1"
"530","530","","2","35","433.29239964922743","106.58023116640977","5910.734048298186","60.83521195301829","3.2814534836556413","1831.3751458822799","458.5","107.0","5368.0","376.59419516024604","368.29748399260495","63.35599970060929","2.8966437973668793","241100.0","59628.0","3322329.0","10","61","0","1","1","1"
"531","531","","2","36","398.42943922219166","106.72307015258646","4730.666351518781","47.0232654387073","3.4805034587229864","1210.966322994826","416.0","106.0","4371.5","378.05063734794516","361.15048034658884","63.14558778992381","2.8966437973668793","217207.0","58106.0","2596096.0","10","61","0","1","1","1"
"532","532","","2","37","378.7040846778004","106.69744304209304","4141.2644386382635","40.60773771682651","3.548036763144472","831.6550528960929","390.0","106.0","3854.0","378.24132697225804","356.54701332800374","62.55906363264948","2.8966437973668793","217979.0","61668.0","2377087.0","10","61","0","1","1","1"
"533","533","","2","38","364.69433856213993","106.86845634886112","4147.705767099441","39.950302225309095","3.6960366887342446","655.0906361945737","378.0","106.0","3986.0","380.59712307953674","350.41188110615843","58.301317033332055","2.8966437973668793","201435.0","59179.0","2284667.0","10","61","0","1","1","1"
"534","534","","2","39","342.87300398714757","106.76599738401893","5827.102000717241","34.042980490064544","3.673457022820487","1717.2570900867458","352.0","106.0","5532.5","381.29973326825746","345.7570045812897","54.08817541499967","2.8966437973668793","185665.0","57869.0","3114285.0","10","61","0","1","1","1"
"535","535","","2","40","322.69430740699323","107.45530714940844","5476.078488421791","31.948774377746147","3.7710287354960608","1215.5391695399335","327.0","108.0","5377.0","381.57764269747344","341.1535389692991","55.42165965891327","2.8966437973668793","173580.0","58028.0","2970130.0","10","61","0","1","1","1"
"536","536","","2","41","314.9621811619135","107.79817480558964","5563.14239049433","31.048298240442897","3.6504467838006858","1557.1942415625294","317.0","107.0","5182.0","381.44054663637485","339.80628722138005","53.31571911195873","2.8966437973668793","182430.0","62895.0","3271551.0","10","61","0","1","1","1"
"537","537","","2","42","313.6820915388489","107.94381643262712","4685.768046594307","37.1832085080308","4.12620363333265","1438.8181228212309","318.0","108.0","4088.0","382.7039922388354","339.93095038476565","55.06745190585033","2.8966437973668793","179302.0","62141.0","2641420.0","10","61","0","1","1","1"
"538","538","","2","43","282.0543707283687","109.0534440376386","6342.512135454832","26.32359571069738","4.68597372181821","1914.1958750004858","287.0","109.0","5824.0","379.9693205021521","337.9353575928257","54.20175499701144","2.8966437973668793","155752.0","60282.0","3597245.0","10","61","0","1","1","1"
"539","539","","2","44","264.8980996312935","110.04070969661504","8557.668154638126","28.88292901704532","4.890828163951319","2527.799266972733","270.0","110.0","8594.5","381.51128328773103","335.3681187939017","52.41425948757181","2.8966437973668793","140702.0","58393.0","4519502.0","10","61","0","1","1","1"
"540","540","","2","45","270.38867418863697","112.34681505282198","8948.224785014012","27.801930439755242","5.927291146567161","3598.4600959555996","277.0","112.0","8117.0","381.4075441464037","335.9421051791138","51.45846062899474","2.8966437973668793","153533.0","64048.0","5285092.0","10","61","0","1","1","1"
"541","541","","2","46","247.78124719249547","112.68683770648843","9231.182654313605","25.653268127381338","5.7645663217502054","3492.785274689997","252.0","112.0","8433.5","381.66862834071804","333.2588254702276","53.368185959040076","2.8966437973668793","143619.0","65514.0","5327974.0","10","61","0","1","1","1"
"542","542","","2","47","237.40385541535605","114.38531867923993","9853.868544964265","24.48912112191406","6.410455783822932","5270.90337211445","242.0","115.0","8334.0","381.3007726481324","330.37030414702826","48.00826961225094","2.8966437973668793","128162.0","61858.0","5463576.0","10","61","0","1","1","1"
"543","543","","2","48","230.44956992332385","116.71797206084558","7963.080439972552","21.303969784754887","7.20418576860494","2413.22156337487","234.0","117.0","7164.0","381.3007726481324","330.37030414702826","48.00826961225094","2.8966437973668793","124807.0","63275.0","4233421.0","10","61","0","1","1","1"
"544","544","","2","49","222.83497566513273","120.01289903029573","8740.446991740542","19.500113378670108","7.318276090992256","3035.70296502737","225.0","120.0","8078.0","383.3196128805341","325.1870460124443","49.180002309030066","2.8966437973668793","125704.0","67963.0","4927308.0","10","61","0","1","1","1"
"545","545","","2","50","220.00344453539873","118.41741959085348","8319.552090520316","20.57660899407171","7.829319189740045","2558.665801487139","221.0","117.0","7806.0","384.2057104209508","318.49462854883365","52.07191643305696","2.8966437973668793","125202.0","67462.0","4629585.0","10","61","0","1","1","1"
"546","546","","2","51","209.51859434929645","122.56929015034757","9030.42478166658","17.545367937897193","8.328428674384327","2814.961684538289","211.5","125.0","8719.5","384.3313078587737","310.6851980164135","54.55202365087113","2.8966437973668793","121867.0","71227.0","5092676.0","10","61","0","1","1","1"
"547","547","","2","52","194.7322799980404","123.21869241324879","8810.58235283755","17.25196104074469","9.147239161449383","3322.591628465096","195.5","123.0","7859.0","385.6231465660899","306.55382185201904","52.50700949048804","2.8966437973668793","104255.0","65910.0","4828527.0","10","61","0","1","1","1"
"548","548","","2","53","190.88612420578752","131.0790560007453","7071.6910604686445","15.574828902386592","9.809193495820608","2362.876019092429","192.0","132.0","6355.0","383.8714409187162","303.0392121023138","54.39059411341767","2.8966437973668793","108510.0","74655.0","4149900.0","10","61","0","1","1","1"
"549","549","","2","54","178.88852450132052","134.21933829299587","8240.41780834199","16.584055807752307","12.271826487618998","2227.156220679133","177.0","134.0","7868.0","383.7346462306945","302.73259782591333","51.51904798530658","2.8966437973668793","102786.0","76759.0","4653831.0","10","61","0","1","1","1"
"550","550","","2","55","175.48036657598624","139.41770555582644","8870.038199950042","14.110356604989027","12.216712013196233","4523.5975983833","177.0","143.0","7386.5","383.56666896514037","302.8259132504645","53.060003140128046","2.8966437973668793","102329.0","80773.0","5157553.0","10","61","0","1","1","1"
"551","551","","2","56","170.3535032737914","138.71846555561805","8872.425186549539","14.74321523275327","10.752354399651368","3292.8794267937983","170.0","140.0","8384.0","382.29163863086177","303.78445948304693","55.19995113587904","2.8966437973668793","96060.0","77832.0","4955844.0","10","61","0","1","1","1"
"552","552","","2","57","166.39658343522828","140.0566379860192","8194.73072716161","16.41678209651439","11.585230767639482","2252.3992289516377","165.0","142.0","7615.0","382.13031225427346","301.5743678249602","55.120099372663006","2.8966437973668793","95101.0","80215.0","4554466.0","10","61","0","1","1","1"
"553","553","","2","58","157.07079341965627","145.98428282162158","7857.919292440922","12.475874468481422","11.82845404929071","1636.2118455611285","157.0","149.0","7888.0","381.3611395799808","301.33326242149724","58.56799408692504","2.8966437973668793","84687.0","79007.0","4215912.0","10","61","0","1","1","1"
"554","554","","2","59","149.69948759663887","143.72219085420903","7515.828550566037","10.966535311264378","12.327001691009507","1741.4601525495775","150.0","145.0","7003.0","382.14925437728874","300.22636575378993","58.54319360470698","2.8966437973668793","81299.0","77730.0","4101693.0","10","61","0","1","1","1"
"555","555","","2","60","147.78205403465913","151.6317341890314","7849.813675796171","10.93246625709333","14.165244918013526","2979.8320360276366","148.0","154.0","7117.5","381.95628980405786","300.01204853535825","61.60813838041617","2.8966437973668793","80198.0","82029.0","4213578.0","10","61","0","1","1","1"
"556","556","","2","61","141.0725849955034","153.20214028030904","8520.093503052092","9.592492000806994","13.465978408195886","4044.5561026528776","140.0","155.0","7518.5","381.68870057080744","299.04616831865906","58.16356452499881","2.8966437973668793","80063.0","86920.0","4827586.0","10","61","0","1","1","1"
"557","557","","2","62","139.73360347723118","160.34942654765894","9558.678696481518","9.147627333989846","13.997036876030704","4526.438752924733","140.0","164.0","8286.0","382.02999793258994","297.9010014949729","61.60556384814158","2.8966437973668793","75429.0","86735.0","5118417.0","10","61","0","1","1","1"
"558","558","","2","63","137.6492720380478","164.73498051446387","9756.415326909113","8.910134414292752","15.643851386403986","4425.911376942247","137.0","165.5","10831.0","379.72300146508013","296.8053060223767","56.44073684085424","2.8966437973668793","79872.0","95616.0","5635394.0","10","61","0","1","1","1"
"559","559","","2","64","136.5138065523116","172.66704875816188","11031.917205613803","9.601861153153758","16.573791556601098","5904.056222709404","137.0","175.0","10107.0","379.8669450401522","295.07983943331806","57.39513140909969","2.8966437973668793","77678.0","98076.0","6204168.0","10","61","0","1","1","1"
"560","560","","2","65","133.33873483794846","182.12247006379022","9909.547118563924","8.592137408044467","17.549655172567444","6789.008953434878","133.0","186.0","8949.0","379.22765157458906","290.18666596919866","57.213405946592125","2.8966437973668793","74203.0","101439.0","5666199.0","10","61","0","1","1","1"
"561","561","","2","66","132.11421840764194","188.5309617095488","8449.500549906179","8.538800765415585","17.519574862235316","3958.621262040519","133.0","194.0","8252.0","383.32412929733135","283.2171091849004","59.46676700761023","2.8966437973668793","75956.0","107931.0","4941665.0","10","61","0","1","1","1"
"562","562","","2","67","131.0106183021841","193.71784338044318","8176.901146339427","8.540877484107105","18.691792800132305","2666.573766315448","131.0","196.0","8589.5","380.77311834433755","279.3144670456989","63.66748752311583","2.8966437973668793","76644.0","113154.0","4774447.0","10","61","0","1","1","1"
"563","563","","2","68","128.75516830966106","196.86466586009152","9010.264147310025","8.24418861688655","20.91492559735358","3439.88305552727","128.0","198.0","8780.0","382.1245660629873","270.4256649154107","68.54243650734196","2.8966437973668793","73872.0","112196.0","5225712.0","10","61","0","1","1","1"
"564","564","","2","69","127.82305200698569","200.58560980368105","9190.428303641113","7.818814229573485","25.764495233635643","3016.1000237845674","127.0","198.5","9185.0","383.4337733395478","268.9727990104471","62.15512559579407","2.8966437973668793","74181.0","115557.0","5326150.0","10","61","0","1","1","1"
"565","565","","2","70","127.56032418320767","209.23234936452138","7541.078588452749","8.11322549774499","22.62496094386128","4403.337158761123","127.0","213.0","5524.0","381.2567489052319","265.344396533379","63.26668832396423","2.8966437973668793","70801.0","116096.0","4326852.0","10","61","0","1","1","1"
"566","566","","2","71","127.09196015247765","210.3829828129806","5656.0098726215165","7.85057254482016","24.423925989468525","3438.308582455157","126.0","213.5","4398.0","379.77665034668377","264.52300250823976","61.50846516483071","2.8966437973668793","68884.0","113463.0","3150164.0","10","61","0","1","1","1"
"567","567","","2","29","555.8790162289171","106.45591507994237","4926.228015434293","87.46620256773772","3.444340856604165","1375.8901154030743","585.0","106.0","4457.0","371.6711205831899","380.6202935331501","72.9419755355373","2.8966437973668793","319308.0","61722.0","2781830.0","10","61","0","1","1","1"
"568","568","","2","28","514.0395974211548","106.65373241593197","6426.049302544253","88.47522225704488","3.4447558484123695","2221.1894022541915","536.0","106.0","6126.0","371.8639100073797","380.7944261774342","70.45171887212645","2.8966437973668793","274774.0","57197.0","3536053.0","10","61","0","1","1","1"
"569","569","","2","27","516.340657877933","106.3873738435822","6393.930015953846","85.17427151843516","3.5445827352712382","2313.7270101495324","527.5","106.0","5831.5","370.7106180600503","380.5399269366335","74.09105931072389","2.8966437973668793","298132.0","62017.0","3779027.0","10","61","0","1","1","1"
"570","570","","2","26","508.87905930331056","106.47733362514589","6310.060799000338","75.30553115288599","3.4692532071702016","2312.5180161102403","537.0","106.0","5680.0","370.1872759519975","379.5432902104697","81.53408813914946","2.8966437973668793","294677.0","61846.0","3664263.0","10","61","0","1","1","1"
"571","571","","2","25","475.0451838702512","106.34261727692962","6709.330889975054","70.92719173253501","3.4987220665260415","2480.9276793718846","503.0","106.0","6318.0","370.34510918610505","380.23311941199995","87.50832183620275","2.8966437973668793","273236.0","61321.0","3932008.0","10","61","0","1","1","1"
"572","572","","2","24","441.86957669442535","106.17152559014856","6536.469133228097","59.47823692233653","3.329176222641962","1779.1087400484935","463.5","106.0","6199.5","369.386124621322","380.5010191247628","83.67677530480364","2.8966437973668793","247677.0","59443.0","3711124.0","10","61","0","1","1","1"
"573","573","","2","23","400.1898750769752","106.09890964094103","6961.393153622533","53.95066017257637","3.4234971471784137","1811.3119282714845","420.0","106.0","6803.0","369.80407133522743","381.17774050927244","89.8482691262615","2.8966437973668793","217805.0","57652.0","3732803.0","10","61","0","1","1","1"
"574","574","","2","22","353.0986279013968","106.34081350120094","7093.050387350989","41.811301552489965","3.4195309810286894","1877.355851204089","366.0","106.0","6817.0","369.4636003388945","386.8541497495975","85.63227638030654","2.8966437973668793","192187.0","57754.0","3800458.0","10","61","0","1","1","1"
"575","575","","2","21","314.43054031376244","106.3819480100085","5897.656513744897","35.5592406683751","3.437331108646406","1773.5221327493975","326.0","106.0","5126.0","368.74053745401716","392.4740803287228","81.41570409378332","2.8966437973668793","178485.0","60526.0","3381746.0","10","61","0","1","1","1"
"576","576","","2","20","270.7030975405279","106.37769178685674","7013.254664418656","28.65427350994579","3.439902276936963","2704.449986920371","281.0","106.0","5857.0","369.9794956193339","398.21317042895384","78.51854778684356","2.8966437973668793","156723.0","61619.0","4079693.0","10","61","0","1","1","1"
"577","577","","2","19","238.2283114662776","106.22278303630024","7152.2598122382215","21.085064902792155","3.289443901145692","2216.973383465259","242.0","106.0","6305.5","370.4643200411597","405.5761891801392","81.85889662687876","2.8966437973668793","138715.0","61918.0","4069379.0","10","61","0","1","1","1"
"578","578","","2","18","221.318386343604","106.28735094697957","6114.467329345015","18.008113828927122","3.354187677344373","1529.8513208196268","223.0","106.0","5585.0","370.60501350814394","413.32226474747864","77.56758423835696","2.8966437973668793","126353.0","60734.0","3437458.0","10","61","0","1","1","1"
"579","579","","1","17","204.91908164651056","106.14182553701366","6765.758759856214","17.01035736282716","3.4584055001628196","1719.9090363464645","205.0","106.0","6439.0","370.6786178468308","420.23500625721454","82.56032479036283","2.8966437973668793","109232.0","56937.0","3591168.0","10","61","0","1","1","1"
"580","580","","2","72","126.37681142646638","213.36794942528462","7679.386299930787","7.213196396720685","24.169458435272823","4674.609817707469","127.0","214.0","6316.0","382.2702348673744","262.431672026036","65.58521360803744","2.8966437973668793","72082.0","120794.0","4416374.0","10","61","0","1","1","1"
"581","581","","2","17","620.0262685364659","107.99669876394417","10112.004040446353","130.98350571024469","3.9975910437280264","2308.4459309721074","658.0","107.0","10153.0","377.1787660495705","360.8299636712748","49.55275183961744","2.8966437973668793","334509.0","58266.0","5348479.0","6","60","0","1","1","1"
"582","582","","2","16","553.9291414406116","108.06052655047631","12356.279665133497","101.58474191895395","4.0575277513857815","3732.5984152941887","589.0","108.0","13007.0","377.8399625707125","363.3453996450067","55.654235711186004","2.8966437973668793","303495.0","59385.0","6571888.0","6","60","0","1","1","1"
"583","583","","2","18","710.8149391323777","108.45117847701331","9810.102470929423","165.4898968671385","4.228294509862597","3200.2377083014167","731.5","108.0","9846.5","376.56812315098784","354.858161620663","42.87630328539005","2.8966437973668793","408759.0","63336.0","5638567.0","6","60","0","1","1","1"
"584","584","","2","19","784.2484150795116","108.41818028511896","8627.721406433182","184.8617884696359","4.41016999874666","2876.516207602828","859.0","108.0","7949.0","377.2941395111111","346.81001563815","46.49031751590009","2.8966437973668793","418368.0","58067.0","4793402.0","6","60","0","1","1","1"
"585","585","","2","20","920.7342864458749","109.33058774170307","9862.70318097746","248.29035238501325","4.544332156957119","2894.1776199259807","1029.0","109.0","9780.0","377.15793980612585","340.65915281289335","43.62569197478817","2.8966437973668793","496607.0","59333.0","5347466.0","6","60","0","1","1","1"
"586","586","","2","21","1046.9485418133183","110.24782086324639","9345.974172173963","269.8504609678785","5.246567584697894","3332.1036855364505","1160.0","110.0","9083.0","376.0561002564993","334.58947436044366","48.24451457016241","2.8966437973668793","580774.0","61883.0","5274494.0","6","60","0","1","1","1"
"587","587","","2","22","980.1305185087238","109.8785081109619","9059.630648153006","249.5388566162529","4.877186791839376","2656.6651854117445","992.5","109.0","9266.5","376.65813464873867","329.41938426164893","51.670566239484344","2.8966437973668793","564184.0","64085.0","5245334.0","6","60","0","1","1","1"
"588","588","","2","23","935.1890405868246","110.29912433185187","7517.377039726025","223.5258950174726","4.992930339122049","3057.9629224923233","1031.0","110.0","7713.5","375.5698927931283","323.0650879007563","55.13677113452628","2.8966437973668793","529343.0","62905.0","4225497.0","6","60","0","1","1","1"
"589","589","","2","24","864.7636355075632","111.52770788762474","5541.554372190267","235.89426215380567","5.085063587225359","2519.5101839863073","961.0","111.0","4623.5","374.044437118073","322.51290688093445","49.92473728112314","2.8966437973668793","493706.0","64092.0","3193124.0","6","60","0","1","1","1"
"590","590","","2","25","813.2033981102526","111.19960931391466","5644.116745934637","199.30119775858319","4.9723566709310365","1814.0879919040353","916.5","112.0","5240.0","374.52558665335636","322.1419328725113","53.73638446885617","2.8966437973668793","450889.0","61639.0","3109813.0","6","60","0","1","1","1"
"591","591","","2","26","758.1889049829047","113.01224081255288","3865.8841435728373","186.59790573981735","5.534879198207134","572.5064594551301","841.0","113.0","3681.5","373.827419899637","321.3543586257411","47.827082967654576","2.8966437973668793","410402.0","61969.0","2107754.0","6","60","0","1","1","1"
"592","592","","2","27","624.139026653434","112.73474286080004","4481.168538799721","188.69339327149692","5.320049404190041","824.2459536799521","644.0","113.0","4326.0","372.99546772542","321.7156932898141","41.1564366510481","2.8966437973668793","356281.0","64680.0","2591556.0","6","60","0","1","1","1"
"593","593","","2","28","556.4847318051092","114.00024377008234","5247.939436320539","169.4645526573362","5.673051983267401","1792.4429080931584","585.0","114.0","4636.0","372.69143877167744","321.70733919137734","38.67863740602444","2.8966437973668793","312390.0","64883.0","3038620.0","6","60","0","1","1","1"
"594","594","","2","29","552.5102641618926","115.27851534250497","4044.0993411811123","134.90531594857856","6.102593818569986","725.0175827908524","631.0","116.0","3752.5","374.2290012369346","321.23645604825805","39.57374851336606","2.8966437973668793","319911.0","67396.0","2387253.0","6","60","0","1","1","1"
"595","595","","2","30","492.0545859534775","115.62428437012208","4221.342403958016","108.3847933020228","6.2067208540712855","967.7622776741192","538.0","116.0","3876.0","373.9984006285168","321.806412142983","37.85887651218935","2.8966437973668793","279216.0","65653.0","2409756.0","6","60","0","1","1","1"
